domainDef	Ntopdommks	LFF_Xenium_loose	LFF_Xenium_strict	LFF_Visium	k1	k2	looseInDom	strictInDom	nmfpredInDom
LC_k1_0.05_k2_0.12	150	0.898413262811681	0.89032401440064	0.921923641050714	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	160	0.90331653580218	0.894125747099496	0.91473983358725	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	170	0.896981576810108	0.888574202648982	0.906908238225219	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	180	0.892185972818091	0.88279473646306	0.902785065382676	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	190	0.891197452619332	0.881042921439725	0.893034505985732	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	200	0.885074626865672	0.87393534838371	0.895412885322133	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	210	0.875138082172255	0.863574489865336	0.89793872876936	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	220	0.868727565746099	0.853947019942185	0.895570344240771	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	230	0.86242988073252	0.84712162718618	0.90301682369273	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	240	0.856044375770413	0.836412958558308	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	240	0.856044375770413	0.836412958558308	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	250	0.843915326645226	0.826075937214995	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	260	0.829977912736533	0.808379504931229	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	270	0.831625186140337	0.804362504591589	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	280	0.813197325767639	0.791621431031372	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	290	0.810544469141664	0.785900607289193	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.12	300	0.805229835887065	0.779265991844354	0.912652997447872	0.05	0.12	0.790914860821471	0.888023730070449	0.801535508637236
LC_k1_0.05_k2_0.2	10	0.357575757575758	-0.0303030303030303	0.333333333333333	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	20	0.777443609022556	0.676691729323308	0.715789473684211	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	30	0.852280311457175	0.823359288097887	0.789543937708565	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	40	0.883114446529081	0.843339587242027	0.785741088180113	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	50	0.886194477791116	0.84672268907563	0.793133253301321	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	60	0.895526535148653	0.857793831619895	0.822395109752709	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	70	0.873536873414399	0.850196833172951	0.87098241623655	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	80	0.881504922644163	0.862822315986873	0.870159399906235	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	90	0.874124377495164	0.861135119562086	0.889616001975553	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	100	0.888784878487849	0.881020102010201	0.897845784578458	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	110	0.89728377251313	0.891666478822442	0.915109438045218	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	120	0.908396416417807	0.902764080838947	0.918174873255087	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	130	0.899302189023474	0.891791503366153	0.923030493383769	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	140	0.900588222431174	0.893450832039536	0.925717784435066	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	150	0.898655051335615	0.890708031468065	0.922147651006711	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	160	0.900899449197234	0.891491855150592	0.915111918434314	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	170	0.896922954793877	0.889783281733746	0.905440245235435	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	180	0.891550150724817	0.882825601613219	0.903180139304711	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	190	0.89105048835002	0.881431327008621	0.892878793843247	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	200	0.88356708917723	0.872846321158029	0.895834395859897	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	210	0.879357160674197	0.865589436754316	0.898372817005893	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	220	0.867491251697537	0.85362131824662	0.896058333286375	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	230	0.863104505139819	0.847482610421665	0.903490244329432	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	240	0.858359520130558	0.837645618847549	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	240	0.858359520130558	0.837645618847549	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	250	0.846176354821677	0.827380790092641	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	260	0.832175032175032	0.806390627080282	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	270	0.828712175597592	0.800441097347776	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	280	0.811579775981108	0.789462146929717	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	290	0.813051858831402	0.789648899019259	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.2	300	0.806226291403238	0.782186913187924	0.913085296619733	0.05	0.2	0.789736150149606	0.886725991842788	0.80127959053103
LC_k1_0.05_k2_0.28	10	0.418181818181818	0.0545454545454545	0.490909090909091	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	20	0.759398496240602	0.663157894736842	0.736842105263158	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	30	0.837152391546163	0.795773081201335	0.795328142380423	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	40	0.864352720450282	0.829831144465291	0.801688555347092	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	50	0.865642256902761	0.830876350540216	0.788811524609844	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	60	0.86851903306474	0.834176160044457	0.836232286746319	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	70	0.875881375207768	0.849357011635028	0.882145044178112	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	80	0.876043131739334	0.855696202531646	0.878246601031411	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	90	0.8782730378236	0.865448409268634	0.892661645470634	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	100	0.875463546354636	0.863582358235824	0.908538853885389	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	110	0.863697225165115	0.859315195095012	0.924775150463224	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	120	0.882464060004167	0.877547051878602	0.930356274741301	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	130	0.889928853323137	0.88353248030152	0.926089390815114	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	140	0.895331394458901	0.88854824954626	0.922822592989438	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	150	0.896400728921286	0.888784390417352	0.921507622561003	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	160	0.892578811672331	0.88578167115903	0.919779092933318	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	170	0.883427678140705	0.877059861627616	0.916368366094492	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	180	0.881926396905254	0.874810950955276	0.904968260337253	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	190	0.876210596298775	0.868104817016363	0.898192252008731	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	200	0.861143028575715	0.850444761119028	0.90124803120078	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	210	0.857503733482781	0.841846753894646	0.904358051526922	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	220	0.853765573668878	0.835101401418887	0.904633641942264	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	230	0.848864406905037	0.830806368493857	0.909313318160859	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	240	0.834859112137363	0.816106182399	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	240	0.834859112137363	0.816106182399	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	250	0.832906638506216	0.814744683914943	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	260	0.831155672534983	0.810993790304135	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	270	0.828871299865415	0.806515254743625	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	280	0.811353461141086	0.788835681213135	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	290	0.804084102849228	0.77959375465123	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.28	300	0.803623595817731	0.779929110323448	0.918248580704526	0.05	0.28	0.777586363224227	0.878197997775306	0.795137555982086
LC_k1_0.05_k2_0.36	10	0.43030303030303	0.115151515151515	0.418181818181818	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	20	0.772932330827068	0.699248120300752	0.705263157894737	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	30	0.838042269187987	0.808231368186874	0.791323692992214	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	40	0.849718574108818	0.813508442776736	0.822701688555347	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	50	0.864777911164466	0.822136854741897	0.804081632653061	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	60	0.883578771881078	0.848569046957488	0.833342595165324	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	70	0.884699501355962	0.858280115475461	0.872137170851194	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	80	0.867674636661979	0.850117205813408	0.88061415846226	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	90	0.879705313413179	0.864559410626826	0.893863439930856	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	100	0.884524452445245	0.875271527152716	0.902766276627663	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	110	0.887031986114555	0.88175732028943	0.915533214615783	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	120	0.894645461490381	0.890193763455795	0.927251892492534	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	130	0.895604200521651	0.890278441601005	0.922047276352265	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	140	0.904240012245523	0.897474360936783	0.923570444556209	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	150	0.898111027156763	0.88916485177119	0.924071292057425	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	160	0.893671627797961	0.884056017813196	0.912328606586195	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	170	0.892282045175591	0.881991438743046	0.904389934111297	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	180	0.889675607271829	0.880329639803698	0.895474140148358	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	190	0.883518569547779	0.87229854741566	0.889117208378713	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	200	0.885875646891172	0.873204830120753	0.89155178879472	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	210	0.875656396484533	0.861156553598559	0.895638709008627	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	220	0.8732299127142	0.856948208922423	0.894896400939914	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	230	0.860078558236903	0.84007752262926	0.901630095744392	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	240	0.864645219535061	0.847095435684647	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	240	0.864645219535061	0.847095435684647	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	250	0.846369125906015	0.826801708827341	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	260	0.832872129423853	0.811325611325611	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	270	0.820252373527453	0.79508452333594	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	280	0.806073874848987	0.781474982370402	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	290	0.811795703831814	0.78582188233818	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.36	300	0.807228969210769	0.782343803820043	0.911318772895363	0.05	0.36	0.756278901078974	0.85817575083426	0.77530390275112
LC_k1_0.05_k2_0.44	10	0.36969696969697	0.357575757575758	0.684848484848485	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	20	0.804511278195489	0.760902255639098	0.75187969924812	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	30	0.874082313681869	0.839377085650723	0.791768631813126	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	40	0.861163227016886	0.832833020637899	0.79812382739212	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	50	0.875054021608644	0.844705882352941	0.799087635054022	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	60	0.879133092525702	0.848068908030009	0.824895804390109	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	70	0.861919342139795	0.842603446767562	0.869547721109264	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	80	0.880684481950305	0.860032817627754	0.876113455227379	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	90	0.881664403012718	0.867736757624398	0.897106638679673	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	100	0.878967896789679	0.868190819081908	0.907170717071707	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	110	0.867880891734103	0.864454613078466	0.920726731735906	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	120	0.88275574692687	0.879477741509827	0.931446628238072	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	130	0.889568340411586	0.884788813175108	0.928023050977072	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	140	0.896035512015919	0.88887188121843	0.925682797227264	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	150	0.894715320680919	0.886882083648162	0.918055024667763	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	160	0.893331770772296	0.885954529473807	0.914646079924997	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	170	0.892145260471052	0.883828261918283	0.909783159604546	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	180	0.886296902167762	0.875969422924576	0.899371379775096	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	190	0.869640943545601	0.859780340904618	0.891057486648559	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	200	0.859990999774995	0.847108677716943	0.894419860496513	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	210	0.842700676724124	0.828988671592812	0.898435014723366	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	220	0.839930577078039	0.824203355065563	0.899455097682334	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	230	0.838003348464712	0.821959320345498	0.904761575997574	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	240	0.838603968818903	0.819065435163805	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	240	0.838603968818903	0.819065435163805	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	250	0.833806748907982	0.810939183026928	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	260	0.83029198201612	0.805158246537557	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	270	0.815830425962252	0.793718859121677	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
LC_k1_0.05_k2_0.44	280	0.811058814525696	0.785604408219493	0.914161704196253	0.05	0.44	0.726811134282347	0.833704115684093	0.746257197696737
