domainDef	Ntopdommks	LFF_Xenium_loose	LFF_Xenium_strict	Xenium_All_NMFpred_LCcells	LFF_Visium	k1	k2	looseInDom	strictInDom	nmfpredInDom
LC_k1_0.04_k2_0.04	10	0.36969696969697	-0.0424242424242424	-0.236363636363636	0.43030303030303	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	20	0.693233082706767	0.609022556390977	0.279699248120301	0.720300751879699	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	30	0.797552836484983	0.762847608453838	0.452725250278087	0.833592880978865	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	40	0.828142589118199	0.812007504690432	0.621575984990619	0.787617260787993	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	50	0.786314525810324	0.758943577430972	0.666842737094838	0.826266506602641	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	60	0.780550152820228	0.751986662961934	0.712864684634621	0.829619338705196	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	70	0.804321581663896	0.784725745779022	0.750922928877614	0.853696089580964	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	80	0.835325832161275	0.814088138771683	0.795382090951711	0.880989217065167	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	90	0.839832078034325	0.822858789150924	0.811598139688027	0.879935794542536	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	100	0.834599459945995	0.821074107410741	0.8197899789979	0.884356435643564	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	110	0.80861528751437	0.798354484593017	0.807154610824336	0.891531230980772	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	120	0.814744079449962	0.804430863254393	0.818619348565873	0.90285436488645	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	130	0.810605088148138	0.802280517281405	0.82112551038523	0.893009600021849	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
LC_k1_0.04_k2_0.04	140	0.826655878944261	0.819103015459973	0.840773217292428	0.883470731013973	0.04	0.04	0.932632151600327	0.990174267704857	0.999872040946897
