domainDef	Ntopdommks	LFF_Xenium_loose	LFF_Xenium_strict	Xenium_All_NMFpred_LCcells	LFF_Visium	k1	k2	looseInDom	strictInDom	nmfpredInDom
LC_k1_0.08_k2_0.132	10	0.454545454545455	0.224242424242424	-0.272727272727273	0.503030303030303	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	20	0.772932330827068	0.760902255639098	0.32781954887218	0.682706766917293	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	30	0.83670745272525	0.77797552836485	0.531479421579533	0.805561735261401	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	40	0.846529080675422	0.811069418386492	0.675422138836773	0.798874296435272	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	50	0.844033613445378	0.801968787515006	0.739831932773109	0.803025210084034	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	60	0.86146151708808	0.826062795220895	0.791164212281189	0.806279522089469	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	70	0.842428483947161	0.817968681655148	0.799422622692678	0.838719272154667	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	80	0.843506797937178	0.826347866854196	0.810829817158931	0.860173464603845	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	90	0.841955797011977	0.82898300201671	0.819088776392147	0.88340947442071	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	100	0.864326432643264	0.853681368136814	0.847128712871287	0.894221422142214	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	110	0.865734959312941	0.859982417780583	0.858503708044992	0.899492820593738	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	120	0.871546635182999	0.863629418709632	0.872866171261893	0.908507535245503	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	130	0.876928539239919	0.869079189938412	0.878998757322919	0.903071187644239	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	140	0.880527432157617	0.87275152522359	0.886335308652774	0.908644027027618	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	150	0.872403217920797	0.864978887950576	0.882053424596649	0.902288990621806	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	160	0.868873784132193	0.860058010078519	0.886388140161725	0.897741122700105	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	170	0.859172818925141	0.847282319966292	0.880481921825099	0.880433070144906	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	180	0.863608959124253	0.849620873072214	0.887889543915965	0.865864172762534	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	190	0.866318501314368	0.851896757600809	0.89412449098313	0.86538947718336	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	200	0.860813020325508	0.847044176104403	0.892030300757519	0.866124653116328	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	210	0.851315060594183	0.833371019103122	0.887554301522872	0.872781047837172	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	220	0.843085037444425	0.823822430591165	0.877009855575528	0.874179969909221	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	230	0.835357124364149	0.815702277597094	0.866358285724149	0.882470368059888	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	240	0.824884980642025	0.801953158909009	0.859145124047292	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	240	0.824884980642025	0.801953158909009	0.859145124047292	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	250	0.810946095137522	0.788693707099314	0.854215907454519	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	260	0.802867589074485	0.776465969569418	0.842801497973912	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	270	0.788422642590738	0.76117886085924	0.824043311065081	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	280	0.773310155195128	0.747601554684553	0.807358512225921	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	290	0.771778335139497	0.743573645346556	0.80437243298231	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.132	300	0.76379026433627	0.737457527305859	0.798488427649196	0.894084966752895	0.08	0.132	0.829721642941336	0.92955135335558	0.873832373640435
LC_k1_0.08_k2_0.146	10	0.454545454545455	0.224242424242424	-0.272727272727273	0.503030303030303	0.08	0.146	0.826457521080787	0.92714126807564	0.870249520153551
LC_k1_0.08_k2_0.146	20	0.772932330827068	0.760902255639098	0.32781954887218	0.682706766917293	0.08	0.146	0.826457521080787	0.92714126807564	0.870249520153551
LC_k1_0.08_k2_0.146	30	0.834927697441602	0.775750834260289	0.530144605116796	0.803337041156841	0.08	0.146	0.826457521080787	0.92714126807564	0.870249520153551
LC_k1_0.08_k2_0.146	40	0.839774859287055	0.808067542213884	0.669793621013133	0.764352720450282	0.08	0.146	0.826457521080787	0.92714126807564	0.870249520153551
LC_k1_0.08_k2_0.146	50	0.848547418967587	0.806290516206483	0.743769507803121	0.804849939975991	0.08	0.146	0.826457521080787	0.92714126807564	0.870249520153551
