domainDef	Ntopdommks	LFF_Xenium_loose	LFF_Xenium_strict	LFF_Visium	k1	k2	looseInDom	strictInDom
LC_k1_0.05_k2_0.1	160	0.903073362240712	0.891559240595336	0.919784952537208	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	170	0.900735828432899	0.889116456299119	0.91313194228174	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	180	0.901254153934792	0.889718818482052	0.900260296099674	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	190	0.898535168637125	0.886734287726297	0.890182699331225	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	200	0.883015075376884	0.872364809120228	0.893006825170629	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	210	0.877874781741083	0.866052032278024	0.896878776000752	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	220	0.87011715118081	0.854646884139229	0.89737804500093	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	230	0.867752904016432	0.851119072687328	0.902886633017637	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	240	0.861260612163405	0.840629177589889	0.910455042622267	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	250	0.851479479671675	0.828902222435559	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	260	0.838845590569729	0.817644548679031	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	270	0.826313727821293	0.805301398738894	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	280	0.825731013332896	0.801987634681929	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	290	0.818155203780766	0.800161632165047	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.1	300	0.806539628218091	0.786613629040323	0.913441418657514	0.05	0.1	0.71862537123462	0.842987249544627
LC_k1_0.05_k2_0.15	10	0.442424242424242	-0.139393939393939	0.406060606060606	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	20	0.778947368421053	0.654135338345865	0.687218045112782	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	30	0.839377085650723	0.806451612903226	0.759288097886541	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	40	0.855534709193246	0.815572232645404	0.807129455909944	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	50	0.863625450180072	0.817238895558223	0.807827130852341	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	60	0.868407891080856	0.832008891358711	0.833953876076688	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	70	0.894567404426559	0.866048464701251	0.88148018546059	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	80	0.887951242381622	0.866104078762307	0.882676980778247	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	90	0.879787628102235	0.868230645758736	0.896711528172202	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	100	0.894773477347735	0.887740774077408	0.904710471047105	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	110	0.902441223542141	0.896129657597547	0.916903726078038	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	120	0.904861448711716	0.899270782693242	0.923334953816237	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	130	0.902273689385353	0.89488863701539	0.928285242185473	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	140	0.90704336227067	0.896538453128075	0.929190264809429	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	150	0.90516200720032	0.89520956486955	0.926652740121783	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	160	0.905572483300129	0.89461209422243	0.919336692839564	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	170	0.901168165802603	0.889463303228486	0.909126104505957	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	180	0.903972344825458	0.8921942035248	0.900482525180818	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	190	0.899110778691931	0.887605575894361	0.890375152541039	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	200	0.889538738468462	0.879428485712143	0.893539338483462	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	210	0.882478708619891	0.870228349849203	0.897858390050957	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	220	0.868383832122752	0.852779452618292	0.897302536303342	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	230	0.86855969168481	0.850912937451764	0.902870852329747	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	240	0.864059271862359	0.847453080782652	0.910422055938471	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	250	0.851491767868286	0.832908942543081	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	260	0.839703819014164	0.818046011149459	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	270	0.829887012624773	0.809423387914177	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	280	0.821418458325817	0.800756569416884	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	290	0.821882830211192	0.801088126432271	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.15	300	0.805678285314281	0.785282058689541	0.913402948176917	0.05	0.15	0.716419176919813	0.842076502732241
LC_k1_0.05_k2_0.2	10	0.442424242424242	-0.139393939393939	0.406060606060606	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	20	0.789473684210526	0.666165413533835	0.682706766917293	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	30	0.838042269187987	0.807786429365962	0.752614015572859	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	40	0.85328330206379	0.8140712945591	0.808818011257036	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	50	0.863241296518608	0.817911164465786	0.805330132052821	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	60	0.868296749096972	0.832786885245902	0.831842178382884	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	70	0.895092292887761	0.866363397777972	0.87896072084682	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	80	0.887177684013127	0.865213314580403	0.881082981715893	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	90	0.878816314771371	0.867045314236326	0.895378030209491	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	100	0.894089408940894	0.886912691269127	0.903678367836784	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	110	0.902089579153799	0.895732930595316	0.916164371210243	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	120	0.901409820126397	0.894860754219043	0.923182165428154	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	130	0.899553455598192	0.890671728413607	0.927001597727676	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	140	0.906404845728281	0.895248299840371	0.929680085718659	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	150	0.90435486021601	0.894477087870572	0.925066891861861	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	160	0.907081331302004	0.895992030938708	0.920637524903316	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	170	0.904971269105587	0.892660645697083	0.910547688399558	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	180	0.905686389497618	0.894011132030824	0.90207516692902	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	190	0.902282757504582	0.890751311087492	0.893300441330202	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	200	0.891565289132229	0.879761494037351	0.893497337433436	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	210	0.884520867010266	0.872021717369685	0.899190457833511	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	220	0.876817139347357	0.862355533266089	0.898931044781166	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	230	0.872165578867686	0.854598714367084	0.904244758469175	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	240	0.862743276793	0.846841090991163	0.911672945710863	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	250	0.856696587145394	0.834869677914847	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	260	0.842488794212932	0.821343738585118	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	270	0.83064422465786	0.809236218756239	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	280	0.824665584291345	0.804005335345021	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	290	0.818451406408949	0.798411478097858	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.2	300	0.810067222969144	0.788746986077623	0.914612259371325	0.05	0.2	0.714552397114977	0.840619307832423
LC_k1_0.05_k2_0.25	10	0.478787878787879	-0.0545454545454545	0.503030303030303	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	20	0.804511278195489	0.684210526315789	0.702255639097744	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	30	0.845606229143493	0.816685205784205	0.762402669632925	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	40	0.863414634146342	0.826266416510319	0.808067542213884	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	50	0.868715486194478	0.829147659063626	0.802737094837935	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	60	0.870741872742429	0.839955543206447	0.83023061961656	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	70	0.887148980841571	0.858839996500744	0.874096754439682	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	80	0.890529770276606	0.87079231129864	0.875597749648383	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	90	0.88196073589332	0.871984195579701	0.895328641396057	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	100	0.897053705370537	0.891209120912091	0.904650465046505	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	110	0.905101097761648	0.900024795437639	0.917399634830827	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	120	0.906681019515244	0.900451420237516	0.924460031946663	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	130	0.904830053667263	0.897789127258327	0.928733152166491	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	140	0.906291137302924	0.896787736983665	0.930576632918589	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	150	0.905197564336193	0.895942041868528	0.924938886172719	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	160	0.908159498417907	0.897911051212938	0.921372905191609	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	170	0.909216480114313	0.896944938049963	0.91138305213085	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	180	0.905626716873978	0.894138707984814	0.902768603969258	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	190	0.902212774519195	0.89199525865274	0.894054507997743	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	200	0.892948323708093	0.880030000750019	0.8947198679967	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	210	0.888907101877918	0.875770425633234	0.899908323156016	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	220	0.880601590190631	0.863909660041812	0.899358176070505	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	230	0.869134700499804	0.852046188100868	0.904759603411587	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	240	0.860177260021875	0.840617892671748	0.912134759284015	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	250	0.857501464023424	0.835434934958959	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	260	0.844713906782872	0.822312574036712	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	270	0.833454200713011	0.812368101376181	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	280	0.830839496859472	0.806998267106177	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	290	0.821594008047166	0.800443073864915	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.25	300	0.806833409260103	0.788127868087423	0.915061360416552	0.05	0.25	0.710988544760289	0.837704918032787
LC_k1_0.05_k2_0.3	10	0.478787878787879	-0.0545454545454545	0.503030303030303	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	20	0.804511278195489	0.684210526315789	0.714285714285714	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	30	0.832703003337041	0.795328142380423	0.758398220244716	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	40	0.869418386491557	0.835834896810507	0.806191369606004	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	50	0.874861944777911	0.841632653061225	0.800144057623049	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	60	0.882300639066408	0.852959155320923	0.828285634898583	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	70	0.900761088268743	0.876756189309772	0.87119237162103	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	80	0.896108766994843	0.877965307079231	0.88230192217534	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	90	0.893007367164671	0.88288266041075	0.896645676420958	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	100	0.906090609060906	0.90036603660366	0.905478547854786	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	110	0.910051168766765	0.904415842030521	0.917697180082501	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	120	0.912723105771234	0.906611570247934	0.92125147579693	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	130	0.9100629532016	0.903431700555791	0.929607122861162	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	140	0.909886072904594	0.900898733900418	0.932260392294068	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	150	0.911690297346549	0.902200097782124	0.928252811236055	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	160	0.913269073010664	0.902513770069143	0.920956873315364	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	170	0.910452427623183	0.898669402360758	0.912821734112518	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	180	0.908550675432369	0.897297241684414	0.903369445559019	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	190	0.906700433457116	0.895529399414767	0.894593376985221	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	200	0.900489012225306	0.88759918997975	0.895304882622066	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	210	0.889789531994571	0.877563793153716	0.900300946247566	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	220	0.885792531400912	0.871105526222368	0.899793196328249	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	230	0.873165679962718	0.857598031359186	0.904865136761852	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	240	0.866015903053872	0.848111946387958	0.912146044202156	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	250	0.860728651658427	0.840849421590746	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	260	0.844504299676713	0.821302773026911	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	270	0.831219144905204	0.809979408344269	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	280	0.830308695628406	0.804665146967983	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	290	0.818477484048972	0.797929287772908	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.3	300	0.803276480849787	0.785826953632818	0.915077250397668	0.05	0.3	0.699448451421298	0.826047358834244
LC_k1_0.05_k2_0.35	10	0.466666666666667	-0.0424242424242424	0.478787878787879	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	20	0.765413533834587	0.682706766917293	0.675187969924812	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	30	0.875417130144605	0.850500556173526	0.774416017797553	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	40	0.906191369606004	0.870544090056285	0.808630393996248	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	50	0.918943577430972	0.888211284513806	0.806770708283314	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	60	0.920422339538761	0.892859127535427	0.827174215059739	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	70	0.907689615956609	0.887113988277491	0.861044528037792	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	80	0.909704641350211	0.893366150961088	0.880239099859353	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	90	0.908531917520682	0.896579824669712	0.892957978351237	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	100	0.91009900990099	0.902298229822982	0.91025502550255	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	110	0.908942136465072	0.904388792462187	0.924486621734328	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	120	0.916216403916938	0.910743801652892	0.93414820473644	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	130	0.917546327274714	0.91171257288779	0.930885305002117	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	140	0.912943080186307	0.906474820143885	0.927279088583237	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	150	0.921742299657763	0.915391795190897	0.925486466065158	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	160	0.917136411578577	0.906504160318762	0.916005508027657	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	170	0.904438785791489	0.891920542742167	0.910222824726278	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	180	0.894778645431443	0.883617807133965	0.89824788830931	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	190	0.892093234832282	0.880754241625005	0.890935016424132	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	200	0.881489537238431	0.868070201755044	0.891706292657316	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	210	0.874126073477533	0.860438688276054	0.896659788203814	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	220	0.862999047688814	0.847300000563498	0.898493770532449	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	230	0.848759859847766	0.833962506071866	0.902351075922369	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	240	0.85618066285873	0.838478966648727	0.909807461935103	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	250	0.849554072865166	0.829801564825037	0.913091002758166	0.05	0.35	0.679507848960543	0.806921675774135
LC_k1_0.05_k2_0.35	260	0.83037323037323	0.809936196143093	0.913091002758166	0.05	0.35	0.679507848960543	0.806921675774135
