rn	WebDivLabel
Br1039_gkfbbphm-1	inhibitory_4
Br1039_gkfcaeod-1	astrocytes_5
Br1039_gkfhjheg-1	endothelial_mural_16
Br1039_gkgcgdie-1	endothelial_mural_16
Br1039_gkgdpban-1	endothelial_mural_16
Br1039_gkglnphe-1	endothelial_mural_16
Br1039_gkgnekon-1	endothelial_mural_16
Br1039_gkgofgjm-1	endothelial_mural_16
Br1039_gkhbbikb-1	endothelial_mural_16
Br1039_gkhcgkfg-1	endothelial_mural_16
Br1039_gkhkdidd-1	neurons_ambiguous_1
Br1039_gkhlolig-1	oligodendrocytes_28
Br1039_gkhmdkef-1	endothelial_mural_16
Br1039_gkhnmfaj-1	endothelial_mural_16
Br1039_gkhonpab-1	astrocytes_5
Br1039_gkijiagk-1	astrocytes_5
Br1039_gkinecpi-1	astrocytes_5
Br1039_gkinmggd-1	astrocytes_5
Br1039_gkioankl-1	astrocytes_5
Br1039_gkjbchfh-1	astrocytes_5
Br1039_gkjdkncg-1	endothelial_mural_16
Br1039_gkjdlkah-1	astrocytes_5
Br1039_gkjjmimh-1	endothelial_mural_16
Br1039_gkjmfpch-1	oligodendrocytes_10
Br1039_gkkjmjgh-1	endothelial_mural_16
Br1039_gklainmo-1	astrocytes_5
Br1039_gklclkgm-1	astrocytes_5
Br1039_gkldgncm-1	astrocytes_5
Br1039_gkldniih-1	astrocytes_5
Br1039_gklefepa-1	endothelial_mural_16
Br1039_gklelfmi-1	endothelial_mural_16
Br1039_gklmdjhn-1	endothelial_mural_16
Br1039_gklnhhnf-1	endothelial_mural_16
Br1039_gkmfbihn-1	endothelial_mural_16
Br1039_gkmfjmgk-1	oligodendrocytes_10
Br1039_gkmfpehb-1	endothelial_mural_16
Br1039_gkmlcbki-1	astrocytes_5
Br1039_gkmmpnap-1	astrocytes_5
Br1039_gknbhcje-1	neurons_ambiguous_1
Br1039_gknilled-1	neurons_ambiguous_1
Br1039_gknlfeof-1	neurons_ambiguous_1
Br1039_gknmhimp-1	astrocytes_5
Br1039_gknnlcfa-1	endothelial_mural_16
Br1039_gknokkjf-1	endothelial_mural_16
Br1039_gkoegjno-1	astrocytes_5
Br1039_gkofdbmf-1	astrocytes_5
Br1039_gkombkdi-1	inhibitory_4
Br1039_gkoobope-1	astrocytes_5
Br1039_gkopfpok-1	oligodendrocytes_9
Br1039_gkpajgjc-1	endothelial_mural_16
Br1039_gkpehndc-1	neurons_ambiguous_1
Br1039_gkpfghdm-1	endothelial_mural_16
Br1039_gkpgbeik-1	astrocytes_5
Br1039_gkpkgpig-1	inhibitory_4
Br1039_gkpmahgk-1	endothelial_mural_16
Br1039_gkppdgdm-1	endothelial_mural_16
Br1039_gladdekp-1	endothelial_mural_16
Br1039_glagcpce-1	endothelial_mural_16
Br1039_glahdkcb-1	endothelial_mural_16
Br1039_glaimamf-1	endothelial_mural_16
Br1039_glbeofhm-1	astrocytes_5
Br1039_glbijcca-1	endothelial_mural_16
Br1039_glbmehpi-1	inhibitory_4
Br1039_glbnfhhn-1	astrocytes_5
Br1039_glbnnhme-1	inhibitory_25
Br1039_glcenhbe-1	inhibitory_14
Br1039_glckmkkm-1	endothelial_mural_16
Br1039_gldapbmo-1	endothelial_mural_16
Br1039_gldegbjp-1	endothelial_mural_16
Br1039_gldheapm-1	endothelial_mural_16
Br1039_gldhmkhe-1	astrocytes_5
Br1039_gldjeiig-1	endothelial_mural_16
Br1039_gldkkach-1	astrocytes_5
Br1039_gldncnhl-1	endothelial_mural_16
Br1039_gldpmhnm-1	endothelial_mural_16
Br1039_glebmgag-1	inhibitory_25
Br1039_glekehgm-1	astrocytes_5
Br1039_glfhhnpb-1	endothelial_mural_16
Br1039_glfjpjec-1	inhibitory_4
Br1039_glfopkhm-1	endothelial_mural_16
Br1039_glgbcpeg-1	oligodendrocytes_28
Br1039_glgdfglk-1	astrocytes_5
Br1039_glghfagd-1	astrocytes_5
Br1039_glgijcph-1	inhibitory_4
Br1039_glgipmeg-1	astrocytes_5
Br1039_glgjepdk-1	astrocytes_5
Br1039_glgkjgng-1	astrocytes_5
Br1039_glgonibh-1	astrocytes_5
Br1039_glhebmng-1	endothelial_mural_16
Br1039_glhlcnfb-1	inhibitory_4
Br1039_gliafbmj-1	inhibitory_14
Br1039_glicdlen-1	endothelial_mural_16
Br1039_glidkddg-1	astrocytes_5
Br1039_glidolnl-1	endothelial_mural_16
Br1039_gliojopc-1	endothelial_mural_16
Br1039_gljaejbo-1	endothelial_mural_16
Br1039_gljdileg-1	endothelial_mural_16
Br1039_gljfambk-1	endothelial_mural_16
Br1039_gljipach-1	inhibitory_25
Br1039_gljkpmdf-1	endothelial_mural_16
Br1039_gljnnhjk-1	endothelial_mural_16
Br1039_gljomkan-1	astrocytes_5
Br1039_glkflbjb-1	neurons_ambiguous_2
Br1039_glkgalmm-1	inhibitory_4
Br1039_glkgnfja-1	endothelial_mural_16
Br1039_glkpmcdl-1	endothelial_mural_16
Br1039_gllennkn-1	endothelial_mural_16
Br1039_gllhfafg-1	astrocytes_5
Br1039_glljkmmi-1	astrocytes_5
Br1039_gllledkn-1	astrocytes_5
Br1039_gllnlnep-1	astrocytes_5
Br1039_glmchele-1	astrocytes_5
Br1039_glmiajed-1	astrocytes_5
Br1039_glmkacph-1	astrocytes_5
Br1039_glmlcbco-1	endothelial_mural_16
Br1039_glmmenmg-1	endothelial_mural_16
Br1039_glmnemdk-1	endothelial_mural_16
Br1039_glmnjeec-1	endothelial_mural_16
Br1039_glmodomf-1	endothelial_mural_16
Br1039_glnchejh-1	endothelial_mural_16
Br1039_glnjigpj-1	endothelial_mural_16
Br1039_glogamoe-1	endothelial_mural_16
Br1039_glogmfmn-1	endothelial_mural_16
Br1039_glojeckm-1	endothelial_mural_16
Br1039_glolmjdc-1	astrocytes_5
Br1039_glpfhlek-1	endothelial_mural_16
Br1039_glpgiima-1	astrocytes_5
Br1039_glpibfnk-1	macrophages_microglia_15
Br1039_glpkdjma-1	oligodendrocytes_10
Br1039_glpnlcll-1	endothelial_mural_16
Br1039_gmackeae-1	endothelial_mural_16
Br1039_gmafgpic-1	oligodendrocytes_10
Br1039_gmaflgak-1	endothelial_mural_16
Br1039_gmagleak-1	endothelial_mural_16
Br1039_gmbafcgm-1	astrocytes_5
Br1039_gmbcinfp-1	neurons_ambiguous_2
Br1039_gmbcmiek-1	inhibitory_4
Br1039_gmbgmhal-1	inhibitory_4
Br1039_gmbllfbp-1	endothelial_mural_16
Br1039_gmbnoklo-1	endothelial_mural_16
Br1039_gmbplnbe-1	endothelial_mural_16
Br1039_gmccmngc-1	astrocytes_5
Br1039_gmceaplj-1	endothelial_mural_16
Br1039_gmcflaao-1	endothelial_mural_16
Br1039_gmcmlfap-1	astrocytes_5
Br1039_gmcogiae-1	astrocytes_5
Br1039_gmdlfipn-1	inhibitory_4
Br1039_gmdodbbk-1	endothelial_mural_16
Br1039_gmecfaie-1	inhibitory_4
Br1039_gmeeeinj-1	oligodendrocytes_28
Br1039_gmegebig-1	inhibitory_4
Br1039_gmegibib-1	endothelial_mural_16
Br1039_gmemgofn-1	astrocytes_5
Br1039_gmemloka-1	endothelial_mural_16
Br1039_gmempjmf-1	endothelial_mural_16
Br1039_gmfapmhl-1	inhibitory_4
Br1039_gmfegjop-1	inhibitory_25
Br1039_gmfhpmpj-1	neurons_ambiguous_2
Br1039_gmfjonej-1	inhibitory_4
Br1039_gmfleijc-1	neurons_ambiguous_2
Br1039_gmfppgdd-1	astrocytes_5
Br1039_gmghdoho-1	inhibitory_4
Br1039_gmgjjnml-1	astrocytes_5
Br1039_gmhbipkc-1	inhibitory_4
Br1039_gmhdpklh-1	endothelial_mural_16
Br1039_gmhgoecb-1	inhibitory_4
Br1039_gmhhhddf-1	astrocytes_5
Br1039_gmibpkbk-1	endothelial_mural_16
Br1039_gmicblfk-1	oligodendrocytes_10
Br1039_gmifchnf-1	inhibitory_25
Br1039_gmjeoppj-1	astrocytes_5
Br1039_gmjgnfjd-1	astrocytes_5
Br1039_gmjimoaa-1	endothelial_mural_16
Br1039_gmkhopli-1	neurons_ambiguous_2
Br1039_gmlbkdpj-1	astrocytes_5
Br1039_gmlfenag-1	astrocytes_5
Br1039_gmljdpkj-1	astrocytes_5
Br1039_gmllfebp-1	oligodendrocytes_28
Br1039_gmmaebgk-1	astrocytes_5
Br1039_gmmagjpc-1	inhibitory_4
Br1039_gmmbdegi-1	oligodendrocytes_28
Br1039_gmmffhlp-1	neurons_ambiguous_2
Br1039_gmmfmaec-1	endothelial_mural_16
Br1039_gmnclnaf-1	endothelial_mural_16
Br1039_gmndfcao-1	endothelial_mural_16
Br1039_gmngodge-1	inhibitory_25
Br1039_gmnpgcge-1	inhibitory_4
Br1039_gmocpdcc-1	astrocytes_5
Br1039_gmoodngd-1	astrocytes_5
Br1039_gmpgkdie-1	astrocytes_5
Br1039_gmpgobml-1	endothelial_mural_16
Br1039_gmphlbnl-1	oligodendrocytes_10
Br1039_gmpokcmb-1	endothelial_mural_16
Br1039_gnaaadmm-1	neurons_ambiguous_3
Br1039_gnadnmmi-1	endothelial_mural_16
Br1039_gnaepgnn-1	inhibitory_4
Br1039_gnafelnm-1	endothelial_mural_16
Br1039_gnahkgpn-1	endothelial_mural_16
Br1039_gnakeong-1	macrophages_microglia_15
Br1039_gnaknaej-1	oligodendrocytes_10
Br1039_gnaljpki-1	astrocytes_5
Br1039_gnanpkbi-1	inhibitory_14
Br1039_gnbagloc-1	neurons_ambiguous_1
Br1039_gnbeffke-1	endothelial_mural_16
Br1039_gncdaepc-1	endothelial_mural_16
Br1039_gncenmgi-1	endothelial_mural_16
Br1039_gnclgcgc-1	endothelial_mural_16
Br1039_gncndflp-1	neurons_ambiguous_1
Br1039_gncnjkok-1	astrocytes_5
Br1039_gncockhe-1	inhibitory_4
Br1039_gndccaia-1	astrocytes_5
Br1039_gndgmeop-1	endothelial_mural_16
Br1039_gndidloi-1	astrocytes_5
Br1039_gndpmapp-1	endothelial_mural_16
Br1039_gndpmodn-1	oligodendrocytes_28
Br1039_gneeiocm-1	inhibitory_25
Br1039_gnegepdj-1	endothelial_mural_16
Br1039_gnfpjcdi-1	endothelial_mural_16
Br1039_gngjcebc-1	inhibitory_4
Br1039_gngkakfa-1	inhibitory_4
Br1039_gngmiigh-1	endothelial_mural_16
Br1039_gnhcnigf-1	astrocytes_5
Br1039_gnhgfbpi-1	astrocytes_5
Br1039_gnhhckjo-1	endothelial_mural_16
Br1039_gnhlalhk-1	endothelial_mural_16
Br1039_gnhldmga-1	astrocytes_5
Br1039_gnhmcfil-1	astrocytes_5
Br1039_gnibbifd-1	endothelial_mural_16
Br1039_gniebkif-1	neurons_ambiguous_1
Br1039_gniibjmc-1	endothelial_mural_16
Br1039_gnimbblb-1	inhibitory_4
Br1039_gnimiphn-1	endothelial_mural_16
Br1039_gnioajgd-1	inhibitory_4
Br1039_gniplhlg-1	endothelial_mural_16
Br1039_gnjfojdo-1	neurons_ambiguous_2
Br1039_gnjgnccb-1	inhibitory_25
Br1039_gnjllmee-1	neurons_ambiguous_1
Br1039_gnjnghnj-1	endothelial_mural_16
Br1039_gnjpgiol-1	neurons_ambiguous_3
Br1039_gnkblkcl-1	astrocytes_5
Br1039_gnklcjlf-1	OPCs_27
Br1039_gnklnccf-1	OPCs_27
Br1039_gnkmdfib-1	inhibitory_14
Br1039_gnkoahop-1	OPCs_27
Br1039_gnkpmocm-1	endothelial_mural_16
Br1039_gnleanig-1	astrocytes_5
Br1039_gnlfknkm-1	endothelial_mural_16
Br1039_gnlllmkg-1	endothelial_mural_16
Br1039_gnlnchpo-1	endothelial_mural_16
Br1039_gnmajfdg-1	neurons_ambiguous_1
Br1039_gnmjbeec-1	inhibitory_14
Br1039_gnmjmdfl-1	astrocytes_5
Br1039_gnnbipld-1	endothelial_mural_16
Br1039_gnncadhj-1	inhibitory_4
Br1039_gnniofkk-1	inhibitory_14
Br1039_gnnoipcm-1	inhibitory_4
Br1039_gnoccmdh-1	oligodendrocytes_12
Br1039_gnogaleh-1	OPCs_27
Br1039_gnohnnhh-1	oligodendrocytes_10
Br1039_gnomgkae-1	astrocytes_5
Br1039_gnoohchf-1	astrocytes_5
Br1039_gnpahkim-1	neurons_ambiguous_2
Br1039_gnpgekjh-1	neurons_ambiguous_2
Br1039_gnpgobep-1	astrocytes_5
Br1039_gnphiddn-1	inhibitory_4
Br1039_gnpjobmm-1	inhibitory_4
Br1039_gnpkkmmd-1	astrocytes_5
Br1039_goadfgok-1	endothelial_mural_16
Br1039_goaebdfn-1	endothelial_mural_16
Br1039_goaglhpd-1	inhibitory_4
Br1039_goakbieb-1	inhibitory_25
Br1039_goangegg-1	endothelial_mural_16
Br1039_goaobipk-1	endothelial_mural_16
Br1039_gobealfb-1	endothelial_mural_16
Br1039_gobelgmo-1	inhibitory_4
Br1039_gobfimji-1	inhibitory_4
Br1039_gobghcck-1	endothelial_mural_16
Br1039_gobhibcd-1	inhibitory_4
Br1039_gocancfh-1	inhibitory_4
Br1039_goccibkc-1	inhibitory_4
Br1039_goccmgmd-1	endothelial_mural_16
Br1039_godafbkn-1	neurons_ambiguous_2
Br1039_godbehdj-1	oligodendrocytes_12
Br1039_godcnjii-1	inhibitory_4
Br1039_goebnfhg-1	endothelial_mural_16
Br1039_goeilomk-1	astrocytes_5
Br1039_goeomoim-1	endothelial_mural_16
Br1039_gofifhnm-1	astrocytes_5
Br1039_gofimofe-1	neurons_ambiguous_1
Br1039_gofkmmmn-1	astrocytes_5
Br1039_goflebfh-1	endothelial_mural_16
Br1039_gofnffhk-1	endothelial_mural_16
Br1039_gogadagc-1	endothelial_mural_16
Br1039_gogfpbaj-1	endothelial_mural_16
Br1039_goglmocf-1	endothelial_mural_16
Br1039_gohalcop-1	inhibitory_4
Br1039_gohalega-1	astrocytes_5
Br1039_gohbcook-1	endothelial_mural_16
Br1039_gohgfemf-1	inhibitory_4
Br1039_gohnidfc-1	oligodendrocytes_10
Br1039_gohnijgj-1	astrocytes_5
Br1039_goiajanp-1	astrocytes_5
Br1039_goiecfbp-1	astrocytes_5
Br1039_goigmgnp-1	astrocytes_5
Br1039_goigofco-1	neurons_ambiguous_2
Br1039_goijlbhj-1	astrocytes_5
Br1039_goimnklb-1	astrocytes_5
Br1039_goipnnip-1	inhibitory_4
Br1039_gojmpmgb-1	endothelial_mural_16
Br1039_gojndadf-1	astrocytes_5
Br1039_gojopnoi-1	neurons_ambiguous_2
Br1039_gokbbdcp-1	endothelial_mural_16
Br1039_gokgjhii-1	endothelial_mural_16
Br1039_gokpbhne-1	endothelial_mural_16
Br1039_gollhijf-1	endothelial_mural_16
Br1039_golnidod-1	inhibitory_4
Br1039_golnkabj-1	oligodendrocytes_10
Br1039_gomaipjc-1	endothelial_mural_16
Br1039_gombgeon-1	NE
Br1039_gonckgej-1	NE
Br1039_gondlblh-1	NE
Br1039_gonfkcpn-1	NE
Br1039_gonkbpfp-1	astrocytes_5
Br1039_gonljkgm-1	astrocytes_5
Br1039_gonmeeea-1	endothelial_mural_16
Br1039_gonnojda-1	endothelial_mural_16
Br1039_gonnpehp-1	inhibitory_4
Br1039_gonpdlca-1	endothelial_mural_16
Br1039_goobndpf-1	endothelial_mural_16
Br1039_googkknn-1	endothelial_mural_16
Br1039_gookcnlm-1	endothelial_mural_16
Br1039_goolpfmf-1	endothelial_mural_16
Br1039_gopbnbbf-1	endothelial_mural_16
Br1039_gopldfon-1	endothelial_mural_16
Br1039_gopmafbb-1	endothelial_mural_16
Br1039_goppbebh-1	inhibitory_14
Br1039_gpaboahk-1	endothelial_mural_16
Br1039_gpalpbmf-1	astrocytes_5
Br1039_gpamjipo-1	astrocytes_5
Br1039_gpaohoam-1	astrocytes_5
Br1039_gpbblabp-1	inhibitory_4
Br1039_gpbcoaka-1	astrocytes_5
Br1039_gpbhajki-1	neurons_ambiguous_2
Br1039_gpbkclhl-1	endothelial_mural_16
Br1039_gpbmmgia-1	endothelial_mural_16
Br1039_gpbnedcb-1	endothelial_mural_16
Br1039_gpcfnfph-1	endothelial_mural_16
Br1039_gpdagben-1	astrocytes_5
Br1039_gpdfihnn-1	NE
Br1039_gpdjdjee-1	NE
Br1039_gpdlpdgg-1	NE
Br1039_gpeagang-1	NE
Br1039_gpealolm-1	endothelial_mural_16
Br1039_gpeapjpg-1	inhibitory_4
Br1039_gpebkfif-1	astrocytes_5
Br1039_gpegbafd-1	endothelial_mural_16
Br1039_gpephcbd-1	endothelial_mural_16
Br1039_gpfhepje-1	astrocytes_5
Br1039_gpflapig-1	astrocytes_5
Br1039_gpfndopo-1	astrocytes_5
Br1039_gpfnjiba-1	astrocytes_5
Br1039_gpfnkiog-1	astrocytes_5
Br1039_gpgbcfkb-1	endothelial_mural_16
Br1039_gpgfjmpk-1	endothelial_mural_16
Br1039_gphdhddf-1	astrocytes_5
Br1039_gphdpkhm-1	astrocytes_5
Br1039_gphkekla-1	neurons_ambiguous_2
Br1039_gphonjip-1	endothelial_mural_16
Br1039_gpibbjnf-1	endothelial_mural_16
Br1039_gpibgman-1	neurons_ambiguous_2
Br1039_gpieccej-1	endothelial_mural_16
Br1039_gpigncjp-1	endothelial_mural_16
Br1039_gpihihah-1	endothelial_mural_16
Br1039_gpiihpnc-1	endothelial_mural_16
Br1039_gpimfmcd-1	astrocytes_5
Br1039_gpjacjel-1	astrocytes_5
Br1039_gpjcmglc-1	NE
Br1039_gpjjdcac-1	astrocytes_5
Br1039_gpjngmpo-1	endothelial_mural_16
Br1039_gpjpfkeo-1	inhibitory_14
Br1039_gpkbdkek-1	astrocytes_5
Br1039_gpkdpjek-1	inhibitory_14
Br1039_gpkfceph-1	astrocytes_5
Br1039_gpknlghd-1	astrocytes_5
Br1039_gpknokki-1	endothelial_mural_16
Br1039_gpkpajff-1	endothelial_mural_16
Br1039_gplcieab-1	neurons_ambiguous_2
Br1039_gplfignf-1	endothelial_mural_16
Br1039_gplkmmcn-1	NE
Br1039_gplnfehp-1	astrocytes_5
Br1039_gpnfaolo-1	endothelial_mural_16
Br1039_gpnimnhl-1	astrocytes_5
Br1039_gpnjklbn-1	astrocytes_5
Br1039_gpnklglb-1	endothelial_mural_16
Br1039_gpnmcmfn-1	inhibitory_4
Br1039_gpodcoih-1	endothelial_mural_16
Br1039_gpoikbcg-1	endothelial_mural_16
Br1039_gpolipep-1	astrocytes_5
Br1039_gppcfbkk-1	inhibitory_4
Br1039_gppfgiid-1	endothelial_mural_16
Br1039_gppifejf-1	inhibitory_4
Br1039_gppjfcif-1	NE
Br1039_gppkbgie-1	endothelial_mural_16
Br1039_haacilia-1	NE
Br1039_haaekpfm-1	endothelial_mural_16
Br1039_haafkpkl-1	astrocytes_5
Br1039_habjcfhg-1	NE
Br1039_habkeomd-1	NE
Br1039_hablpkja-1	endothelial_mural_16
Br1039_habnagkl-1	inhibitory_4
Br1039_haboklig-1	endothelial_mural_16
Br1039_hacbleme-1	endothelial_mural_16
Br1039_hacmpinc-1	endothelial_mural_16
Br1039_hadcghhd-1	endothelial_mural_16
Br1039_hadcjkof-1	astrocytes_5
Br1039_hadfjbdg-1	endothelial_mural_16
Br1039_hadmfkno-1	astrocytes_5
Br1039_hadogole-1	astrocytes_5
Br1039_haedcmje-1	astrocytes_5
Br1039_haedjfeh-1	astrocytes_5
Br1039_haehcmog-1	endothelial_mural_16
Br1039_haejgjpm-1	astrocytes_5
Br1039_haelmkhf-1	astrocytes_5
Br1039_haenkeke-1	endothelial_mural_16
Br1039_hafihogl-1	neurons_ambiguous_1
Br1039_hafnnbcm-1	inhibitory_25
Br1039_hagahebk-1	endothelial_mural_16
Br1039_hagefanh-1	astrocytes_5
Br1039_hagjaboe-1	endothelial_mural_16
Br1039_hahcfcnj-1	neurons_ambiguous_2
Br1039_hahmmdac-1	astrocytes_5
Br1039_hahmmhgh-1	endothelial_mural_16
Br1039_hahnocpd-1	astrocytes_5
Br1039_haiajmfm-1	NE
Br1039_haibnbml-1	astrocytes_5
Br1039_haiijmhd-1	endothelial_mural_16
Br1039_haiplkid-1	neurons_ambiguous_1
Br1039_hajcfmnf-1	astrocytes_5
Br1039_hajcjkoi-1	astrocytes_5
Br1039_hajemhfo-1	astrocytes_5
Br1039_hajfejkb-1	astrocytes_5
Br1039_hajgdmlc-1	neurons_ambiguous_3
Br1039_hajgpigp-1	astrocytes_5
Br1039_hajmkfei-1	neurons_ambiguous_22
Br1039_hakbokdh-1	inhibitory_4
Br1039_hakkdmke-1	NE
Br1039_hakpondc-1	macrophages_microglia_15
Br1039_halbbofc-1	endothelial_mural_16
Br1039_halcacle-1	inhibitory_4
Br1039_halhgjff-1	inhibitory_25
Br1039_halpfhfl-1	inhibitory_4
Br1039_hamacgom-1	neurons_ambiguous_1
Br1039_hamcpdoi-1	inhibitory_4
Br1039_hamekamb-1	astrocytes_5
Br1039_hamkplnm-1	neurons_ambiguous_22
Br1039_hanmldpp-1	astrocytes_5
Br1039_hanpglom-1	neurons_ambiguous_2
Br1039_haoichha-1	endothelial_mural_16
Br1039_haojhafm-1	astrocytes_5
Br1039_haolbmmo-1	endothelial_mural_16
Br1039_haopjnon-1	endothelial_mural_16
Br1039_haphifph-1	astrocytes_5
Br1039_haphpkbn-1	astrocytes_5
Br1039_hapijpbc-1	endothelial_mural_16
Br1039_hapikhcm-1	endothelial_mural_16
Br1039_hbadfelp-1	endothelial_mural_16
Br1039_hbandnbd-1	endothelial_mural_16
Br1039_hbaompco-1	neurons_ambiguous_3
Br1039_hbapfhhm-1	endothelial_mural_16
Br1039_hbbaefbf-1	astrocytes_5
Br1039_hbbcffea-1	endothelial_mural_16
Br1039_hbbedkga-1	endothelial_mural_16
Br1039_hbbgblcc-1	astrocytes_5
Br1039_hbbhlfgh-1	astrocytes_5
Br1039_hbbjmabm-1	endothelial_mural_16
Br1039_hbceacdh-1	endothelial_mural_16
Br1039_hbcgiomm-1	astrocytes_5
Br1039_hbcgnkjl-1	astrocytes_5
Br1039_hbcnmgec-1	astrocytes_5
Br1039_hbdaadfh-1	endothelial_mural_16
Br1039_hbdeefha-1	neurons_ambiguous_1
Br1039_hbdfafbm-1	neurons_ambiguous_1
Br1039_hbdjeohd-1	astrocytes_5
Br1039_hbdlclje-1	astrocytes_5
Br1039_hbegffjg-1	astrocytes_5
Br1039_hbeljjab-1	astrocytes_5
Br1039_hbeoinhl-1	astrocytes_5
Br1039_hbfbkalp-1	astrocytes_5
Br1039_hbfleoog-1	neurons_ambiguous_2
Br1039_hbfodbdk-1	endothelial_mural_16
Br1039_hbfpbela-1	NE
Br1039_hbgdbckl-1	oligodendrocytes_10
Br1039_hbggkail-1	astrocytes_5
Br1039_hbgjajfo-1	astrocytes_5
Br1039_hbgjmolf-1	astrocytes_5
Br1039_hbgpmfna-1	astrocytes_5
Br1039_hbhhcgih-1	astrocytes_5
Br1039_hbhjgoeb-1	endothelial_mural_16
Br1039_hbhkcnnn-1	endothelial_mural_16
Br1039_hbhoggdh-1	endothelial_mural_16
Br1039_hbhpelio-1	astrocytes_5
Br1039_hbielhmf-1	astrocytes_5
Br1039_hbihepoj-1	astrocytes_5
Br1039_hbihocgh-1	astrocytes_5
Br1039_hbillkja-1	neurons_ambiguous_1
Br1039_hbjelpjf-1	endothelial_mural_16
Br1039_hbjhfpba-1	endothelial_mural_16
Br1039_hbjhimdh-1	endothelial_mural_16
Br1039_hbjkojcb-1	endothelial_mural_16
Br1039_hbjpnfpe-1	endothelial_mural_16
Br1039_hbkanomd-1	neurons_ambiguous_2
Br1039_hbkchgip-1	neurons_ambiguous_2
Br1039_hbkfamlg-1	endothelial_mural_16
Br1039_hbkflcnd-1	endothelial_mural_16
Br1039_hbkjhjkk-1	astrocytes_5
Br1039_hbkkkkac-1	macrophages_microglia_15
Br1039_hblbldpi-1	endothelial_mural_16
Br1039_hblchmka-1	astrocytes_5
Br1039_hblljjjd-1	endothelial_mural_16
Br1039_hbmdpbmg-1	endothelial_mural_16
Br1039_hbmloimm-1	astrocytes_5
Br1039_hbmnebcg-1	astrocytes_5
Br1039_hbmopmgd-1	astrocytes_5
Br1039_hbndmglk-1	endothelial_mural_16
Br1039_hbobmjpg-1	endothelial_mural_16
Br1039_hboeoblc-1	astrocytes_5
Br1039_hbohepnf-1	endothelial_mural_16
Br1039_hbohonae-1	endothelial_mural_16
Br1039_hbojgfkn-1	endothelial_mural_16
Br1039_hbojllbm-1	inhibitory_4
Br1039_hbojpjmm-1	endothelial_mural_16
Br1039_hbpchckk-1	endothelial_mural_16
Br1039_hbpijgop-1	endothelial_mural_16
Br1039_hbpkhkoj-1	endothelial_mural_16
Br1039_hbpomhla-1	neurons_ambiguous_2
Br1039_hbppkppb-1	endothelial_mural_16
Br1039_hcaajoac-1	endothelial_mural_16
Br1039_hcakdllk-1	endothelial_mural_16
Br1039_hcaobdoi-1	astrocytes_5
Br1039_hcbdhboo-1	astrocytes_5
Br1039_hcbdnnah-1	endothelial_mural_16
Br1039_hccomlec-1	neurons_ambiguous_2
Br1039_hccpepdd-1	NE
Br1039_hcddgpgo-1	endothelial_mural_16
Br1039_hcddnkka-1	astrocytes_5
Br1039_hcdfehgl-1	astrocytes_5
Br1039_hcdhdhdh-1	endothelial_mural_16
Br1039_hcdjcphi-1	endothelial_mural_16
Br1039_hcdkglgb-1	NE
Br1039_hcdleheb-1	astrocytes_5
Br1039_hcdphbic-1	astrocytes_5
Br1039_hcebndlj-1	NE
Br1039_hcehgjob-1	neurons_ambiguous_3
Br1039_hceionpj-1	endothelial_mural_16
Br1039_hcelfbmc-1	endothelial_mural_16
Br1039_hcenifkc-1	endothelial_mural_16
Br1039_hcfbplif-1	neurons_ambiguous_1
Br1039_hcffjfie-1	astrocytes_5
Br1039_hcfjcoli-1	endothelial_mural_16
Br1039_hcgbbjgf-1	endothelial_mural_16
Br1039_hcgdgebn-1	endothelial_mural_16
Br1039_hcgilfgg-1	endothelial_mural_16
Br1039_hcgojkoi-1	inhibitory_4
Br1039_hchdofga-1	endothelial_mural_16
Br1039_hcheebpa-1	astrocytes_5
Br1039_hchhgfbh-1	endothelial_mural_16
Br1039_hchlmpea-1	neurons_ambiguous_3
Br1039_hchlojib-1	astrocytes_5
Br1039_hchmdjao-1	astrocytes_5
Br1039_hciabhlf-1	endothelial_mural_16
Br1039_hcifjgbn-1	inhibitory_14
Br1039_hcihanhf-1	astrocytes_5
Br1039_hciopcnf-1	endothelial_mural_16
Br1039_hcipipog-1	endothelial_mural_16
Br1039_hcjdfldi-1	endothelial_mural_16
Br1039_hcjgfhjp-1	astrocytes_5
Br1039_hcjgihdk-1	endothelial_mural_16
Br1039_hcjlglfb-1	endothelial_mural_16
Br1039_hcjolklm-1	endothelial_mural_16
Br1039_hckcnbnk-1	endothelial_mural_16
Br1039_hclblmpl-1	neurons_ambiguous_1
Br1039_hclfkkmp-1	endothelial_mural_16
Br1039_hclhnpoj-1	endothelial_mural_16
Br1039_hclncpip-1	endothelial_mural_16
Br1039_hcmfgcfj-1	endothelial_mural_16
Br1039_hcmfinab-1	endothelial_mural_16
Br1039_hcmhbfgd-1	astrocytes_5
Br1039_hcnbdkkc-1	oligodendrocytes_10
Br1039_hcnhbdnm-1	endothelial_mural_16
Br1039_hcnimooj-1	endothelial_mural_16
Br1039_hcnpmbfp-1	NE
Br1039_hcoggabi-1	endothelial_mural_16
Br1039_hcokbgig-1	astrocytes_5
Br1039_hcooimme-1	astrocytes_5
Br1039_hcpajblb-1	endothelial_mural_16
Br1039_hcpbjaad-1	endothelial_mural_16
Br1039_hcpdehce-1	endothelial_mural_16
Br1039_hdaehoia-1	endothelial_mural_16
Br1039_hdapjepk-1	endothelial_mural_16
Br1039_hdbpdapl-1	endothelial_mural_16
