k1	k2	looseInDom	strictInDom	WebDivNMFInDom
0.04	0.36	0.89459244180901	0.989784946236559	0.972074107546317
0.04	0.44	0.869545977520134	0.971146953405018	0.941165838228649
0.04	0.453	0.865032303743694	0.968637992831541	0.935472209670131
0.04	0.467	0.859368085671298	0.962544802867384	0.929417080885676
0.04	0.48	0.852553323302947	0.954659498207885	0.921464075915047
0.04	0.493	0.845561554119834	0.950716845878136	0.913872571170357
0.04	0.507	0.839189308788388	0.944802867383513	0.906371441482151
0.04	0.52	0.832640056642181	0.939784946236559	0.898870311793945
0.04	0.533	0.82582529427383	0.934587813620072	0.891640307275192
0.04	0.547	0.820161076201434	0.930824372759857	0.88504292815183
0.04	0.56	0.813788830869989	0.924910394265233	0.877903298689562
0.04	0.573	0.806266041242588	0.918279569892473	0.869136918210574
0.04	0.587	0.798743251615187	0.912365591397849	0.861093538183461
0.04	0.6	0.792282502876361	0.90573476702509	0.854315408947131
0.04	0.68	0.73838392778122	0.853584229390681	0.798011748757343
0.04	0.76	0.6801486857244	0.796774193548387	0.734749209218256
0.08	0.2	0.875741216036817	0.980645161290323	0.938816086760054
0.08	0.28	0.85724400389415	0.967204301075269	0.918843199277
0.08	0.36	0.820780600053102	0.933512544802867	0.880976050610032
0.08	0.373	0.815116381980706	0.927598566308244	0.875011296882061
0.08	0.387	0.809009646871404	0.921863799283154	0.86823316764573
0.08	0.4	0.799805292503761	0.913978494623656	0.85901491188432
0.08	0.413	0.791751482432074	0.906810035842294	0.850519656574785
0.08	0.427	0.785113726878485	0.901792114695341	0.84365115228197
0.08	0.44	0.776971413399416	0.895340501792115	0.835698147311342
0.08	0.453	0.770068147623683	0.889605734767025	0.828739267962042
0.08	0.467	0.760598283033897	0.880465949820789	0.819069136918211
0.08	0.48	0.752809983184353	0.873118279569893	0.811387257117036
0.08	0.493	0.743605628816709	0.863799283154122	0.801897876186173
0.08	0.507	0.735551818745022	0.855376344086021	0.793312245820154
0.08	0.52	0.725816443933091	0.846774193548387	0.783099864437415
0.08	0.6	0.675989025577485	0.795878136200717	0.729145955716222
0.12	0.04	0.86618284803965	0.969713261648745	0.921012200632625
0.12	0.12	0.843260465527923	0.953405017921147	0.899322187076367
0.12	0.2	0.81989556597929	0.933154121863799	0.87663804789878
0.12	0.28	0.779183998583946	0.896774193548387	0.838409399005874
0.12	0.293	0.773165766882025	0.890501792114695	0.83136014460009
0.12	0.307	0.767147535180104	0.885304659498208	0.824220515137822
0.12	0.32	0.759624745552704	0.879390681003584	0.816900135562585
0.12	0.333	0.751216921851491	0.871863799283154	0.808043380027113
0.12	0.347	0.741304540224799	0.862365591397849	0.797830998644374
0.12	0.36	0.729887600672626	0.851075268817204	0.785991866244916
0.12	0.373	0.722276307637844	0.842652329749104	0.777406235878897
0.12	0.387	0.712894946455439	0.833512544802867	0.768730230456394
0.12	0.4	0.705726170457563	0.826702508960574	0.761138725711704
0.12	0.413	0.697141339941588	0.816308243727599	0.751287844554903
0.12	0.427	0.687317461722276	0.808602150537634	0.740081337550836
0.12	0.44	0.67864412779892	0.79820788530466	0.730772706732942
0.12	0.52	0.629082219665457	0.747849462365591	0.676005422503389
0.12	0.6	0.578989291087707	0.693906810035842	0.621238138273836
0.16	0.2	0.744136649260997	0.861469534050179	0.798011748757343
0.16	0.28	0.694486237720152	0.813620071684588	0.747763217352011
0.16	0.293	0.686609434463227	0.805913978494624	0.738996836873023
0.16	0.307	0.679617665280113	0.799283154121864	0.732037957523724
0.16	0.32	0.671386848393663	0.789068100358423	0.723813827383642
0.16	0.333	0.661739976989114	0.778673835125448	0.713601446000904
0.16	0.347	0.654128683954332	0.771146953405018	0.705286940804338
0.16	0.36	0.646163377290026	0.762903225806452	0.696791685494803
0.16	0.413	0.610673510930171	0.727240143369176	0.657840036150023
0.16	0.44	0.595008407823701	0.713082437275986	0.641662901039313
0.16	0.453	0.585361536419152	0.704480286738351	0.630908269317668
0.16	0.467	0.57695371271794	0.695161290322581	0.622232263895165
0.16	0.48	0.569076909461014	0.685483870967742	0.612923633077271
0.16	0.52	0.54482697583857	0.656272401433692	0.585359240849526
0.16	0.6	0.493406496150102	0.598028673835126	0.5286940804338
0.2	0.12	0.722010797415701	0.840860215053763	0.774514234071396
0.2	0.2	0.669705283653421	0.789426523297491	0.720831450519657
0.2	0.28	0.615275688113992	0.734229390681004	0.666154541346588
0.2	0.293	0.607398884857067	0.725448028673835	0.657840036150023
0.2	0.32	0.588370652270112	0.705017921146953	0.637686398553999
0.2	0.333	0.579077794495088	0.693548387096774	0.626931766832354
0.2	0.347	0.570581467386494	0.68584229390681	0.617171260732038
0.2	0.36	0.561465616426232	0.674910394265233	0.607501129688206
0.2	0.44	0.513762279847774	0.620967741935484	0.551558969724356
0.2	0.52	0.458624657049296	0.560394265232975	0.492272932670583
0.2	0.6	0.39906186388176	0.487096774193548	0.425395390872119
