lam	gabor	kgeom
0	TRUE	15
0.2	TRUE	15
0.4	TRUE	15
0.6	TRUE	15
0.8	TRUE	15
1	TRUE	15
0	FALSE	15
0.2	FALSE	15
0.4	FALSE	15
0.6	FALSE	15
0.8	FALSE	15
1	FALSE	15
0	TRUE	30
0.2	TRUE	30
0.4	TRUE	30
0.6	TRUE	30
0.8	TRUE	30
1	TRUE	30
0	FALSE	30
0.2	FALSE	30
0.4	FALSE	30
0.6	FALSE	30
0.8	FALSE	30
1	FALSE	30
