gene	prop_nonzero	cluster	source
EGFR	0.0400696864111498	Vascular	York21
EIF1	0.0845993289122566	Oligo_1	Otero22
EIF1	0.320477247502775	Astro_1	Otero22
EIF1	0.808990337487747	ACHE_SERT_SLC17A6_Npeps	Otero22
EIF1	0.687174182871328	Astro_2_APOE	Otero22
EIF1	0.372784560850729	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
EIF1	0.82564750473784	LC.1	Otero22
EIF1	0.436959355373859	Oligo_2	Otero22
EIF1	0.775128644939966	Oligo_3	Otero22
EIF1	0.543336236933798	Vascular	Otero22
EIF4G2	0.0446775344130624	Oligo_1	Otero22
EIF4G2	0.168331483536811	Astro_1	Otero22
EIF4G2	0.703052793726369	ACHE_SERT_SLC17A6_Npeps	Otero22
EIF4G2	0.490690939180803	Astro_2_APOE	Otero22
EIF4G2	0.271858999606144	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
EIF4G2	0.768919772583702	LC.1	Otero22
EIF4G2	0.22704111861595	Oligo_2	Otero22
EIF4G2	0.477186963979417	Oligo_3	Otero22
EIF4G2	0.326001742160279	Vascular	Otero22
EIF5	0.0417184073555444	Oligo_1	Otero22
EIF5	0.185164631890492	Astro_1	Otero22
EIF5	0.572678896513093	ACHE_SERT_SLC17A6_Npeps	Otero22
EIF5	0.39478692594125	Astro_2_APOE	Otero22
EIF5	0.235624261520284	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
EIF5	0.657359444093493	LC.1	Otero22
EIF5	0.19652802464747	Oligo_2	Otero22
EIF5	0.395540308747856	Oligo_3	Otero22
EIF5	0.266768292682927	Vascular	Otero22
EN2	0.000792623318978044	Oligo_1	Aguila21
EN2	0.00471698113207547	Astro_1	Aguila21
EN2	0.0448816692340008	ACHE_SERT_SLC17A6_Npeps	Aguila21
EN2	0.0213487794786926	Astro_2_APOE	Aguila21
EN2	0.00807404489956676	ACHE_SERT_SLC17A6_ADCYAP1	Aguila21
EN2	0.0389134554643083	LC.1	Aguila21
EN2	0.00462140063988624	Oligo_2	Aguila21
EN2	0.00806174957118353	Oligo_3	Aguila21
EN2	0.0126306620209059	Vascular	Aguila21
ENC1	0.0119421913392692	Oligo_1	Otero22
ENC1	0.0569737328893822	Astro_1	Otero22
ENC1	0.405545441814872	ACHE_SERT_SLC17A6_Npeps	Otero22
ENC1	0.18303682250724	Astro_2_APOE	Otero22
ENC1	0.141000393855849	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
ENC1	0.65028427037271	LC.1	Otero22
ENC1	0.0507169095864439	Oligo_2	Otero22
ENC1	0.106174957118353	Oligo_3	Otero22
ENC1	0.0929878048780488	Vascular	Otero22
FABP5	0.0142672197416048	Oligo_1	York21
FABP5	0.0602108768035516	Astro_1	York21
FABP5	0.387130653970032	ACHE_SERT_SLC17A6_Npeps	York21
FABP5	0.290690939180803	Astro_2_APOE	York21
FABP5	0.0961992910594722	ACHE_SERT_SLC17A6_ADCYAP1	York21
FABP5	0.488566013897663	LC.1	York21
FABP5	0.0931982462377059	Oligo_2	York21
FABP5	0.218181818181818	Oligo_3	York21
FABP5	0.168336236933798	Vascular	York21
FAM168B	0.016354461148247	Oligo_1	Otero22
FAM168B	0.0646503884572697	Astro_1	Otero22
FAM168B	0.343789385240162	ACHE_SERT_SLC17A6_Npeps	Otero22
FAM168B	0.18820852296235	Astro_2_APOE	Otero22
FAM168B	0.107719574635683	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
FAM168B	0.370688566013898	LC.1	Otero22
FAM168B	0.0872733736224671	Oligo_2	Otero22
FAM168B	0.185934819897084	Oligo_3	Otero22
FAM168B	0.108449477351916	Vascular	Otero22
FAM171B	0.00982852915532775	Oligo_1	Otero22
FAM171B	0.0497595264520903	Astro_1	Otero22
FAM171B	0.253395882929562	ACHE_SERT_SLC17A6_Npeps	Otero22
FAM171B	0.173024410426148	Astro_2_APOE	Otero22
FAM171B	0.0745372193777078	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
FAM171B	0.467719519898926	LC.1	Otero22
FAM171B	0.0530868586325394	Oligo_2	Otero22
FAM171B	0.12778730703259	Oligo_3	Otero22
FAM171B	0.07948606271777	Vascular	Otero22
FAM20C	0.0053105762371529	Oligo_1	York21
FAM20C	0.0254347021827599	Astro_1	York21
FAM20C	0.138285954348131	ACHE_SERT_SLC17A6_Npeps	York21
FAM20C	0.0735622672734795	Astro_2_APOE	York21
FAM20C	0.0412564001575423	ACHE_SERT_SLC17A6_ADCYAP1	York21
FAM20C	0.199873657612129	LC.1	York21
FAM20C	0.0276099063870127	Oligo_2	York21
FAM20C	0.081303602058319	Oligo_3	York21
FAM20C	0.0542247386759582	Vascular	York21
FAM49A	0.00858675262226215	Oligo_1	Otero22
FAM49A	0.0396781354051054	Astro_1	Otero22
FAM49A	0.233650749194791	ACHE_SERT_SLC17A6_Npeps	Otero22
FAM49A	0.115763342987174	Astro_2_APOE	Otero22
FAM49A	0.06705395825128	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
FAM49A	0.314339861023373	LC.1	Otero22
FAM49A	0.0338902713591658	Oligo_2	Otero22
FAM49A	0.0600343053173242	Oligo_3	Otero22
FAM49A	0.0605400696864112	Vascular	Otero22
FBXL16	0.0100663161510212	Oligo_1	Otero22
FBXL16	0.0478172401035886	Astro_1	Otero22
FBXL16	0.30688979134575	ACHE_SERT_SLC17A6_Npeps	Otero22
FBXL16	0.149855192387257	Astro_2_APOE	Otero22
FBXL16	0.0779834580543521	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
FBXL16	0.40341124447252	LC.1	Otero22
FBXL16	0.0478137220049769	Oligo_2	Otero22
FBXL16	0.0890222984562607	Oligo_3	Otero22
FBXL16	0.0677264808362369	Vascular	Otero22
FEM1B	0.0114666173478824	Oligo_1	Otero22
FEM1B	0.0571587125416204	Astro_1	Otero22
FEM1B	0.279512673295057	ACHE_SERT_SLC17A6_Npeps	Otero22
FEM1B	0.154778651220521	Astro_2_APOE	Otero22
FEM1B	0.0832020480504135	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
FEM1B	0.336828806064435	LC.1	Otero22
FEM1B	0.0594857210569973	Oligo_2	Otero22
FEM1B	0.150600343053173	Oligo_3	Otero22
FEM1B	0.0934233449477352	Vascular	Otero22
GATM	0.0250997384343047	Oligo_1	York21
GATM	0.100536440991491	Astro_1	York21
GATM	0.272930962050133	ACHE_SERT_SLC17A6_Npeps	York21
GATM	0.30612329333885	Astro_2_APOE	York21
GATM	0.095116187475384	ACHE_SERT_SLC17A6_ADCYAP1	York21
GATM	0.230322173089071	LC.1	York21
GATM	0.168562625903543	Oligo_2	York21
GATM	0.445969125214408	Oligo_3	York21
GATM	0.165287456445993	Vascular	York21
GDA	0.00108325186926999	Oligo_1	Otero22
GDA	0.00739918608953015	Astro_1	Otero22
GDA	0.0436913597535359	ACHE_SERT_SLC17A6_Npeps	Otero22
GDA	0.0230037236243277	Astro_2_APOE	Otero22
GDA	0.015261914139425	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
GDA	0.210233733417562	LC.1	Otero22
GDA	0.00473989809219102	Oligo_2	Otero22
GDA	0.00960548885077187	Oligo_3	Otero22
GDA	0.0106707317073171	Vascular	Otero22
GHITM	0.0375175037649608	Oligo_1	Otero22
GHITM	0.163799482056974	Astro_1	Otero22
GHITM	0.733020585352192	ACHE_SERT_SLC17A6_Npeps	Otero22
GHITM	0.451179147703765	Astro_2_APOE	Otero22
GHITM	0.300216620716818	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
GHITM	0.79671509791535	LC.1	Otero22
GHITM	0.175790970494134	Oligo_2	Otero22
GHITM	0.353173241852487	Oligo_3	Otero22
GHITM	0.268074912891986	Vascular	Otero22
GLS2	0.00280060239372242	Oligo_1	York21
GLS2	0.0104513503514613	Astro_1	York21
GLS2	0.136465481025067	ACHE_SERT_SLC17A6_Npeps	York21
GLS2	0.0412908564335954	Astro_2_APOE	York21
GLS2	0.0298345805435211	ACHE_SERT_SLC17A6_ADCYAP1	York21
GLS2	0.0982943777637397	LC.1	York21
GLS2	0.0121459888612395	Oligo_2	York21
GLS2	0.0259005145797599	Oligo_3	York21
GLS2	0.0204703832752613	Vascular	York21
GNAS	0.203413564427065	Oligo_1	Otero22
GNAS	0.65048094709582	Astro_1	Otero22
GNAS	0.992017924660412	ACHE_SERT_SLC17A6_Npeps	Otero22
GNAS	0.949855192387257	Astro_2_APOE	Otero22
GNAS	0.833595903899173	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
GNAS	0.993430195830701	LC.1	Otero22
GNAS	0.63325038511672	Oligo_2	Otero22
GNAS	0.853516295025729	Oligo_3	Otero22
GNAS	0.757621951219512	Vascular	Otero22
GNMT	0.000105683109197073	Oligo_1	York21
GNMT	0.000184979652238254	Astro_1	York21
GNMT	0.00301078280352892	ACHE_SERT_SLC17A6_Npeps	York21
GNMT	0.00119983450558544	Astro_2_APOE	York21
GNMT	0.000196927924379677	ACHE_SERT_SLC17A6_ADCYAP1	York21
GNMT	0.00265319014529375	LC.1	York21
GNMT	0.000355492356914326	Oligo_2	York21
GNMT	0.000514579759862779	Oligo_3	York21
GNMT	0.00130662020905923	Vascular	York21
GPM6A	0.131839678723348	Oligo_1	Otero22
GPM6A	0.486681465038846	Astro_1	Otero22
GPM6A	0.873897213275452	ACHE_SERT_SLC17A6_Npeps	Otero22
GPM6A	0.756019859329748	Astro_2_APOE	Otero22
GPM6A	0.493402914533281	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
GPM6A	0.792924826279217	LC.1	Otero22
GPM6A	0.382095034956748	Oligo_2	Otero22
GPM6A	0.502229845626072	Oligo_3	Otero22
GPM6A	0.518510452961672	Vascular	Otero22
H3F3B	0.04187693201934	Oligo_1	Otero22
H3F3B	0.165834258231595	Astro_1	Otero22
H3F3B	0.508192129953788	ACHE_SERT_SLC17A6_Npeps	Otero22
H3F3B	0.469466280513033	Astro_2_APOE	Otero22
H3F3B	0.176053564395431	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
H3F3B	0.481111813013266	LC.1	Otero22
H3F3B	0.241379310344828	Oligo_2	Otero22
H3F3B	0.471869639794168	Oligo_3	Otero22
H3F3B	0.364547038327526	Vascular	Otero22
HACD2	0.0053105762371529	Oligo_1	Otero22
HACD2	0.0196078431372549	Astro_1	Otero22
HACD2	0.0915838117910657	ACHE_SERT_SLC17A6_Npeps	Otero22
HACD2	0.08113363673976	Astro_2_APOE	Otero22
HACD2	0.0277668373375345	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HACD2	0.109033480732786	LC.1	Otero22
HACD2	0.035608484417585	Oligo_2	Otero22
HACD2	0.101029159519726	Oligo_3	Otero22
HACD2	0.0431184668989547	Vascular	Otero22
HMGCR	0.00842822795846654	Oligo_1	Otero22
HMGCR	0.0401405845357011	Astro_1	Otero22
HMGCR	0.324044251505391	ACHE_SERT_SLC17A6_Npeps	Otero22
HMGCR	0.13632602399669	Astro_2_APOE	Otero22
HMGCR	0.0893068137061835	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HMGCR	0.441945672773215	LC.1	Otero22
HMGCR	0.0457400165896433	Oligo_2	Otero22
HMGCR	0.124699828473413	Oligo_3	Otero22
HMGCR	0.0729529616724739	Vascular	Otero22
HOOK2	0.0035668049354012	Oligo_1	Otero22
HOOK2	0.014613392526822	Astro_1	Otero22
HOOK2	0.0591653829995799	ACHE_SERT_SLC17A6_Npeps	Otero22
HOOK2	0.0275134464211833	Astro_2_APOE	Otero22
HOOK2	0.0195943284757779	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HOOK2	0.0605180037902716	LC.1	Otero22
HOOK2	0.00888730892285816	Oligo_2	Otero22
HOOK2	0.0161234991423671	Oligo_3	Otero22
HOOK2	0.0198170731707317	Vascular	Otero22
HS6ST3	0.00372532959919681	Oligo_1	Otero22
HS6ST3	0.0162782093969663	Astro_1	Otero22
HS6ST3	0.157540960649769	ACHE_SERT_SLC17A6_Npeps	Otero22
HS6ST3	0.0552751344642118	Astro_2_APOE	Otero22
HS6ST3	0.0384994092162269	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HS6ST3	0.17650031585597	LC.1	Otero22
HS6ST3	0.0189595923687641	Oligo_2	Otero22
HS6ST3	0.0370497427101201	Oligo_3	Otero22
HS6ST3	0.0287456445993031	Vascular	Otero22
HSP90AA1	0.378134164707126	Oligo_1	Otero22
HSP90AA1	0.87291897891232	Astro_1	Otero22
HSP90AA1	0.994818652849741	ACHE_SERT_SLC17A6_Npeps	Otero22
HSP90AA1	0.975341332230037	Astro_2_APOE	Otero22
HSP90AA1	0.928022843639228	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HSP90AA1	0.99886291850916	LC.1	Otero22
HSP90AA1	0.814492238416874	Oligo_2	Otero22
HSP90AA1	0.932761578044597	Oligo_3	Otero22
HSP90AA1	0.877831010452962	Vascular	Otero22
HSP90B1	0.0582842347221855	Oligo_1	Otero22
HSP90B1	0.245005549389567	Astro_1	Otero22
HSP90B1	0.678126312841339	ACHE_SERT_SLC17A6_Npeps	Otero22
HSP90B1	0.516797683078196	Astro_2_APOE	Otero22
HSP90B1	0.290271760535644	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HSP90B1	0.721288692356286	LC.1	Otero22
HSP90B1	0.271536911956393	Oligo_2	Otero22
HSP90B1	0.497941680960549	Oligo_3	Otero22
HSP90B1	0.395470383275261	Vascular	Otero22
HSPA13	0.012312082221459	Oligo_1	Otero22
HSPA13	0.0708472068072512	Astro_1	Otero22
HSPA13	0.412547262288195	ACHE_SERT_SLC17A6_Npeps	Otero22
HSPA13	0.182498965659909	Astro_2_APOE	Otero22
HSPA13	0.131843245372194	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
HSPA13	0.528237523689198	LC.1	Otero22
HSPA13	0.059900462140064	Oligo_2	Otero22
HSPA13	0.14631217838765	Oligo_3	Otero22
HSPA13	0.105182926829268	Vascular	Otero22
INA	0.0227747100319691	Oligo_1	York21
INA	0.0908250092489826	Astro_1	York21
INA	0.675255566447276	ACHE_SERT_SLC17A6_Npeps	York21
INA	0.342780306164667	Astro_2_APOE	York21
INA	0.231390311146121	ACHE_SERT_SLC17A6_ADCYAP1	York21
INA	0.727732154137713	LC.1	York21
INA	0.109076904846546	Oligo_2	York21
INA	0.214065180102916	Oligo_3	York21
INA	0.175740418118467	Vascular	York21
JUN	0.010145578482919	Oligo_1	Otero22
JUN	0.0418978912319645	Astro_1	Otero22
JUN	0.136955608458199	ACHE_SERT_SLC17A6_Npeps	Otero22
JUN	0.15188249896566	Astro_2_APOE	Otero22
JUN	0.0438164631744781	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
JUN	0.0913455464308275	LC.1	Otero22
JUN	0.0485839554449579	Oligo_2	Otero22
JUN	0.0854202401372213	Oligo_3	Otero22
JUN	0.140679442508711	Vascular	Otero22
KBTBD11	0.009458638273138	Oligo_1	Otero22
KBTBD11	0.0401405845357011	Astro_1	Otero22
KBTBD11	0.154600196050973	ACHE_SERT_SLC17A6_Npeps	Otero22
KBTBD11	0.118080264791063	Astro_2_APOE	Otero22
KBTBD11	0.0433241433635289	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
KBTBD11	0.157927984838913	LC.1	Otero22
KBTBD11	0.0483469605403484	Oligo_2	Otero22
KBTBD11	0.113722126929674	Oligo_3	Otero22
KBTBD11	0.0692508710801394	Vascular	Otero22
KCNJ4	0.000264207772992681	Oligo_1	Otero22
KCNJ4	0.00147983721790603	Astro_1	Otero22
KCNJ4	0.0129533678756477	ACHE_SERT_SLC17A6_Npeps	Otero22
KCNJ4	0.00914356640463384	Astro_2_APOE	Otero22
KCNJ4	0.00295391886569516	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
KCNJ4	0.00353758686039166	LC.1	Otero22
KCNJ4	0.00171821305841924	Oligo_2	Otero22
KCNJ4	0.0039451114922813	Oligo_3	Otero22
KCNJ4	0.00239547038327526	Vascular	Otero22
KCNT1	0.0011625142011678	Oligo_1	Otero22
KCNT1	0.00656677765445801	Astro_1	Otero22
KCNT1	0.0615460019605097	ACHE_SERT_SLC17A6_Npeps	Otero22
KCNT1	0.0170045510964005	Astro_2_APOE	Otero22
KCNT1	0.0143757384797164	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
KCNT1	0.0240050536955148	LC.1	Otero22
KCNT1	0.00485839554449579	Oligo_2	Otero22
KCNT1	0.0097770154373928	Oligo_3	Otero22
KCNT1	0.0111062717770035	Vascular	Otero22
KIAA0232	0.0117836666754736	Oligo_1	Otero22
KIAA0232	0.0496670366259711	Astro_1	Otero22
KIAA0232	0.260747794426551	ACHE_SERT_SLC17A6_Npeps	Otero22
KIAA0232	0.14435250310302	Astro_2_APOE	Otero22
KIAA0232	0.0706971248523041	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
KIAA0232	0.283638660770689	LC.1	Otero22
KIAA0232	0.06203341628155	Oligo_2	Otero22
KIAA0232	0.155917667238422	Oligo_3	Otero22
KIAA0232	0.0827526132404181	Vascular	Otero22
KIF1A	0.0693016988559803	Oligo_1	Otero22
KIF1A	0.274509803921569	Astro_1	Otero22
KIF1A	0.738482005321384	ACHE_SERT_SLC17A6_Npeps	Otero22
KIF1A	0.542656185353744	Astro_2_APOE	Otero22
KIF1A	0.361461205198897	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
KIF1A	0.82564750473784	LC.1	Otero22
KIF1A	0.289370778528262	Oligo_2	Otero22
KIF1A	0.562092624356775	Oligo_3	Otero22
KIF1A	0.346254355400697	Vascular	Otero22
LAMP1	0.0280324447145235	Oligo_1	Otero22
LAMP1	0.103958564557899	Astro_1	Otero22
LAMP1	0.402744713625543	ACHE_SERT_SLC17A6_Npeps	Otero22
LAMP1	0.284402151427389	Astro_2_APOE	Otero22
LAMP1	0.141295785742418	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
LAMP1	0.557169930511687	LC.1	Otero22
LAMP1	0.167199905202038	Oligo_2	Otero22
LAMP1	0.452315608919382	Oligo_3	Otero22
LAMP1	0.215810104529617	Vascular	Otero22
LCMT1	0.00568046711934265	Oligo_1	York21
LCMT1	0.0251572327044025	Astro_1	York21
LCMT1	0.213625542641087	ACHE_SERT_SLC17A6_Npeps	York21
LCMT1	0.095614398014067	Astro_2_APOE	York21
LCMT1	0.0479519495864514	ACHE_SERT_SLC17A6_ADCYAP1	York21
LCMT1	0.305622236260265	LC.1	York21
LCMT1	0.0330607891930323	Oligo_2	York21
LCMT1	0.0891938250428816	Oligo_3	York21
LCMT1	0.0537891986062718	Vascular	York21
LIN7C	0.00689582287510899	Oligo_1	Otero22
LIN7C	0.0331113577506474	Astro_1	Otero22
LIN7C	0.159921579610699	ACHE_SERT_SLC17A6_Npeps	Otero22
LIN7C	0.0997931319817956	Astro_2_APOE	Otero22
LIN7C	0.0440133910988578	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
LIN7C	0.163866077068857	LC.1	Otero22
LIN7C	0.0430145751866335	Oligo_2	Otero22
LIN7C	0.100171526586621	Oligo_3	Otero22
LIN7C	0.0668554006968641	Vascular	Otero22
LRP3	0.00340828027160559	Oligo_1	Otero22
LRP3	0.0165556788753237	Astro_1	Otero22
LRP3	0.0994258507211875	ACHE_SERT_SLC17A6_Npeps	Otero22
LRP3	0.0515515101365329	Astro_2_APOE	Otero22
LRP3	0.0267821977156361	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
LRP3	0.100189513581807	LC.1	Otero22
LRP3	0.0180116127503259	Oligo_2	Otero22
LRP3	0.0305317324185249	Oligo_3	Otero22
LRP3	0.0285278745644599	Vascular	Otero22
MAFG	0.0108325186926999	Oligo_1	Otero22
MAFG	0.0532741398446171	Astro_1	Otero22
MAFG	0.220347290295477	ACHE_SERT_SLC17A6_Npeps	Otero22
MAFG	0.110922631361192	Astro_2_APOE	Otero22
MAFG	0.0868452146514376	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MAFG	0.390777005685407	LC.1	Otero22
MAFG	0.0495319350633961	Oligo_2	Otero22
MAFG	0.110977701543739	Oligo_3	Otero22
MAFG	0.0740418118466899	Vascular	Otero22
MAP1A	0.113186609950065	Oligo_1	Otero22
MAP1A	0.414076951535331	Astro_1	Otero22
MAP1A	0.767959669514074	ACHE_SERT_SLC17A6_Npeps	Otero22
MAP1A	0.628837401737691	Astro_2_APOE	Otero22
MAP1A	0.455789680976762	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MAP1A	0.839924194567277	LC.1	Otero22
MAP1A	0.409527195165304	Oligo_2	Otero22
MAP1A	0.603430531732419	Oligo_3	Otero22
MAP1A	0.440113240418118	Vascular	Otero22
MAP2	0.0798700097756876	Oligo_1	Otero22
MAP2	0.346096929337773	Astro_1	Otero22
MAP2	0.806259627503151	ACHE_SERT_SLC17A6_Npeps	Otero22
MAP2	0.679561439801407	Astro_2_APOE	Otero22
MAP2	0.415025600630169	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MAP2	0.864181933038534	LC.1	Otero22
MAP2	0.332563099893352	Oligo_2	Otero22
MAP2	0.427272727272727	Oligo_3	Otero22
MAP2	0.401785714285714	Vascular	Otero22
MAPRE2	0.0309915717720415	Oligo_1	Otero22
MAPRE2	0.123288938216796	Astro_1	Otero22
MAPRE2	0.524996499089763	ACHE_SERT_SLC17A6_Npeps	Otero22
MAPRE2	0.302068680182044	Astro_2_APOE	Otero22
MAPRE2	0.196337140606538	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MAPRE2	0.627163613392293	LC.1	Otero22
MAPRE2	0.189595923687641	Oligo_2	Otero22
MAPRE2	0.486277873070326	Oligo_3	Otero22
MAPRE2	0.197081881533101	Vascular	Otero22
MARCKS	0.0576237152897038	Oligo_1	Otero22
MARCKS	0.280429152793193	Astro_1	Otero22
MARCKS	0.63156420669374	ACHE_SERT_SLC17A6_Npeps	Otero22
MARCKS	0.608440215142739	Astro_2_APOE	Otero22
MARCKS	0.258960220559275	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MARCKS	0.638155401137081	LC.1	Otero22
MARCKS	0.250207370541533	Oligo_2	Otero22
MARCKS	0.381303602058319	Oligo_3	Otero22
MARCKS	0.363240418118467	Vascular	Otero22
MLLT11	0.0294855874659832	Oligo_1	Otero22
MLLT11	0.124398816130226	Astro_1	Otero22
MLLT11	0.690449516874387	ACHE_SERT_SLC17A6_Npeps	Otero22
MLLT11	0.402482416218453	Astro_2_APOE	Otero22
MLLT11	0.265360378101615	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MLLT11	0.801389766266582	LC.1	Otero22
MLLT11	0.140834222064226	Oligo_2	Otero22
MLLT11	0.273756432246998	Oligo_3	Otero22
MLLT11	0.201437282229965	Vascular	Otero22
MMD	0.00404237892678803	Oligo_1	Otero22
MMD	0.0157232704402516	Astro_1	Otero22
MMD	0.105587452737712	ACHE_SERT_SLC17A6_Npeps	Otero22
MMD	0.0565163425734381	Astro_2_APOE	Otero22
MMD	0.0304253643166601	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MMD	0.176879343019583	LC.1	Otero22
MMD	0.0202630643441166	Oligo_2	Otero22
MMD	0.0523156089193825	Oligo_3	Otero22
MMD	0.0324477351916376	Vascular	Otero22
MPHOSPH8	0.0377024492060556	Oligo_1	Otero22
MPHOSPH8	0.147706252312246	Astro_1	Otero22
MPHOSPH8	0.424240302478644	ACHE_SERT_SLC17A6_Npeps	Otero22
MPHOSPH8	0.270831609433182	Astro_2_APOE	Otero22
MPHOSPH8	0.180779834580544	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MPHOSPH8	0.42905874921036	LC.1	Otero22
MPHOSPH8	0.142256191491883	Oligo_2	Otero22
MPHOSPH8	0.22590051457976	Oligo_3	Otero22
MPHOSPH8	0.201219512195122	Vascular	Otero22
MSMO1	0.017147084467225	Oligo_1	Otero22
MSMO1	0.0802811690714021	Astro_1	Otero22
MSMO1	0.408206133594735	ACHE_SERT_SLC17A6_Npeps	Otero22
MSMO1	0.238642945800579	Astro_2_APOE	Otero22
MSMO1	0.125738479716424	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MSMO1	0.582185723310171	LC.1	Otero22
MSMO1	0.100782083185212	Oligo_2	Otero22
MSMO1	0.295883361921098	Oligo_3	Otero22
MSMO1	0.126959930313589	Vascular	Otero22
MT-CO1	0.956194351237813	Oligo_1	Otero22
MT-CO1	0.999907510173881	Astro_1	Otero22
MT-CO1	0.999859963590534	ACHE_SERT_SLC17A6_Npeps	Otero22
MT-CO1	1	Astro_2_APOE	Otero22
MT-CO1	0.997636864907444	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MT-CO1	1	LC.1	Otero22
MT-CO1	0.998578030572343	Oligo_2	Otero22
MT-CO1	0.999313893653516	Oligo_3	Otero22
MT-CO1	0.99934668989547	Vascular	Otero22
MT-CYB	0.895849295886285	Oligo_1	Otero22
MT-CYB	0.998705142434332	Astro_1	Otero22
MT-CYB	0.999719927181067	ACHE_SERT_SLC17A6_Npeps	Otero22
MT-CYB	0.999958626396359	Astro_2_APOE	Otero22
MT-CYB	0.994486018117369	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MT-CYB	1	LC.1	Otero22
MT-CYB	0.996385827704704	Oligo_2	Otero22
MT-CYB	0.997941680960549	Oligo_3	Otero22
MT-CYB	0.997604529616725	Vascular	Otero22
MT-ND1	0.938730217442997	Oligo_1	Otero22
MT-ND1	0.999815020347762	Astro_1	Otero22
MT-ND1	0.999859963590534	ACHE_SERT_SLC17A6_Npeps	Otero22
MT-ND1	1	Astro_2_APOE	Otero22
MT-ND1	0.995864513588027	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
MT-ND1	1	LC.1	Otero22
MT-ND1	0.997748548406209	Oligo_2	Otero22
MT-ND1	0.998799313893654	Oligo_3	Otero22
MT-ND1	0.998911149825784	Vascular	Otero22
MTHFR	0.00301196861211657	Oligo_1	York21
MTHFR	0.0168331483536811	Astro_1	York21
MTHFR	0.0715586052373617	ACHE_SERT_SLC17A6_Npeps	York21
MTHFR	0.0381464625568887	Astro_2_APOE	York21
MTHFR	0.0234344230011816	ACHE_SERT_SLC17A6_ADCYAP1	York21
MTHFR	0.104358812381554	LC.1	York21
MTHFR	0.0160564047872971	Oligo_2	York21
MTHFR	0.0361921097770154	Oligo_3	York21
MTHFR	0.031794425087108	Vascular	York21
NCAM1	0.055668577769558	Oligo_1	Otero22
NCAM1	0.217073621901591	Astro_1	Otero22
NCAM1	0.702282593474303	ACHE_SERT_SLC17A6_Npeps	Otero22
NCAM1	0.509019445593711	Astro_2_APOE	Otero22
NCAM1	0.313410791650256	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NCAM1	0.731269740998105	LC.1	Otero22
NCAM1	0.275388079156298	Oligo_2	Otero22
NCAM1	0.562435677530017	Oligo_3	Otero22
NCAM1	0.293989547038328	Vascular	Otero22
NCOA7	0.0173584506856192	Oligo_1	Otero22
NCOA7	0.0679800221975583	Astro_1	Otero22
NCOA7	0.439644307519955	ACHE_SERT_SLC17A6_Npeps	Otero22
NCOA7	0.210964004964832	Astro_2_APOE	Otero22
NCOA7	0.14661283970067	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NCOA7	0.598104864181933	LC.1	Otero22
NCOA7	0.102204052612869	Oligo_2	Otero22
NCOA7	0.24442538593482	Oligo_3	Otero22
NCOA7	0.132621951219512	Vascular	Otero22
NEFL	0.131099896958969	Oligo_1	Otero22
NEFL	0.46827598964114	Astro_1	Otero22
NEFL	0.918428791485786	ACHE_SERT_SLC17A6_Npeps	Otero22
