domainDef	Ntopdommks	LFF_Xenium_loose	LFF_Xenium_strict	LFF_Visium	k1	k2	looseInDom	strictInDom
LC_k1_0.05_k2_0.04	10	0.442424242424242	0.0787878787878788	0.418181818181818	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	20	0.762406015037594	0.628571428571429	0.675187969924812	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	30	0.83448275862069	0.80111234705228	0.755283648498332	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	40	0.869418386491557	0.831332082551595	0.787429643527205	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	50	0.864393757503001	0.837599039615846	0.788139255702281	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	60	0.868963601000278	0.835176437899417	0.822895248680189	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	70	0.880885311871227	0.852436357274079	0.872627066748316	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	80	0.88413033286451	0.867909048288795	0.874074074074074	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	90	0.884759435321233	0.872181750833436	0.892760423097502	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	100	0.878559855985599	0.869318931893189	0.907866786678668	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	110	0.876879381466537	0.872190789621982	0.924080878209318	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	120	0.878519341620946	0.872102229321481	0.930884089172859	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	130	0.885466140463478	0.87906976744186	0.928001201709705	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	140	0.893652008484398	0.887332444075135	0.930423563884455	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	150	0.90008089248411	0.891220054224632	0.920874705542469	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	160	0.89996191257471	0.891204734559944	0.921408062814954	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	170	0.889309420435879	0.879492675301201	0.91046952571125	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	180	0.880739117462473	0.870232620348365	0.898675885058181	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	190	0.876481780367148	0.866685911987648	0.892924282783748	0.05	0.04	0.711412812897751	0.835701275045537
LC_k1_0.05_k2_0.04	200	0.864359108977725	0.85409585239631	0.899936998424961	0.05	0.04	0.711412812897751	0.835701275045537
