label	contrast	gene_name	adj.P.Val	logFC	P.Value	t	AveExpr	B
astrocytes_5	by_YRI	PRCP	4.6058832221808e-46	2.28983374346944	2.66456054175749e-47	15.9703170392525	10.1094739015758	96.7428086058216
astrocytes_5	by_YRI	SOX2	3.53059016478049e-45	2.9501846215446	2.13975161501848e-46	15.7785539946124	10.6061110948745	94.6567475334783
astrocytes_5	by_YRI	PAX6	3.16723334044735e-44	3.13276047042139	2.00678696502174e-45	15.5715627377505	8.24344054679415	92.4719435119345
astrocytes_5	by_YRI	TGFB2	5.14774465659115e-44	2.97279077797947	3.40346754154787e-45	15.5225657342189	9.05438189166262	91.941055817536
astrocytes_5	by_YRI	FBLN1	6.59852932740454e-44	3.76026194724867	4.54444168554031e-45	15.4957257700194	8.6961407127247	91.6549512552999
astrocytes_5	by_YRI	ALDOC	1.79554489878723e-41	1.94358333341155	1.28606521676221e-42	14.9679632577203	14.5801456006193	85.9145925185192
astrocytes_5	by_YRI	SPARC	4.67316964967057e-38	1.82618433328763	3.47591130967232e-39	14.216159558033	15.2103261755415	78.0423464117863
astrocytes_5	by_YRI	SREBF1	6.21439997041268e-37	2.40298148523521	4.79347656119986e-38	13.9626685007249	11.309974954541	75.5244854180963
astrocytes_5	by_YRI	MT1E	1.0052430122635e-36	2.66055097743428	8.03086704012161e-38	13.9125701291514	9.94267527127878	75.0605079709824
astrocytes_5	by_YRI	ASTN1	1.15580474186868e-36	2.17794103468497	9.55210530469986e-38	13.8957105372563	11.0356184625942	74.8556241106853
astrocytes_5	by_YRI	MT1X	2.45040358024442e-36	3.38223546866785	2.09263115668256e-37	13.8193702617157	8.42800369140534	74.1508264016276
astrocytes_5	by_YRI	ELOVL2	7.40905069918411e-36	3.15147402356482	6.73550063562192e-37	13.7052123131774	8.39303051076566	72.9956752775877
astrocytes_5	by_YRI	NOTCH1	7.17699029133145e-36	2.37796630579414	6.32682339731698e-37	13.711336364891	10.9568917204302	72.9788314598786
astrocytes_5	by_YRI	ATN1	1.34817979481654e-34	1.32434778766796	1.2627579345389e-35	13.4169557942516	11.9787876172755	69.9682240483487
astrocytes_5	by_YRI	HILPDA	4.03305554047947e-34	2.58402620259863	3.88862104453944e-35	13.3055415673406	9.21336064563994	68.9487949956193
astrocytes_5	by_YRI	CTSH	1.04074493065277e-32	2.79751601561222	1.03214373287878e-33	12.9780638161472	9.08754350378637	65.7043867290083
astrocytes_5	by_YRI	PTPRZ1	2.13628651943596e-32	2.37928087701536	2.17748212724877e-33	12.9029143932493	12.3243504546023	64.840426568117
astrocytes_5	by_YRI	GLUL	1.20571831667479e-29	2.10277126800609	1.26218446373669e-30	12.2527525638372	14.6474999909349	58.461574925929
astrocytes_5	by_YRI	CXCR4	4.18470003967116e-29	3.47382031502132	4.49595872030786e-30	12.120699091065	7.74140808430073	57.4451636312673
astrocytes_5	by_YRI	RORB	5.36467327325132e-29	2.53219465476514	5.91148570055242e-30	12.0921406611496	8.33006271575881	57.1538364846091
astrocytes_5	by_YRI	GASK1B	7.95621981871666e-29	2.09699934396338	8.98636398257254e-30	12.048370584591	9.41586780055768	56.7027658949536
astrocytes_5	by_YRI	ABCC9	4.79252727908616e-26	2.67757820338303	5.54507288489307e-27	11.3649767772058	7.70645303120175	50.4013184804154
astrocytes_5	by_YRI	HES1	1.34081184599086e-25	3.07813073471315	1.58828951453463e-26	11.2507400178742	8.86459164064519	49.3102346041687
astrocytes_5	by_YRI	CALCRL	1.87691219602645e-25	2.29772485808876	2.27504508609267e-26	11.2115708294553	8.8336862786201	48.9684441514347
astrocytes_5	by_YRI	BCAN	2.35312581187277e-25	2.13824724624136	2.91709811389187e-26	11.1844253184369	11.172919673311	48.6033558662406
astrocytes_5	by_YRI	SERPINA3	8.41235032060988e-24	3.15361826191351	1.06602786431971e-24	10.7868157533699	8.38711761574417	45.1643355672929
astrocytes_5	by_YRI	STAT3	4.24699899603322e-22	1.2745842901781	5.49886922351409e-23	10.3402376738018	11.2810034589966	41.1420827287131
astrocytes_5	by_YRI	TMEM132C	1.48141780824722e-20	-1.93452665279467	1.95889958115334e-21	-9.92445550237312	9.96438623869835	37.7106876677119
astrocytes_5	by_YRI	MAOA	6.89805413047294e-20	1.96944718159153	9.31142293094144e-21	9.73937151760508	10.8721680021103	36.0849998101037
astrocytes_5	by_YRI	NTNG2	8.14712439801436e-20	1.89969581730918	1.12219344325267e-20	9.71705315557741	9.90925386473218	35.9417185294177
astrocytes_5	by_YRI	ITGB8	8.67751203375248e-20	1.57177532330744	1.21915458325448e-20	9.70713145890566	11.4973718426856	35.7781170859067
astrocytes_5	by_YRI	RNF144B	1.8736093493091e-19	2.2565340942293	2.68395829653094e-20	9.61230411512611	7.47862760358504	35.2196849828833
astrocytes_5	by_YRI	APLP1	4.58075162774011e-19	-1.92224922053452	6.68814975951035e-20	-9.50177809352112	14.1741546233138	33.9949361587583
astrocytes_5	by_YRI	SNCB	1.62827863354273e-18	-1.77077911227819	2.42223267799745e-19	-9.34445998211249	11.8800172804843	32.8222809641319
astrocytes_5	by_YRI	APOC1	9.37658005351713e-18	1.73436897155245	1.4206939475026e-18	9.1251267062001	9.27938310447925	31.2100551626943
astrocytes_5	by_YRI	TRPC5	2.72242077731618e-17	-2.10226531632758	4.1998777831875e-18	-8.9888748216285	8.84817954155898	30.1955176676884
astrocytes_5	by_YRI	SULF1	5.20401587463357e-17	1.79606528693211	8.17159517504445e-18	8.90446825059424	9.11726417120515	29.5016886208754
astrocytes_5	by_YRI	PGRMC1	6.23735305536781e-17	-1.41593139412594	9.96601865595958e-18	-8.87918252443805	12.4635487726367	29.1345272595127
astrocytes_5	by_YRI	RASD1	8.38567066551845e-17	1.96670382294783	1.36296024591071e-17	8.83920081553487	8.78872207543433	29.0014092867426
astrocytes_5	by_YRI	SEZ6L2	1.27580930292622e-16	-1.19073913416232	2.10877570731607e-17	-8.78324202209946	11.5724558701224	28.4404147237783
astrocytes_5	by_YRI	IFITM3	2.96150571461626e-16	1.82069758190435	4.97663494742678e-17	8.67238828761955	11.0085712951264	27.6034963425594
astrocytes_5	by_YRI	TGFB1	4.28545859123726e-16	1.65715199042067	7.43757276165145e-17	8.62015954984677	9.38391591780669	27.3039077296532
astrocytes_5	by_YRI	CNTN2	3.97961853315746e-16	-2.05644132631391	6.79714460208712e-17	-8.63188419718243	12.6792268981019	27.2253459721349
astrocytes_5	by_YRI	ANKRD18A	6.18003866925642e-16	-2.27712464404228	1.08959359457964e-16	-8.57030770267172	9.58866652034643	26.9449952629627
astrocytes_5	by_YRI	NFE2L2	6.31950447721355e-15	1.26186666623246	1.13159171079582e-15	8.25993488543994	11.7741731507058	24.4810411738166
astrocytes_5	by_YRI	GRID2	7.57349466168932e-15	1.37868113008859	1.37699902939806e-15	8.2335107718535	9.59038340647191	24.4160801901568
astrocytes_5	by_YRI	HTR2C	5.45304706707593e-14	-2.25901601929957	1.00648527133357e-14	-7.96202304471986	9.34123454510338	22.4830690046965
astrocytes_5	by_YRI	ANGPT1	2.34759274052407e-13	1.407457280523	4.39769438996244e-14	7.75613444530782	8.08664676700765	21.1076257845631
astrocytes_5	by_YRI	PENK	2.55213828409293e-13	-2.27888760246399	4.85117194497004e-14	-7.74228343109462	10.0724062615013	20.8988208668867
astrocytes_5	by_YRI	ACHE	3.81593269779211e-13	-1.6983908226563	7.35854790207846e-14	-7.68326670440178	11.5109328964811	20.3997382583938
astrocytes_5	by_YRI	ENHO	5.9233319920109e-13	0.984772177264014	1.15855804802417e-13	7.6185719398458	13.0560353667947	19.8623736694726
astrocytes_5	by_YRI	CAPG	1.77558961053552e-12	1.30898110367296	3.52183063246715e-13	7.4582741945475	8.82761717529433	19.0300899315312
astrocytes_5	by_YRI	LYVE1	2.14001098636015e-12	2.28601840188312	4.30360336099975e-13	7.42908468692507	7.35756714972492	18.8930029521017
astrocytes_5	by_YRI	ADRA2A	3.11197779909739e-12	1.89667652302015	6.34397678052912e-13	7.37232628170404	9.40358672694068	18.3947855599005
astrocytes_5	by_YRI	PLD5	3.26073137823724e-12	-1.51385088858836	6.73704830214306e-13	-7.36350282359887	9.67246826478344	18.3525712984414
astrocytes_5	by_YRI	LYPD6	3.72448184486048e-12	1.41980214390063	7.79781322890899e-13	7.34200668515134	8.20055122429147	18.2863525465228
astrocytes_5	by_YRI	SLC17A6	4.13278351138974e-12	-2.04616983472159	8.76651047870552e-13	-7.32475671880144	10.0911071517246	18.0417699477357
astrocytes_5	by_YRI	TMEM163	5.54639042997089e-12	-1.64565572311981	1.19178637338217e-12	-7.27936388278123	9.89334026193517	17.7926430789505
astrocytes_5	by_YRI	CRHBP	9.63149629496925e-12	-1.91371191059062	2.09611076391893e-12	-7.19531810597281	8.73003141111566	17.3040206056391
astrocytes_5	by_YRI	CUX2	1.07711145802216e-11	-1.58556554852804	2.37379935652267e-12	-7.17669556026779	8.54176088197635	17.1896039019454
astrocytes_5	by_YRI	IGFBP4	3.02889667973499e-11	-1.36461395912044	6.75869507048304e-12	-7.01852677141408	8.78646805525572	16.148665032016
astrocytes_5	by_YRI	ERBB3	3.74812676159133e-11	-1.90598053992003	8.46684282232753e-12	-6.98409373212315	10.7803602977202	15.8026778198465
astrocytes_5	by_YRI	SLIT3	4.89079891979172e-11	-1.80168753127301	1.15870167245754e-11	-6.93592542148073	7.71360456325431	15.6972370835753
astrocytes_5	by_YRI	ANK1	4.47848857216557e-11	-1.23870164260014	1.03634446298046e-11	-6.95309057192996	9.5208449093724	15.6823228552379
astrocytes_5	by_YRI	ST18	4.47848857216557e-11	-1.90672821811696	1.03353599975215e-11	-6.95350753389909	10.2686104458766	15.6398074612867
astrocytes_5	by_YRI	PPME1	4.5845768474255e-11	-0.954032997361421	1.07352350421809e-11	-6.9476729833824	11.1593628873275	15.5451600746012
astrocytes_5	by_YRI	SEMA5A	6.92843213315724e-11	-1.27834356610518	1.66053332116992e-11	-6.88034630982608	10.533333024018	15.170100066571
astrocytes_5	by_YRI	DNAJC6	1.15996100984854e-10	-1.12970722419464	2.81202669054192e-11	-6.79832949925368	13.0588421506008	14.4738086684217
astrocytes_5	by_YRI	GAD2	1.57993896032134e-10	-1.95161121604424	3.87367954458951e-11	-6.74806881897204	9.01633435015305	14.3994713986457
astrocytes_5	by_YRI	DNER	1.95974803190832e-10	1.04729888494379	4.85887941795452e-11	6.71232809930606	13.2911001781403	13.9223324994992
astrocytes_5	by_YRI	THBS1	2.84672463369049e-10	-2.0093133003411	7.13641712578056e-11	-6.65134501216252	8.10509685919177	13.8852914884011
astrocytes_5	by_YRI	NPY1R	3.2244738451758e-10	-1.57774069006516	8.26104869425205e-11	-6.62801005935371	8.34550763213593	13.7423298059212
astrocytes_5	by_YRI	CDH12	3.63830196354274e-10	-1.45882480569272	9.4214981976038e-11	-6.60699393995283	7.60507935956083	13.6508612011616
astrocytes_5	by_YRI	HHATL	2.95300685922342e-10	1.72248677867999	7.4842047120814e-11	6.64376472202643	11.0532832906419	13.576222024821
astrocytes_5	by_YRI	HS3ST2	4.71267975138063e-10	-1.6726847151009	1.24632852929075e-10	-6.56207712573501	7.67453515243444	13.3665501019763
astrocytes_5	by_YRI	MYRF	4.03701584859092e-10	-1.90465521769354	1.05651929921801e-10	-6.58873339077756	11.4757163906391	13.2727881524279
astrocytes_5	by_YRI	B4GALNT1	5.47562717783248e-10	-1.55327740367512	1.47826849429086e-10	-6.53455583354013	9.39994789938043	13.0914812576865
astrocytes_5	by_YRI	UGT8	5.02375231213021e-10	-1.69322630104999	1.34243519084471e-10	-6.55011011209906	12.1330963152408	13.0079242596318
astrocytes_5	by_YRI	NDST4	8.23101346980156e-10	-1.85915555097892	2.24482185540042e-10	-6.4667902758803	6.7079543709631	12.8462016883397
astrocytes_5	by_YRI	CHAC1	1.14784163446015e-09	-1.43685498384258	3.19371914822246e-10	-6.40914763255649	7.32879348628518	12.4804337629598
astrocytes_5	by_YRI	CPEB4	9.63957563925597e-10	0.956401472845188	2.65553047913388e-10	6.43937212115012	10.7841261595865	12.4160188685164
astrocytes_5	by_YRI	C3	1.45717475559035e-09	1.42357539159714	4.09454063554314e-10	6.36826863462009	10.7557168005091	11.9723535980758
astrocytes_5	by_YRI	TENM1	1.82568541281043e-09	-1.38036461250132	5.23061385488389e-10	-6.32777034645226	9.40832667478936	11.863199958411
astrocytes_5	by_YRI	INA	1.57151151905277e-09	-1.36740055508395	4.4591098199018e-10	-6.35418618769483	12.0585837016294	11.827939130254
astrocytes_5	by_YRI	NPTN	1.99031766215318e-09	-0.957895103599119	5.75711720457532e-10	-6.31185082629971	12.037205365099	11.577742512393
astrocytes_5	by_YRI	ADRA1A	2.38285911821587e-09	1.01814088946794	6.95821119919786e-10	6.28030173374476	9.71570959889086	11.5332122198633
astrocytes_5	by_YRI	PROX1	3.24642221737783e-09	-1.35962802813877	9.56934372615503e-10	-6.22695351688131	9.8458372640208	11.2512448111926
astrocytes_5	by_YRI	KCNH5	4.05961772725772e-09	-1.57386495702438	1.22003251713977e-09	-6.18603360438102	7.37903428866231	11.1657429095823
astrocytes_5	by_YRI	NXPH2	4.05961772725772e-09	-1.70592769560388	1.2301871900781e-09	-6.18463330288543	7.42830230074595	11.1388541899524
astrocytes_5	by_YRI	CEMIP	4.08217389798968e-09	1.5657665293483	1.24884566306498e-09	6.18208955595717	7.85934215341459	11.0938855679492
astrocytes_5	by_YRI	SYNPR	3.92794495772246e-09	-1.32392510797606	1.16864478080999e-09	-6.19329930401794	9.89878331877629	11.0345327247598
astrocytes_5	by_YRI	REEP1	4.08217389798968e-09	-1.3837089027923	1.25951370957257e-09	-6.18065180223743	10.6580837644592	10.9246270543317
astrocytes_5	by_YRI	SOX10	4.97098250147762e-09	-1.39015357761977	1.54744083379331e-09	-6.1457687798889	12.0560459234601	10.6271928870294
astrocytes_5	by_YRI	THSD7B	7.02375398276471e-09	-1.59285452565317	2.2251562204351e-09	-6.08382478467248	7.50352440051668	10.584541688512
astrocytes_5	by_YRI	TMEM35A	6.6485182972761e-09	-1.29929514201326	2.08796442393795e-09	-6.09471489766483	11.0644983738103	10.3879536058559
astrocytes_5	by_YRI	SST	7.94148649803029e-09	-2.14617658797058	2.55965267291886e-09	-6.05980259607822	8.09870559854571	10.385611170265
astrocytes_5	by_YRI	SPHKAP	7.91088039466756e-09	-1.32791724574856	2.52799483686346e-09	-6.06194051938745	9.72255297051037	10.3001444898122
astrocytes_5	by_YRI	CNTNAP3B	8.86939865799428e-09	1.42019766907554	2.8831654039761e-09	6.03932538082241	9.02139514144963	10.1917763750534
astrocytes_5	by_YRI	GAD1	9.2380100323787e-09	-1.67420745043537	3.02843855055941e-09	-6.03085082781435	10.4685953446377	10.0552610361197
astrocytes_5	by_YRI	MAG	1.10688917638561e-08	-1.73256342894318	3.65913777317556e-09	-5.99822314481439	11.4152358618253	9.81930232812374
astrocytes_5	by_YRI	RIT2	1.81654907226702e-08	-1.25346087942752	6.05516357422339e-09	-5.91034081113379	9.29379614219433	9.49328401760542
astrocytes_5	by_YRI	CP	2.03378226291743e-08	1.73602543013775	6.89132832889376e-09	5.88761681836066	7.43051744816184	9.45046996898398
astrocytes_5	by_YRI	HSPH1	1.86210192934701e-08	-0.955022854076527	6.25830400496792e-09	-5.90455080114784	11.9404692046448	9.27148863611052
astrocytes_5	by_YRI	NRN1	5.10329860690213e-08	-1.11525247251847	1.74327555717869e-08	-5.72238730249794	10.2793946170141	8.3856888185762
astrocytes_5	by_YRI	IGFBP3	9.95745143887305e-08	-1.71882150455875	3.42887446242185e-08	-5.59940933721434	7.66085535573263	7.92443803320456
astrocytes_5	by_YRI	THRA	1.14378803814298e-07	0.973113645649627	4.00168266788316e-08	5.57100810082343	7.9700294689568	7.72356224100262
astrocytes_5	by_YRI	SNCG	1.14378803814298e-07	-1.24752949493474	3.99176189368902e-08	-5.57146540713916	9.63613640391932	7.62661434408094
astrocytes_5	by_YRI	VWC2L	1.65954644577035e-07	-1.27355777662099	5.85184421649049e-08	-5.50061780497211	7.91207447902568	7.37222238081361
astrocytes_5	by_YRI	BRINP3	1.70996429121953e-07	1.08516183151483	6.07673260516032e-08	5.49359210798189	9.56623620351169	7.1977055407862
astrocytes_5	by_YRI	NTNG1	1.8058293822864e-07	1.08438963593584	6.46715756741686e-08	5.48197435722899	9.26033389536697	7.16007447884212
astrocytes_5	by_YRI	LYPD6B	2.32787487999399e-07	-1.50745627756096	8.52912834818733e-08	-5.43008896087421	6.59016248763389	7.10613584017079
astrocytes_5	by_YRI	KLK6	2.22056544451643e-07	-1.56608800648259	8.01361083282787e-08	-5.44181373546048	8.54381906642246	7.02846105397533
astrocytes_5	by_YRI	VCAN	2.29279894044964e-07	1.23395550736346	8.33745069254413e-08	5.43436597221136	10.6126364378154	6.80851216791672
astrocytes_5	by_YRI	GPX3	2.51693221693109e-07	-1.05043265954672	9.29115474018639e-08	-5.41396091264238	11.4108224063294	6.68649054733651
astrocytes_5	by_YRI	MOG	2.90616799779958e-07	-1.59389203467094	1.0808062801734e-07	-5.3854173562725	11.7297001924326	6.51145325572885
astrocytes_5	by_YRI	PCSK6	3.14671822458165e-07	-1.4416483773964	1.17893575356227e-07	-5.36886726897544	11.1122402726394	6.47198250977611
astrocytes_5	by_YRI	NRP1	4.45624279729181e-07	-1.29859833226163	1.69410883202829e-07	-5.29959792458973	8.48827228716905	6.3128601643584
astrocytes_5	by_YRI	CNDP1	3.45835915816005e-07	-1.51744590334264	1.30522094949842e-07	-5.34955638837668	12.3972491490826	6.28405779264178
astrocytes_5	by_YRI	ZDHHC23	5.59156795324076e-07	-1.53103493627009	2.17193135373815e-07	-5.25168361941434	6.1147038772165	6.22992244255574
astrocytes_5	by_YRI	COL25A1	6.03156223061158e-07	-1.28363705376097	2.37606996963486e-07	-5.23426944694904	7.8199254212204	6.01984942095939
astrocytes_5	by_YRI	OPALIN	5.18633769617066e-07	-1.4260238835346	1.98595300211493e-07	-5.26898891538336	11.0227608188891	5.96355435080083
astrocytes_5	by_YRI	ADRA1B	7.59642138444794e-07	-1.29302466912819	3.03438319764449e-07	-5.18661132114728	6.92059060088688	5.85851136507999
astrocytes_5	by_YRI	ENC1	5.84302554560371e-07	-1.1379570944944	2.28570145310118e-07	-5.24179211020433	11.079048156754	5.85103361840546
astrocytes_5	by_YRI	TMSB4X	5.59156795324076e-07	-0.621863885057166	2.16505661546439e-07	-5.25229730687946	14.5767004525727	5.70780063788748
astrocytes_5	by_YRI	ANO3	9.89609295471065e-07	-1.16784456372587	4.03477068125944e-07	-5.13061475747266	7.52405441017325	5.54969968967671
astrocytes_5	by_YRI	CHGB	7.59642138444794e-07	-1.24791914318067	3.02845861740011e-07	-5.18699363864461	11.9169209275601	5.5079202036267
astrocytes_5	by_YRI	NR2F2	8.94676618405807e-07	1.08511307330869	3.59842386466247e-07	5.15316870297562	9.07206499028232	5.50702756701207
astrocytes_5	by_YRI	CDH6	9.09810178205831e-07	0.970787720236922	3.68435526711452e-07	5.14852503057483	9.49593105681298	5.48024706339788
astrocytes_5	by_YRI	SORCS1	1.46455920966626e-06	-1.28400386486305	6.05189756060436e-07	-5.05004152178413	7.99454369795376	5.13787977656961
astrocytes_5	by_YRI	CTNNA3	1.41105273818598e-06	-1.44191823511659	5.79192446252646e-07	-5.05881982213997	8.89299220467536	5.09943710804921
astrocytes_5	by_YRI	XBP1u	2.04839494279112e-06	-1.0260311597823	8.57730113785813e-07	-4.97985406383	7.89597402152873	4.79778190959726
astrocytes_5	by_YRI	PTCHD4	2.11886197467271e-06	-1.17563943866779	8.93074055440566e-07	-4.97167337027148	7.26411975232223	4.78080512105574
astrocytes_5	by_YRI	HSP90AB1	1.78355041366433e-06	-0.668101965356746	7.41917665188192e-07	-5.00914727871662	14.8111505709914	4.50339753714665
astrocytes_5	by_YRI	C1QL3	4.03403513326501e-06	-1.27535835314903	1.71140884441546e-06	-4.83830146429647	8.28938082914199	4.08849530112484
astrocytes_5	by_YRI	POU6F2	4.43998281520473e-06	1.07176467998843	1.8958604307348e-06	4.81702856517932	7.26234987381447	4.04681766571963
astrocytes_5	by_YRI	NPFFR2	5.72014374960431e-06	-1.50002315982046	2.47400156663327e-06	-4.76133513385291	6.46891908881641	3.86710450173911
astrocytes_5	by_YRI	DDR2	5.47271666755496e-06	0.86915382180214	2.35191129514759e-06	4.77196704113447	8.08781404520754	3.79665953474179
astrocytes_5	by_YRI	CEMIP2	5.73876614062273e-06	-1.0042773476441	2.49786515211678e-06	-4.75931618891606	8.20027434452524	3.7457509857825
astrocytes_5	by_YRI	NPNT	7.10140563822658e-06	-1.45017414790565	3.11053304814883e-06	-4.7129822182919	7.30323195859033	3.59120330228729
astrocytes_5	by_YRI	COL12A1	7.52321157755107e-06	1.12380430995492	3.31601612233656e-06	4.69939734543729	8.36045507087308	3.42671680947453
astrocytes_5	by_YRI	LONRF2	7.83782784056171e-06	-0.747100738019226	3.47628176950533e-06	-4.68935262570094	12.3443191440448	3.12404703441432
astrocytes_5	by_YRI	NCSTN	9.9862311566535e-06	0.729893103087856	4.45666514429165e-06	4.63617787519216	10.2256447340278	3.03383163719287
astrocytes_5	by_YRI	TRHDE	1.3950179142068e-05	-1.15900131879829	6.26413002798093e-06	-4.56246096049326	6.45891624089854	2.9897287769178
astrocytes_5	by_YRI	OLIG2	1.47529627577303e-05	-1.01462176842263	6.66525039192222e-06	-4.54891217010719	11.6081979889324	2.55417880343334
astrocytes_5	by_YRI	TRAC	2.14382054035174e-05	-1.25210424202774	9.92181407104938e-06	-4.46124417042155	7.41503718806026	2.48164182309282
astrocytes_5	by_YRI	PCSK1	1.91246184622936e-05	-1.19855063396613	8.79837819064194e-06	-4.48787814337775	9.15089162568735	2.47878769167281
astrocytes_5	by_YRI	TAC1	1.75741688874796e-05	-1.59141029671082	8.03667227361328e-06	-4.50789391850116	10.1259538133371	2.46080269895302
astrocytes_5	by_YRI	APP	1.70225313367509e-05	-0.56036319891405	7.73751424397767e-06	-4.51620846862078	14.3958467851726	2.26130738654359
astrocytes_5	by_YRI	STK32B	2.98194860095922e-05	-0.735778206153418	1.38829012000581e-05	-4.38606531934848	8.91285112248334	2.06722055316503
astrocytes_5	by_YRI	CCNA1	3.24694142755964e-05	-1.25559931579019	1.52955092042066e-05	-4.36417531749703	7.45487931242721	2.06444165493016
astrocytes_5	by_YRI	IDH1	3.1232569498861e-05	0.6200521995694	1.46268231812848e-05	4.37428507927803	10.5318587944038	1.88575888859584
astrocytes_5	by_YRI	TENM2	3.61400679528669e-05	0.872208840392877	1.71242195258763e-05	4.33854542954626	9.32388054082347	1.7897811310596
astrocytes_5	by_YRI	GPNMB	5.42169705610263e-05	-1.21285091372835	2.61376579839659e-05	-4.24141204335793	7.32751502033014	1.56967718550647
astrocytes_5	by_YRI	TRH	5.62525107288469e-05	-1.31765974494886	2.72739445958045e-05	-4.23153307695422	6.56597222807481	1.56223910759787
astrocytes_5	by_YRI	CDH4	5.27122042395887e-05	-0.935397741739654	2.52670069908772e-05	-4.24926273575975	8.08925700319905	1.5379077788176
astrocytes_5	by_YRI	ERMN	5.07295243987099e-05	-1.05793431603969	2.41768807740408e-05	-4.25946456860277	12.749954619056	1.2471660349979
astrocytes_5	by_YRI	PLCH1	6.46406698749917e-05	0.901073488560687	3.15190043192108e-05	4.19780383949872	9.13667662287967	1.21501726248685
astrocytes_5	by_YRI	CD83	6.81444648426618e-05	-0.85171300544972	3.34151921267047e-05	-4.1841171907065	9.45368639674258	1.17455785289596
astrocytes_5	by_YRI	TRPC6	8.34527250307797e-05	-1.12495755426753	4.11516192300539e-05	-4.13501613046383	6.71514545299184	1.16833340883133
astrocytes_5	by_YRI	PECAM1	0.000110845503297581	-1.04879427577932	5.49647123789658e-05	-4.06594456229245	8.62248716775674	0.769781148283792
astrocytes_5	by_YRI	CRYM	0.000120616722995356	-1.02253879361405	6.014222276077e-05	-4.04425810302338	7.47588836159234	0.76921383251362
astrocytes_5	by_YRI	CCK	0.000127422464997111	-1.17966333850037	6.38867455357415e-05	-4.02965220549639	7.55478335763122	0.691687021269346
astrocytes_5	by_YRI	CCNB2	0.000150167928435139	-1.07832162338566	7.77543508419326e-05	-3.98183568173293	5.52132446024035	0.656943958549288
astrocytes_5	by_YRI	SLC17A7	0.000150167928435139	-1.70387955046077	7.77729216137912e-05	-3.98180108262815	5.90170354261561	0.614321133814021
astrocytes_5	by_YRI	RASGRP1	0.00014445798898949	1.05381666651772	7.36218401186108e-05	3.99517762482239	6.71133689861648	0.58925311181271
astrocytes_5	by_YRI	NMB	0.000147564093316322	0.81506984742446	7.56113536000991e-05	3.98866812311927	8.25450588267906	0.473780626666102
astrocytes_5	by_YRI	RXFP1	0.000192971760154877	-1.31893311241597	0.000102067707850513	-3.91479472643057	4.58929811737917	0.445886962172371
