rn	WebDivLabel
Br1285_jcalhgdf-1	oligodendrocytes_10
Br1285_jcamfblp-1	astrocytes_5
Br1285_jcampgem-1	endothelial_mural_16
Br1285_jcbelaaj-1	neurons_ambiguous_2
Br1285_jcbfmale-1	endothelial_mural_16
Br1285_jcbikblm-1	inhibitory_25
Br1285_jcbkpdcj-1	endothelial_mural_16
Br1285_jcccglcb-1	endothelial_mural_16
Br1285_jccfdmdd-1	endothelial_mural_16
Br1285_jcckmhim-1	endothelial_mural_16
Br1285_jccmnpbi-1	astrocytes_5
Br1285_jcdapjhh-1	oligodendrocytes_10
Br1285_jcdbdkci-1	endothelial_mural_16
Br1285_jcdcaobi-1	astrocytes_5
Br1285_jcdkdlcd-1	macrophages_microglia_15
Br1285_jceahdok-1	inhibitory_25
Br1285_jceheojh-1	neurons_ambiguous_2
Br1285_jcemcjjj-1	inhibitory_25
Br1285_jcenhoid-1	neurons_ambiguous_2
Br1285_jcfdenhg-1	astrocytes_5
Br1285_jcfifdhh-1	inhibitory_25
Br1285_jcfjgank-1	astrocytes_5
Br1285_jcfoidip-1	astrocytes_5
Br1285_jcgcalan-1	endothelial_mural_16
Br1285_jcggfkke-1	endothelial_mural_16
Br1285_jcghpceo-1	endothelial_mural_16
Br1285_jcgoohjp-1	endothelial_mural_16
Br1285_jchfckbd-1	inhibitory_4
Br1285_jchfkdhj-1	endothelial_mural_16
Br1285_jchnabbp-1	endothelial_mural_16
Br1285_jchnebhm-1	neurons_ambiguous_2
Br1285_jcibjabo-1	oligodendrocytes_28
Br1285_jcidbkmo-1	astrocytes_5
Br1285_jcinilfl-1	oligodendrocytes_10
Br1285_jciphcme-1	inhibitory_4
Br1285_jcjbjbdc-1	endothelial_mural_16
Br1285_jcjcgijb-1	inhibitory_25
Br1285_jcjlgmkb-1	endothelial_mural_16
Br1285_jckhekng-1	endothelial_mural_16
Br1285_jckhhabi-1	endothelial_mural_16
Br1285_jckpljcj-1	astrocytes_5
Br1285_jckpnhna-1	astrocytes_5
Br1285_jclieaim-1	endothelial_mural_16
Br1285_jclkocmb-1	inhibitory_14
Br1285_jclliggm-1	oligodendrocytes_28
Br1285_jcmcifhn-1	astrocytes_5
Br1285_jcmgkklm-1	oligodendrocytes_28
Br1285_jcnneadj-1	oligodendrocytes_28
Br1285_jcnodngm-1	oligodendrocytes_10
Br1285_jcnpkkdf-1	endothelial_mural_16
Br1285_jcnplagk-1	astrocytes_5
Br1285_jcoahgij-1	endothelial_mural_16
Br1285_jcojmkji-1	endothelial_mural_16
Br1285_jcokdmaa-1	endothelial_mural_16
Br1285_jcopceij-1	endothelial_mural_16
Br1285_jcpapfgg-1	oligodendrocytes_10
Br1285_jcpbmeoj-1	neurons_ambiguous_2
Br1285_jcpdliko-1	endothelial_mural_16
Br1285_jcpilgbp-1	astrocytes_5
Br1285_jcpljnho-1	endothelial_mural_16
Br1285_jcpmbiia-1	inhibitory_4
Br1285_jdaefbec-1	astrocytes_5
Br1285_jdaipmmp-1	endothelial_mural_16
Br1285_jdalhnik-1	endothelial_mural_16
Br1285_jdbeaaei-1	endothelial_mural_16
Br1285_jdbjjgik-1	endothelial_mural_16
Br1285_jdcaehdl-1	oligodendrocytes_10
Br1285_jdccofpg-1	endothelial_mural_16
Br1285_jdcipbed-1	astrocytes_5
Br1285_jddbaafb-1	inhibitory_4
Br1285_jddmeknd-1	endothelial_mural_16
Br1285_jddnincl-1	endothelial_mural_16
Br1285_jddpomlm-1	astrocytes_5
Br1285_jdeanpkl-1	inhibitory_4
Br1285_jdecbfcc-1	endothelial_mural_16
Br1285_jdelfggo-1	inhibitory_4
Br1285_jdeppabj-1	astrocytes_5
Br1285_jdfhbcoe-1	astrocytes_5
Br1285_jdgncaib-1	endothelial_mural_16
Br1285_jdgobaln-1	astrocytes_5
Br1285_jdhajcol-1	endothelial_mural_16
Br1285_jdhcgpjf-1	astrocytes_5
Br1285_jdhgjckp-1	astrocytes_5
Br1285_jdhoakka-1	endothelial_mural_16
Br1285_jdifbdca-1	oligodendrocytes_12
Br1285_jdigjaci-1	endothelial_mural_16
Br1285_jdikioho-1	oligodendrocytes_28
Br1285_jdimcbdm-1	oligodendrocytes_28
Br1285_jdipcdoe-1	oligodendrocytes_10
Br1285_jdjcalao-1	oligodendrocytes_12
Br1285_jdjiakgn-1	endothelial_mural_16
Br1285_jdjjfiei-1	endothelial_mural_16
Br1285_jdjngldo-1	oligodendrocytes_10
Br1285_jdjnpihl-1	endothelial_mural_16
Br1285_jdjonoil-1	inhibitory_4
Br1285_jdkbiejd-1	oligodendrocytes_10
Br1285_jdkdhega-1	endothelial_mural_16
Br1285_jdkfbadp-1	endothelial_mural_16
Br1285_jdlboafo-1	inhibitory_25
Br1285_jdlcckhp-1	inhibitory_25
Br1285_jdldencp-1	oligodendrocytes_10
Br1285_jdlfjmfd-1	inhibitory_25
Br1285_jdlifenn-1	endothelial_mural_16
Br1285_jdlllglg-1	endothelial_mural_16
Br1285_jdlokcco-1	neurons_ambiguous_2
Br1285_jdlpeceb-1	endothelial_mural_16
Br1285_jdmjijce-1	inhibitory_4
Br1285_jdnecjpf-1	endothelial_mural_16
Br1285_jdneokpo-1	endothelial_mural_16
Br1285_jdngkpgn-1	astrocytes_5
Br1285_jdnhiddp-1	neurons_ambiguous_2
Br1285_jdnkknno-1	astrocytes_5
Br1285_jdnlikpc-1	endothelial_mural_16
Br1285_jdnmnohp-1	inhibitory_4
Br1285_jdnoaiaf-1	neurons_ambiguous_1
Br1285_jdobalcd-1	inhibitory_14
Br1285_jdoefodn-1	endothelial_mural_16
Br1285_jdpapfmk-1	inhibitory_4
Br1285_jdpeoobj-1	inhibitory_4
Br1285_jdpflhfm-1	endothelial_mural_16
Br1285_jdpgdfbk-1	astrocytes_5
Br1285_jdpnkehk-1	endothelial_mural_16
Br1285_jdppjpoc-1	oligodendrocytes_28
Br1285_jeabijkg-1	neurons_ambiguous_1
Br1285_jeabkpnk-1	neurons_ambiguous_1
Br1285_jealaakc-1	neurons_ambiguous_1
Br1285_jealjcok-1	endothelial_mural_16
Br1285_jeapmpha-1	astrocytes_5
Br1285_jebdaoip-1	inhibitory_4
Br1285_jebeiadp-1	endothelial_mural_16
Br1285_jebjddpj-1	endothelial_mural_16
Br1285_jecgmngo-1	neurons_ambiguous_2
Br1285_jeckhdka-1	endothelial_mural_16
Br1285_jecmhdmi-1	astrocytes_5
Br1285_jecnldjo-1	oligodendrocytes_10
Br1285_jedekcdm-1	astrocytes_5
Br1285_jedengek-1	endothelial_mural_16
Br1285_jedffiff-1	endothelial_mural_16
Br1285_jedfokba-1	endothelial_mural_16
Br1285_jedjpahn-1	astrocytes_5
Br1285_jeebcahi-1	astrocytes_5
Br1285_jeebmlil-1	oligodendrocytes_10
Br1285_jeeffbdc-1	oligodendrocytes_10
Br1285_jeeggcnd-1	oligodendrocytes_9
Br1285_jeehbgbi-1	oligodendrocytes_10
Br1285_jefbkjlj-1	oligodendrocytes_12
Br1285_jefhinph-1	endothelial_mural_16
Br1285_jefiicfa-1	neurons_ambiguous_2
Br1285_jefpenag-1	endothelial_mural_16
Br1285_jegbcpmf-1	endothelial_mural_16
Br1285_jegbpbkn-1	oligodendrocytes_10
Br1285_jegenhgj-1	oligodendrocytes_12
Br1285_jegepiof-1	endothelial_mural_16
Br1285_jeglljcj-1	endothelial_mural_16
Br1285_jegnaije-1	endothelial_mural_16
Br1285_jegomhmm-1	oligodendrocytes_10
Br1285_jehhaboo-1	endothelial_mural_16
Br1285_jehkkame-1	endothelial_mural_16
Br1285_jehmcgai-1	astrocytes_5
Br1285_jeiabggj-1	astrocytes_5
Br1285_jeicdjmn-1	endothelial_mural_16
Br1285_jeiilkgm-1	endothelial_mural_16
Br1285_jeijgbgn-1	oligodendrocytes_10
Br1285_jeikaded-1	endothelial_mural_16
Br1285_jeiphbip-1	endothelial_mural_16
Br1285_jeipppbe-1	endothelial_mural_16
Br1285_jejajlph-1	oligodendrocytes_28
Br1285_jejgpmaj-1	astrocytes_5
Br1285_jejmfgoe-1	astrocytes_5
Br1285_jekajgpd-1	astrocytes_5
Br1285_jeklogop-1	astrocytes_5
Br1285_jekmdfmc-1	astrocytes_5
Br1285_jekomobb-1	endothelial_mural_16
Br1285_jelaknhc-1	inhibitory_4
Br1285_jelbdgao-1	endothelial_mural_16
Br1285_jelgpadm-1	inhibitory_4
Br1285_jeliajlg-1	astrocytes_5
Br1285_jelmbche-1	inhibitory_4
Br1285_jelnncab-1	astrocytes_5
Br1285_jeloodlm-1	astrocytes_5
Br1285_jenechbp-1	astrocytes_5
Br1285_jenkdakf-1	endothelial_mural_16
Br1285_jenpened-1	endothelial_mural_16
Br1285_jeoagalo-1	neurons_ambiguous_2
Br1285_jeocakaf-1	astrocytes_5
Br1285_jeogkpbl-1	inhibitory_4
Br1285_jeomghcg-1	oligodendrocytes_28
Br1285_jepadfgo-1	astrocytes_5
Br1285_jepamkoa-1	astrocytes_5
Br1285_jepbanhp-1	inhibitory_25
Br1285_jepccigd-1	neurons_ambiguous_2
Br1285_jepkjeli-1	neurons_ambiguous_2
Br1285_jfakebag-1	neurons_ambiguous_2
Br1285_jfamckkk-1	endothelial_mural_16
Br1285_jfamihcg-1	endothelial_mural_16
Br1285_jfbcnpnf-1	astrocytes_5
Br1285_jfbjpldi-1	macrophages_microglia_15
Br1285_jfbkajan-1	astrocytes_5
Br1285_jfcabgkh-1	endothelial_mural_16
Br1285_jfcilman-1	astrocytes_5
Br1285_jfcoakip-1	oligodendrocytes_10
Br1285_jfdlaine-1	astrocytes_5
Br1285_jfdmijpc-1	neurons_ambiguous_2
Br1285_jfdnnemd-1	inhibitory_4
Br1285_jfecfoma-1	astrocytes_5
Br1285_jfeeccal-1	inhibitory_25
Br1285_jfeflnng-1	astrocytes_5
Br1285_jfegokdb-1	endothelial_mural_16
Br1285_jfenflna-1	endothelial_mural_16
Br1285_jffjolaj-1	endothelial_mural_16
Br1285_jffkidlg-1	neurons_ambiguous_1
Br1285_jffmcgbn-1	astrocytes_5
Br1285_jffnbbhb-1	macrophages_microglia_15
Br1285_jffocagh-1	astrocytes_5
Br1285_jfgbmfhb-1	astrocytes_5
Br1285_jfgfjadh-1	endothelial_mural_16
Br1285_jfghpgdh-1	inhibitory_4
Br1285_jfgibpbh-1	inhibitory_25
Br1285_jfgmkloi-1	oligodendrocytes_28
Br1285_jfhekckm-1	endothelial_mural_16
Br1285_jfhmcihe-1	neurons_ambiguous_2
Br1285_jficfibc-1	endothelial_mural_16
Br1285_jfidbflh-1	endothelial_mural_16
Br1285_jfihecae-1	oligodendrocytes_12
Br1285_jfincbbo-1	astrocytes_5
Br1285_jfipahnc-1	inhibitory_25
Br1285_jfjchepk-1	oligodendrocytes_10
Br1285_jfjcmljn-1	neurons_ambiguous_2
Br1285_jfjiamnk-1	endothelial_mural_16
Br1285_jfkapmbo-1	endothelial_mural_16
Br1285_jflacnil-1	endothelial_mural_16
Br1285_jflahhpa-1	inhibitory_4
Br1285_jflfjlee-1	inhibitory_4
Br1285_jflgcjpf-1	astrocytes_5
Br1285_jfmbhlnk-1	astrocytes_5
Br1285_jfmdkadj-1	astrocytes_5
Br1285_jfmogega-1	neurons_ambiguous_2
Br1285_jfmonedh-1	astrocytes_5
Br1285_jfncpcnl-1	OPCs_27
Br1285_jfncpehi-1	inhibitory_4
Br1285_jfnhcdfi-1	endothelial_mural_16
Br1285_jfnhmdle-1	oligodendrocytes_10
Br1285_jfnhpbip-1	astrocytes_5
Br1285_jfnkoodl-1	astrocytes_5
Br1285_jfnmcgkg-1	endothelial_mural_16
Br1285_jfnpkonc-1	neurons_ambiguous_1
Br1285_jfoadidj-1	endothelial_mural_16
Br1285_jfobfnmo-1	endothelial_mural_16
Br1285_jfpifnke-1	oligodendrocytes_28
Br1285_jfplpgnj-1	endothelial_mural_16
Br1285_jgadffgf-1	inhibitory_4
Br1285_jgancedh-1	oligodendrocytes_28
Br1285_jgbhfdgb-1	neurons_ambiguous_2
Br1285_jgbojbeh-1	endothelial_mural_16
Br1285_jgcajpmp-1	astrocytes_5
Br1285_jgcdiobg-1	inhibitory_4
Br1285_jgdcooia-1	oligodendrocytes_28
Br1285_jgddjmlc-1	inhibitory_4
Br1285_jgdkfgbh-1	inhibitory_4
Br1285_jgdledoj-1	endothelial_mural_16
Br1285_jgeakddc-1	inhibitory_4
Br1285_jgehelng-1	endothelial_mural_16
Br1285_jgemgnco-1	endothelial_mural_16
Br1285_jgfbdhmk-1	endothelial_mural_16
Br1285_jgfhfolj-1	endothelial_mural_16
Br1285_jgfjlone-1	astrocytes_5
Br1285_jgflgdmm-1	astrocytes_5
Br1285_jggdmfnj-1	endothelial_mural_16
Br1285_jggegfpg-1	endothelial_mural_16
Br1285_jghcoiad-1	inhibitory_4
Br1285_jghfbkpa-1	neurons_ambiguous_2
Br1285_jghkkopj-1	astrocytes_5
Br1285_jghlpcfg-1	endothelial_mural_16
Br1285_jghojglm-1	inhibitory_4
Br1285_jgidcdli-1	inhibitory_4
Br1285_jgidnail-1	neurons_ambiguous_2
Br1285_jgiffcef-1	neurons_ambiguous_2
Br1285_jgiidknf-1	astrocytes_5
Br1285_jgjbabpc-1	macrophages_microglia_15
Br1285_jgjbajeg-1	endothelial_mural_16
Br1285_jgjogalf-1	endothelial_mural_16
Br1285_jgjpnohn-1	endothelial_mural_16
Br1285_jgkfgoai-1	endothelial_mural_16
Br1285_jgkfjheo-1	neurons_ambiguous_2
Br1285_jgkmjpnn-1	oligodendrocytes_10
Br1285_jgkmplfp-1	astrocytes_5
Br1285_jgkniode-1	endothelial_mural_16
Br1285_jgknlgie-1	inhibitory_4
Br1285_jglghmic-1	inhibitory_25
Br1285_jglhfohf-1	astrocytes_5
Br1285_jglnjojj-1	astrocytes_5
Br1285_jglnpoie-1	neurons_ambiguous_2
Br1285_jgloppaf-1	inhibitory_4
Br1285_jgmapbpa-1	inhibitory_4
Br1285_jgmcbjle-1	neurons_ambiguous_2
Br1285_jgmghjfg-1	neurons_ambiguous_2
Br1285_jgnfgfce-1	oligodendrocytes_9
Br1285_jgngbcen-1	astrocytes_5
Br1285_jgnjgfne-1	endothelial_mural_16
Br1285_jgnppkah-1	endothelial_mural_16
Br1285_jgoalplg-1	endothelial_mural_16
Br1285_jgobobeh-1	inhibitory_4
Br1285_jgodjgmg-1	neurons_ambiguous_2
Br1285_jgodlalp-1	oligodendrocytes_10
Br1285_jgoeildl-1	endothelial_mural_16
Br1285_jgogabah-1	inhibitory_4
Br1285_jgojpgmf-1	astrocytes_5
Br1285_jgoogcej-1	endothelial_mural_16
Br1285_jgopdgae-1	inhibitory_4
Br1285_jgpegopf-1	inhibitory_4
Br1285_jgphhhkh-1	astrocytes_5
Br1285_jgpljepf-1	astrocytes_5
Br1285_jgppfoka-1	OPCs_27
Br1285_jhabgiol-1	oligodendrocytes_28
Br1285_jhacbjfn-1	neurons_ambiguous_2
Br1285_jhaciofk-1	oligodendrocytes_28
Br1285_jhaifoml-1	endothelial_mural_16
Br1285_jhaiobjg-1	endothelial_mural_16
Br1285_jhalgahn-1	macrophages_microglia_15
Br1285_jhalklba-1	endothelial_mural_16
Br1285_jhalpmfb-1	oligodendrocytes_28
Br1285_jhbipcdo-1	inhibitory_4
Br1285_jhcbaglk-1	neurons_ambiguous_2
Br1285_jhcdagpo-1	astrocytes_5
Br1285_jhcdonol-1	oligodendrocytes_28
Br1285_jhchjllm-1	astrocytes_5
Br1285_jhcmeojh-1	oligodendrocytes_28
Br1285_jhcndfhj-1	oligodendrocytes_10
Br1285_jhdfnolg-1	neurons_ambiguous_2
Br1285_jhdnalib-1	endothelial_mural_16
Br1285_jheaneka-1	endothelial_mural_16
Br1285_jhecbffp-1	endothelial_mural_16
Br1285_jhflllik-1	inhibitory_4
Br1285_jhgfbijg-1	endothelial_mural_16
Br1285_jhgflopk-1	endothelial_mural_16
Br1285_jhglmclc-1	endothelial_mural_16
Br1285_jhglncbe-1	endothelial_mural_16
Br1285_jhhmomob-1	neurons_ambiguous_1
Br1285_jhhonkke-1	endothelial_mural_16
Br1285_jhiaefgf-1	inhibitory_4
Br1285_jhibahbl-1	astrocytes_5
Br1285_jhiebiea-1	astrocytes_5
Br1285_jhigjgbg-1	endothelial_mural_16
Br1285_jhigkgde-1	astrocytes_5
Br1285_jhiippjl-1	endothelial_mural_16
Br1285_jhijgfen-1	endothelial_mural_16
Br1285_jhikdncm-1	endothelial_mural_16
Br1285_jhjdokoe-1	astrocytes_5
Br1285_jhjemcbj-1	inhibitory_25
Br1285_jhjhjcho-1	astrocytes_5
Br1285_jhjjonpl-1	astrocytes_5
Br1285_jhjllmpe-1	endothelial_mural_16
Br1285_jhkhkngm-1	OPCs_27
Br1285_jhlgfdia-1	astrocytes_5
Br1285_jhllpahe-1	oligodendrocytes_10
Br1285_jhlnfjbk-1	endothelial_mural_16
Br1285_jhmcenah-1	astrocytes_5
Br1285_jhmemjdf-1	endothelial_mural_16
Br1285_jhmfjjdd-1	endothelial_mural_16
Br1285_jhmiahaj-1	inhibitory_4
Br1285_jhmioicp-1	neurons_ambiguous_2
Br1285_jhmlocmn-1	astrocytes_5
Br1285_jhmohjoe-1	endothelial_mural_16
Br1285_jhnchgcp-1	endothelial_mural_16
Br1285_jhnoeoff-1	oligodendrocytes_28
Br1285_jhoeegni-1	astrocytes_5
Br1285_jhoimgjd-1	inhibitory_25
Br1285_jholakjp-1	neurons_ambiguous_2
Br1285_jhomojeo-1	inhibitory_4
Br1285_jhoogicc-1	endothelial_mural_16
Br1285_jhpeomle-1	endothelial_mural_16
Br1285_jhpjlndg-1	astrocytes_5
Br1285_jhpkcfgp-1	endothelial_mural_16
Br1285_jhpmcnjj-1	oligodendrocytes_10
Br1285_jhpnnlkb-1	macrophages_microglia_15
Br1285_jiahdkih-1	astrocytes_5
Br1285_jiahlkmi-1	oligodendrocytes_28
Br1285_jiakgdgh-1	oligodendrocytes_28
Br1285_jibbjdgp-1	oligodendrocytes_28
Br1285_jibiihhh-1	oligodendrocytes_28
Br1285_jiblpfip-1	endothelial_mural_16
Br1285_jicceefi-1	neurons_ambiguous_1
Br1285_jiccgbpb-1	inhibitory_4
Br1285_jicepjkm-1	endothelial_mural_16
Br1285_jicgpdja-1	endothelial_mural_16
Br1285_jichbcnf-1	endothelial_mural_16
Br1285_jichkbdm-1	endothelial_mural_16
Br1285_jicmihkg-1	endothelial_mural_16
Br1285_jicmnaci-1	endothelial_mural_16
Br1285_jidcclom-1	endothelial_mural_16
Br1285_jidcomgi-1	endothelial_mural_16
Br1285_jidfkfge-1	endothelial_mural_16
Br1285_jidklmlh-1	endothelial_mural_16
Br1285_jidmjjei-1	endothelial_mural_16
Br1285_jidmkjdc-1	endothelial_mural_16
Br1285_jidnkkgb-1	inhibitory_4
Br1285_jiebdedn-1	macrophages_microglia_15
Br1285_jiepdlch-1	endothelial_mural_16
Br1285_jifbfjpo-1	endothelial_mural_16
Br1285_jifokgag-1	endothelial_mural_16
Br1285_jifpimem-1	endothelial_mural_16
Br1285_jigbgdkf-1	endothelial_mural_16
Br1285_jigcihnm-1	endothelial_mural_16
Br1285_jigcnoop-1	endothelial_mural_16
Br1285_jigfaoak-1	endothelial_mural_16
Br1285_jiglggjo-1	astrocytes_5
Br1285_jihbeakb-1	endothelial_mural_16
Br1285_jihkdpej-1	neurons_ambiguous_2
Br1285_jihmjpif-1	endothelial_mural_16
Br1285_jiiaeeah-1	endothelial_mural_16
Br1285_jiibhicc-1	macrophages_microglia_15
Br1285_jiiimgjo-1	inhibitory_4
Br1285_jiijhhjb-1	inhibitory_4
Br1285_jiinehdo-1	astrocytes_5
Br1285_jijaomhk-1	astrocytes_5
Br1285_jijcfefm-1	astrocytes_5
Br1285_jijcjfhm-1	endothelial_mural_16
Br1285_jijlagcn-1	neurons_ambiguous_2
Br1285_jikgmbma-1	neurons_ambiguous_2
Br1285_jikmhikm-1	endothelial_mural_16
Br1285_jilaijhg-1	endothelial_mural_16
Br1285_jilamial-1	endothelial_mural_16
Br1285_jilfdkfb-1	endothelial_mural_16
Br1285_jiljgnni-1	neurons_ambiguous_2
Br1285_jiljoapj-1	astrocytes_5
Br1285_jilpooie-1	astrocytes_5
Br1285_jimbhgmf-1	endothelial_mural_16
Br1285_jimgnihf-1	astrocytes_5
Br1285_jimkdppo-1	astrocytes_5
Br1285_jimpjflh-1	astrocytes_5
Br1285_jinabamn-1	astrocytes_5
Br1285_jinoldml-1	endothelial_mural_16
Br1285_jiomkfmm-1	endothelial_mural_16
Br1285_jioonhno-1	inhibitory_4
Br1285_jipiboeb-1	inhibitory_4
Br1285_jjaamgii-1	astrocytes_5
Br1285_jjacclba-1	astrocytes_5
Br1285_jjaeokkb-1	astrocytes_5
Br1285_jjaibbgf-1	endothelial_mural_16
Br1285_jjaiiofl-1	astrocytes_5
Br1285_jjamhagc-1	inhibitory_4
Br1285_jjanhhlj-1	astrocytes_5
Br1285_jjbgeehk-1	astrocytes_5
Br1285_jjcbndnd-1	endothelial_mural_16
Br1285_jjcbngfj-1	inhibitory_25
Br1285_jjcdifmc-1	endothelial_mural_16
Br1285_jjcdjcpc-1	oligodendrocytes_28
Br1285_jjcelopj-1	oligodendrocytes_12
Br1285_jjcgmpdd-1	endothelial_mural_16
Br1285_jjcjomib-1	inhibitory_4
Br1285_jjdccacd-1	inhibitory_4
Br1285_jjdcdghk-1	inhibitory_25
Br1285_jjdnhaao-1	oligodendrocytes_10
Br1285_jjebbclb-1	oligodendrocytes_28
Br1285_jjekedkg-1	endothelial_mural_16
Br1285_jjeloofl-1	endothelial_mural_16
Br1285_jjepnlll-1	neurons_ambiguous_2
Br1285_jjfbnegm-1	inhibitory_4
Br1285_jjfdfkdm-1	endothelial_mural_16
Br1285_jjfpnjpj-1	astrocytes_5
Br1285_jjgadaeh-1	neurons_ambiguous_2
Br1285_jjgijmcn-1	endothelial_mural_16
Br1285_jjhcnfof-1	neurons_ambiguous_2
Br1285_jjhhddhf-1	endothelial_mural_16
Br1285_jjhippno-1	astrocytes_5
Br1285_jjidafll-1	endothelial_mural_16
Br1285_jjihakga-1	endothelial_mural_16
Br1285_jjihkolj-1	endothelial_mural_16
Br1285_jjikdkoj-1	astrocytes_5
Br1285_jjjafmfb-1	astrocytes_5
Br1285_jjjaiepc-1	astrocytes_5
Br1285_jjjfijkn-1	neurons_ambiguous_2
Br1285_jjjggclo-1	astrocytes_5
Br1285_jjjigclm-1	astrocytes_5
Br1285_jjjmgbaa-1	oligodendrocytes_10
Br1285_jjkdlojb-1	astrocytes_5
Br1285_jjkgfjcm-1	macrophages_microglia_15
Br1285_jjkpjbij-1	endothelial_mural_16
Br1285_jjleldni-1	astrocytes_5
Br1285_jjlhjiij-1	astrocytes_5
Br1285_jjllnepd-1	neurons_ambiguous_2
Br1285_jjmbkoen-1	neurons_ambiguous_2
Br1285_jjmcgdbn-1	endothelial_mural_16
Br1285_jjmhhohn-1	endothelial_mural_16
Br1285_jjmleaop-1	astrocytes_5
Br1285_jjmonoch-1	neurons_ambiguous_2
Br1285_jjnffmgd-1	endothelial_mural_16
Br1285_jjnkoefp-1	astrocytes_5
Br1285_jjojdpif-1	endothelial_mural_16
Br1285_jjojfeji-1	inhibitory_25
Br1285_jjojnimf-1	neurons_ambiguous_2
Br1285_jjokecgg-1	neurons_ambiguous_2
Br1285_jjolhaac-1	astrocytes_5
Br1285_jjonnjll-1	endothelial_mural_16
Br1285_jjpagnka-1	astrocytes_5
Br1285_jjpnipji-1	astrocytes_5
Br1285_jjpnjbhb-1	endothelial_mural_16
Br1285_jkaamcph-1	endothelial_mural_16
Br1285_jkadipkb-1	neurons_ambiguous_2
Br1285_jkagbefb-1	neurons_ambiguous_2
Br1285_jkahfnpm-1	endothelial_mural_16
Br1285_jkblfdaa-1	astrocytes_5
Br1285_jkbocibm-1	endothelial_mural_16
Br1285_jkcdbcpj-1	endothelial_mural_16
Br1285_jkcpphic-1	inhibitory_4
Br1285_jkdgkocd-1	endothelial_mural_16
Br1285_jkdhheid-1	endothelial_mural_16
Br1285_jkdiibjh-1	endothelial_mural_16
Br1285_jkdmielb-1	endothelial_mural_16
Br1285_jkecbgoh-1	astrocytes_5
Br1285_jkfajkbe-1	astrocytes_5
Br1285_jkfdaoha-1	neurons_ambiguous_1
Br1285_jkffjgdj-1	endothelial_mural_16
Br1285_jkfifmed-1	endothelial_mural_16
Br1285_jkfldool-1	OPCs_27
Br1285_jkfookph-1	endothelial_mural_16
Br1285_jkfppepa-1	macrophages_microglia_15
Br1285_jkgmfnbd-1	astrocytes_5
Br1285_jkgoanom-1	endothelial_mural_16
Br1285_jkgokkfd-1	inhibitory_4
Br1285_jkhaajmo-1	oligodendrocytes_28
Br1285_jkhfdkmp-1	neurons_ambiguous_2
Br1285_jkhjohnc-1	oligodendrocytes_28
Br1285_jkhnfbed-1	endothelial_mural_16
Br1285_jkihkhko-1	inhibitory_4
Br1285_jkilbiag-1	neurons_ambiguous_2
Br1285_jkindhif-1	astrocytes_5
Br1285_jkjfaode-1	endothelial_mural_16
Br1285_jkjjbcec-1	oligodendrocytes_10
Br1285_jkjofdkl-1	neurons_ambiguous_2
Br1285_jkkcoljn-1	endothelial_mural_16
Br1285_jkkjpelp-1	inhibitory_4
Br1285_jkkmncfm-1	endothelial_mural_16
Br1285_jklabhil-1	inhibitory_25
Br1285_jklejfcg-1	inhibitory_25
Br1285_jklfeoom-1	neurons_ambiguous_2
Br1285_jklpepil-1	endothelial_mural_16
Br1285_jkmbmpeg-1	inhibitory_4
Br1285_jkmgdnjl-1	endothelial_mural_16
Br1285_jkmhjfaa-1	endothelial_mural_16
Br1285_jkmlhmag-1	endothelial_mural_16
Br1285_jknblgpd-1	neurons_ambiguous_2
Br1285_jknkpgbm-1	oligodendrocytes_10
Br1285_jknnopkf-1	neurons_ambiguous_3
Br1285_jkoeiimi-1	astrocytes_5
Br1285_jkoekpnl-1	endothelial_mural_16
Br1285_jkoibfma-1	neurons_ambiguous_2
Br1285_jkokidbc-1	neurons_ambiguous_2
Br1285_jkokjgdb-1	endothelial_mural_16
Br1285_jkpipdjc-1	astrocytes_5
Br1285_jkpmkjhd-1	endothelial_mural_16
Br1285_jlacffne-1	inhibitory_4
Br1285_jlahicof-1	endothelial_mural_16
Br1285_jlahobpm-1	oligodendrocytes_10
Br1285_jlaimami-1	endothelial_mural_16
Br1285_jlamepnn-1	astrocytes_5
Br1285_jlbblmeb-1	inhibitory_4
Br1285_jlbhkhic-1	neurons_ambiguous_2
Br1285_jlbhniej-1	inhibitory_25
Br1285_jlcmedgm-1	inhibitory_25
Br1285_jldhghmi-1	NE
Br1285_jldlicnl-1	endothelial_mural_16
Br1285_jlehkldd-1	endothelial_mural_16
Br1285_jleimmkc-1	endothelial_mural_16
Br1285_jlekfepk-1	neurons_ambiguous_2
Br1285_jlfjacdc-1	endothelial_mural_16
Br1285_jlfmcbmh-1	inhibitory_4
Br1285_jlfncgcp-1	endothelial_mural_16
Br1285_jlgbkjfl-1	endothelial_mural_16
Br1285_jlgdoblb-1	endothelial_mural_16
Br1285_jlghdbji-1	endothelial_mural_16
Br1285_jlghmald-1	endothelial_mural_16
Br1285_jlgjbkcb-1	inhibitory_4
Br1285_jlglcbkn-1	endothelial_mural_16
Br1285_jlgljlhl-1	astrocytes_5
Br1285_jlgncoek-1	endothelial_mural_16
Br1285_jlhbjjnn-1	endothelial_mural_16
Br1285_jlhbjmmi-1	endothelial_mural_16
Br1285_jlhdmhdi-1	endothelial_mural_16
Br1285_jlhfpioh-1	endothelial_mural_16
Br1285_jlhhilha-1	inhibitory_25
Br1285_jlhnmpkn-1	endothelial_mural_16
Br1285_jlhpicok-1	NE
