domainDef	Ntopdommks	LCloose	LCstrict	nmfpred	srtnmfpred	SRTdomain8266	SRTdomain12252	LFF_Visium_Domains	k1	k2	looseInDom	strictInDom	WebDivNMFInDom
wdLC_k1_0.04_k2_0.2	170	0.8344416558277	0.823875037402068	0.840829013012866	0.851749806119894	0.979428557470949	0.960276256251489	0.872482459193581	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	180	0.834606006358221	0.820745496260173	0.838739878802844	0.861814665061679	0.973886025288846	0.953871004249102	0.85629391853658	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	190	0.837273812804262	0.819855047741518	0.843787479169127	0.86284034694065	0.968721104681424	0.947059621129613	0.862905081202133	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	200	0.821701042526063	0.804542113552839	0.831337283432086	0.853744843621091	0.965572639315983	0.940198004950124	0.862235055876397	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	210	0.809222755294095	0.794627024260349	0.819301377096338	0.844421480240887	0.966432669351103	0.938956827657252	0.861468837971706	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	220	0.787040678902081	0.770477226238709	0.800563497743192	0.824682328147276	0.966435820424539	0.937869865831187	0.86055121349239	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	230	0.780069484341366	0.765203090055948	0.794999001378344	0.820712646002185	0.964383973725155	0.935198577765504	0.870450415352637	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	240	0.784016215559298	0.762251948818556	0.794657893366204	0.823513429052588	0.962657337801003	0.930942377471831	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	240	0.784016215559298	0.762251948818556	0.794657893366204	0.823513429052588	0.962657337801003	0.930942377471831	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	250	0.771094705515288	0.748936782988528	0.785329813277012	0.813452119233908	0.963130034080545	0.927792252676043	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	260	0.76404043300595	0.739566243014519	0.777607543124784	0.809264360988499	0.96557254488289	0.930040385212799	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	270	0.747669149553949	0.725083867939051	0.761809261215289	0.793977969519472	0.965773650301559	0.929281761219099	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	280	0.753678162804555	0.723560249492978	0.765786553399916	0.796220432840798	0.96814372632304	0.931803794873477	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	290	0.760838519134468	0.726003220342527	0.777095713549425	0.802965224482968	0.970700541357046	0.936822734781791	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.2	300	0.762267136301515	0.725332059245103	0.780114001266681	0.804936054845054	0.973090812120135	0.941029566995189	0.883728016111391	0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
wdLC_k1_0.04_k2_0.213	10	0.466666666666667	0.103030303030303	-0.151515151515152	-0.563636363636364	0.575757575757576	0.624242424242424	0.563636363636364	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	20	0.77593984962406	0.66015037593985	0.615037593984962	0.314285714285714	0.884210526315789	0.870676691729323	0.783458646616541	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	30	0.806896551724138	0.745050055617353	0.756618464961068	0.485205784204672	0.934593993325918	0.903893214682981	0.751724137931035	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	40	0.837711069418387	0.790431519699813	0.816510318949344	0.639774859287055	0.943714821763603	0.924015009380863	0.814258911819888	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	50	0.856518607442977	0.809747899159664	0.84374549819928	0.74280912364946	0.959087635054022	0.944585834333733	0.819447779111645	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	60	0.861683801055849	0.821450402889692	0.856626840789108	0.773992775771048	0.960655737704918	0.943428730202834	0.782939705473743	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	70	0.846487621380457	0.817968681655148	0.850756714198233	0.792459102440731	0.967981803866678	0.950555506954772	0.816114075758901	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	80	0.861345522737928	0.837341772151899	0.872456633849039	0.824917955930614	0.975550867323019	0.962330051570558	0.848241912798875	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	90	0.846005679713545	0.828933613203276	0.85685475573116	0.813787710416924	0.974186113511956	0.959665802362431	0.861678396509857	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	100	0.873303330333033	0.861026102610261	0.881764176417642	0.852565256525653	0.975961596159616	0.966912691269127	0.885004500450045	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	110	0.871893244370309	0.864292315668462	0.883064716092239	0.863363613822329	0.976998850393346	0.970398755719857	0.890656628271307	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	120	0.874491284116952	0.865275366344885	0.883512743940551	0.870845197583165	0.974914924647545	0.969379818042919	0.901305646225432	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	130	0.884450149530924	0.875726829534747	0.892250337980855	0.882696745824742	0.979712955249969	0.974523754250365	0.903114886178973	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	140	0.876420808641841	0.867735234304958	0.883693774463712	0.878248890249503	0.980306575408366	0.974852944392207	0.901038682731626	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	150	0.867233210364905	0.85774301080048	0.875542913018357	0.875688697275435	0.977001644517534	0.969822658784835	0.894832659229299	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	160	0.8681384038439	0.859524786124458	0.874223602484472	0.877244228290168	0.971677604593929	0.962486815891246	0.884603890776983	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	170	0.867108774372409	0.858090754208878	0.872951435323429	0.881222024780015	0.970188262162542	0.96202270381837	0.872892813307198	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	180	0.857658158173606	0.844054857660216	0.865010236941469	0.879311089848452	0.96660390752801	0.954659094416494	0.859510067183144	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	190	0.854799301919721	0.840573510565244	0.857838313060137	0.878268096069143	0.958853503741903	0.942834398386892	0.856309184829439	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	200	0.843720093002325	0.827845196129903	0.848860721518038	0.87131178279457	0.95367884197105	0.935267381684542	0.861545038625966	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	210	0.832419912340092	0.817816406591662	0.838725205948953	0.860211925764433	0.949650947705325	0.931377776625968	0.861297794248655	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	220	0.818624727407967	0.804872001487634	0.8266252683658	0.85044319097502	0.945495117292055	0.922194485611085	0.865405183052242	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	230	0.808461900734542	0.791817220182514	0.817840560806196	0.846793191619469	0.944312911315	0.91813275010541	0.875133334484009	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	240	0.799497387107415	0.77902654559975	0.809077414538447	0.84426552544315	0.945138804493133	0.918947377558638	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	240	0.799497387107415	0.77902654559975	0.809077414538447	0.84426552544315	0.945138804493133	0.918947377558638	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	250	0.79692295876734	0.773601497623962	0.805291220659531	0.842959151346422	0.947541688667019	0.916748235971776	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	260	0.792802351423041	0.767583271031547	0.802464078326147	0.839286653079757	0.950676785159544	0.918603484120725	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	270	0.786086990981434	0.7632944210483	0.798527338433236	0.830044917549547	0.953680205947041	0.923358802361258	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	280	0.77263995714231	0.743164362519201	0.786233060552886	0.816616101152894	0.955255806834271	0.921826809015421	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	290	0.771557905276663	0.740963913220502	0.786595354981875	0.812276910094876	0.956563016248092	0.925657568604489	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.213	300	0.777217969088545	0.743310925676952	0.792612806808965	0.818286869854109	0.960187557639529	0.930307670085223	0.886956370770326	0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
wdLC_k1_0.04_k2_0.227	10	0.478787878787879	0.115151515151515	-0.127272727272727	-0.406060606060606	0.6	0.636363636363636	0.551515151515151	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	20	0.786466165413534	0.667669172932331	0.609022556390977	0.294736842105263	0.866165413533835	0.855639097744361	0.813533834586466	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	30	0.830033370411569	0.781535038932147	0.768186874304783	0.497219132369299	0.92880978865406	0.915906562847608	0.820689655172414	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	40	0.835834896810507	0.777673545966229	0.8046904315197	0.627392120075047	0.929455909943715	0.896060037523452	0.795872420262664	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	50	0.861032412965186	0.809363745498199	0.844609843937575	0.743865546218487	0.956014405762305	0.934501800720288	0.800720288115246	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	60	0.853681578216171	0.812781328146708	0.84962489580439	0.763100861350375	0.966157265907196	0.94659627674354	0.788552375659906	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	70	0.865488583675969	0.830810952672557	0.864823724958446	0.798302860642114	0.973230688478698	0.957169101565917	0.827416673956784	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	80	0.851453352086264	0.82850445382091	0.864838255977496	0.813806844819503	0.98033286451008	0.965353961556493	0.852367557430849	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	90	0.848261102193687	0.828801909700786	0.860196732106845	0.816273614026423	0.979174383668766	0.963765073877433	0.870403753549821	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	100	0.862406240624063	0.850921092109211	0.872415241524153	0.841080108010801	0.981266126612661	0.970429042904291	0.883816381638164	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	110	0.863111151184546	0.855771701643261	0.873453102810901	0.851624101165386	0.980948087370106	0.972391407253792	0.896778847237563	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	120	0.867469963191888	0.859073546774081	0.877609556219182	0.863671088270019	0.979262448781165	0.972199458295715	0.906812973123133	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	130	0.876486091575742	0.869106501522621	0.885597236067678	0.876365920605225	0.982547897690806	0.975954881262888	0.909019650684838	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	140	0.875449913625331	0.867542804662046	0.883155846143754	0.878087074413418	0.982768800157443	0.976943430058385	0.90517592005423	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	150	0.866088270589804	0.857600782256989	0.874621983199253	0.875294013067248	0.978775945597582	0.968677719009734	0.899383972621006	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	160	0.866579749208953	0.858033516934255	0.874507793273175	0.876453181764913	0.977938591351224	0.968393296613149	0.887504394702918	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	170	0.867130757628495	0.85872338346737	0.873122416204103	0.882374924432557	0.976775911236497	0.966981149357906	0.876043746679613	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	180	0.856226015206231	0.842361389754828	0.860989536714096	0.87266479418089	0.973692603681183	0.960885624041894	0.862728273506384	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	190	0.852460120633171	0.836502250390374	0.855217450257406	0.874649975724652	0.965223704986725	0.949026143018979	0.864710642225109	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	200	0.846589664741619	0.83235130878272	0.85070426760669	0.874059851496287	0.957719942998575	0.940100502512563	0.865082127053177	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	210	0.827055359208016	0.812525713249086	0.834313055365687	0.855737577463694	0.956036580032589	0.936225311231547	0.863013414622295	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	220	0.814051379724224	0.800378670483425	0.822713467032565	0.843646281196644	0.951079379927083	0.929522210263548	0.867452933851	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	230	0.803785885654122	0.786633264210633	0.812386360554198	0.839815168693088	0.949191116459011	0.920877603505285	0.8764549670948	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	240	0.797617146131009	0.779179326029966	0.808954148509523	0.8388852237018	0.951591173457872	0.923733918991649	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	240	0.797617146131009	0.779179326029966	0.808954148509523	0.8388852237018	0.951591173457872	0.923733918991649	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	250	0.793388566217059	0.770853549656795	0.801593241491864	0.837198291172659	0.953542936686987	0.921889310228964	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	260	0.783682735406873	0.761013078254457	0.792268433647744	0.829777181501319	0.954993872235251	0.922951978124392	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	270	0.778032620474904	0.753114735608323	0.787932466685262	0.821129081179288	0.957059615205817	0.921523081401818	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	280	0.770837638235182	0.74436645511149	0.784668536224041	0.814612066844876	0.959204290142185	0.925582323389693	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	290	0.773928018333073	0.741303414571742	0.789557873294652	0.816017329329842	0.961259943637855	0.929711411550672	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.227	300	0.765878287536528	0.731999688885432	0.780292669918555	0.807268969655219	0.964714719052434	0.934300603340037	0.888078786090036	0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
wdLC_k1_0.04_k2_0.24	10	0.466666666666667	0.115151515151515	-0.0424242424242424	-0.648484848484848	0.575757575757576	0.624242424242424	0.563636363636364	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	20	0.774436090225564	0.730827067669173	0.590977443609023	0.181954887218045	0.884210526315789	0.884210526315789	0.721804511278195	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	30	0.802002224694105	0.744605116796441	0.761957730812013	0.466073414905451	0.944382647385984	0.908787541713014	0.802002224694105	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	40	0.796998123827392	0.75984990619137	0.777298311444653	0.606378986866792	0.958724202626642	0.934146341463415	0.734521575984991	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	50	0.817238895558223	0.781320528211285	0.810612244897959	0.697382953181273	0.968211284513806	0.933733493397359	0.791020408163265	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	60	0.814281744929147	0.781494859683246	0.810058349541539	0.741761600444568	0.977716032231175	0.943651014170603	0.811003056404557	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	70	0.82629691190622	0.798407838334354	0.825142157291576	0.76834922578952	0.983448517190097	0.959268655410725	0.848657160353425	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	80	0.855368026254102	0.832231598687295	0.857290201593999	0.815986872948898	0.984927332395687	0.967112048757618	0.866760431317393	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	90	0.841182038934848	0.823714861917109	0.850615302300696	0.809441494834753	0.982680989422562	0.964917479524221	0.871803103263778	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	100	0.827482748274828	0.813837383738374	0.837491749174918	0.818049804980498	0.9802700270027	0.961584158415842	0.892745274527453	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	110	0.831138561413791	0.820607262809098	0.845952708338029	0.827477853165927	0.980362013389536	0.963528165363028	0.904695354236639	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	120	0.830786860198625	0.824925342037641	0.844641989027016	0.830390999374956	0.982269602055698	0.96599069379818	0.908972845336482	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	130	0.828155512160483	0.822922612626145	0.840615056876374	0.833606904368488	0.981531906758251	0.962970954130194	0.909707902606891	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	140	0.836509151341541	0.828860073035797	0.848347947781593	0.847923727886992	0.983337342284227	0.965152741029061	0.902910498349041	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	150	0.84244988666163	0.834001511178275	0.851641406284724	0.855556246944309	0.982897017645229	0.965897150984488	0.89556158051469	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	160	0.837621586780734	0.828846829954295	0.843399156217039	0.853767725301769	0.980487519043713	0.959518926520567	0.88412926286183	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	170	0.840894962781126	0.828491521180257	0.84697211179707	0.860374570257876	0.980415361410837	0.95799732537051	0.878327562728611	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	180	0.831624432852866	0.820342191631429	0.840373674084591	0.855905017644577	0.977233865242754	0.955846373859275	0.867012356348447	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	190	0.82659265965962	0.812884742397005	0.83838654227191	0.853352403696851	0.975476212345874	0.952397573339982	0.865041311831061	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	200	0.821557038925973	0.805035625890647	0.834229355733893	0.852075301882547	0.976716417910448	0.951095777394435	0.871899797494937	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	210	0.798752806186081	0.784412344951133	0.811069250031585	0.831809597237385	0.974054481313149	0.946522920830728	0.868624167052703	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	220	0.801138265441247	0.785199168277331	0.814061522683602	0.83559615243741	0.973017474065016	0.945280988149643	0.862718425812705	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	230	0.783449510428816	0.761734297599116	0.796507043364837	0.819491615276692	0.969569902283022	0.942217038704603	0.871637912116363	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	240	0.770871022066355	0.749760412507161	0.782482334762756	0.806836056181531	0.967854476640219	0.938203788260213	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	240	0.770871022066355	0.749760412507161	0.782482334762756	0.806836056181531	0.967854476640219	0.938203788260213	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	250	0.770504872077953	0.748181058896942	0.781575001200019	0.806929390870254	0.967801084817357	0.936228099649594	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	260	0.758540806816669	0.736693191865606	0.772688262343435	0.793588207381311	0.968028430097396	0.934709093329783	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	270	0.747023507409795	0.72379502233684	0.762245176355109	0.790420536175622	0.968062966875022	0.933798817542079	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	280	0.752018520644396	0.721706545090772	0.766521256648682	0.793597039320837	0.969870060295959	0.935703625957328	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	290	0.753688325458788	0.717712990970002	0.7707859087258	0.793728327574521	0.971959156511353	0.938639313026396	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.24	300	0.754421271347459	0.718177313081256	0.77739352659474	0.796302181135346	0.974406382293137	0.941226902521139	0.884359971527283	0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
wdLC_k1_0.04_k2_0.253	10	0.478787878787879	0.115151515151515	-0.127272727272727	-0.406060606060606	0.6	0.636363636363636	0.551515151515151	0.04	0.252	0.912231389971892	0.99833147942158	0.995919502921265
wdLC_k1_0.04_k2_0.253	20	0.784962406015038	0.666165413533835	0.607518796992481	0.282706766917293	0.864661654135338	0.854135338345865	0.818045112781955	0.04	0.252	0.912231389971892	0.99833147942158	0.995919502921265
