k1	k2	looseInDom	strictInDom	WebDivNMFInDom
0.04	0.199	0.916583552452625	0.9990730441231	0.998979875730316
0.04	0.212	0.915495511832442	0.9990730441231	0.99851618288046
0.04	0.226	0.914770151418986	0.9990730441231	0.998145228600575
0.04	0.239	0.913410100643757	0.99888765294772	0.997310581470834
0.04	0.252	0.912231389971892	0.99833147942158	0.995919502921265
0.04	0.266	0.910417988938254	0.997404523544679	0.994713901511639
0.04	0.279	0.908695257956297	0.997033741193919	0.991931744412501
0.04	0.292	0.906700516819295	0.996292176492399	0.989520541593249
0.04	0.306	0.904524435578928	0.995179829440119	0.987016600204025
0.04	0.319	0.901985674131834	0.993882091212458	0.98367801168506
0.04	0.332	0.899628252788104	0.992213570634038	0.979412037466382
0.04	0.346	0.895910780669145	0.989988876529477	0.975331540387647
0.04	0.359	0.891649288240094	0.987393400074156	0.970601873319113
0.04	0.372	0.888294496327863	0.986281053021876	0.965315774830752
0.04	0.386	0.884667694260586	0.984056358917316	0.960215153482333
0.04	0.399	0.880587541934899	0.980719317760475	0.955207270703886
0.04	0.412	0.875238008885665	0.976640711902114	0.948993786515812
0.04	0.426	0.870160485991477	0.972376714868372	0.944078642307336
0.04	0.439	0.864538942787197	0.968668891360771	0.937494203839377
0.04	0.452	0.859098739686282	0.96496106785317	0.931558935361217
0.04	0.466	0.854474567050503	0.961438635520949	0.927107484002597
0.04	0.479	0.848399673587814	0.956618464961068	0.92070852267458
0.04	0.492	0.841599419711669	0.951056729699666	0.913011221366967
0.04	0.506	0.834799165835524	0.945124212087505	0.906334044329036
0.04	0.519	0.830084323148064	0.942528735632184	0.900120560140963
0.04	0.532	0.822740048961828	0.936225435669262	0.89251599740332
0.04	0.546	0.817571856015958	0.931961438635521	0.885560604655476
0.04	0.559	0.811043612294859	0.92695587690026	0.879068904757489
0.04	0.572	0.80451536857376	0.920837968112718	0.871093387739961
0.04	0.586	0.7998005258863	0.915647015202076	0.864601687841974
0.04	0.599	0.792456251700064	0.907489803485354	0.855606046554762
0.04	0.612	0.78384259679028	0.900074156470152	0.846888620977465
0.04	0.626	0.777405023120863	0.89302929180571	0.839376796809793
0.04	0.639	0.771330129658174	0.887096774193548	0.832514142631921
0.04	0.652	0.762263124489981	0.879124953652206	0.822034684225169
0.04	0.666	0.752289418804969	0.871338524286244	0.811462487248447
0.04	0.679	0.74340375374014	0.862254356692622	0.801539460261523
0.04	0.692	0.732886027745036	0.854097144975899	0.791616433274599
0.04	0.706	0.723093662163388	0.846125324434557	0.779745896318279
0.04	0.719	0.714026656995195	0.837041156840934	0.769080960771585
0.04	0.732	0.704687641671956	0.827030033370412	0.758137809514977
0.04	0.746	0.692719194849941	0.815906562847608	0.746638226838542
0.04	0.759	0.681566778493064	0.804041527623285	0.73532412130205
0.08	0.199	0.872245897180162	0.976084538375973	0.933877399610498
0.08	0.212	0.870613836249887	0.975342973674453	0.931280719651303
0.08	0.226	0.867259044337655	0.972747497219132	0.928776778262079
0.08	0.239	0.864720282890561	0.971078976640712	0.925530928313085
0.08	0.252	0.862181521443467	0.969410456062291	0.922470555504034
0.08	0.266	0.856831988394233	0.96588802373007	0.917648149865529
0.08	0.279	0.85102910508659	0.961624026696329	0.912083835667254
0.08	0.292	0.846042252244084	0.958101594364108	0.907632384308634
0.08	0.306	0.840511379091486	0.953652206154987	0.902717240100158
0.08	0.319	0.834799165835524	0.948461253244346	0.896318278772141
0.08	0.332	0.829268292682927	0.942714126807564	0.889641101734211
0.08	0.346	0.823918759633693	0.936781609195402	0.883984048965965
0.08	0.359	0.816483815395775	0.9302929180571	0.876843179078179
0.08	0.372	0.810227581829722	0.922877271041898	0.869795047760364
0.08	0.386	0.802701967540122	0.916388579903597	0.861634053602893
0.08	0.399	0.796355063922387	0.911012235817575	0.855142353704906
0.08	0.412	0.788013419167649	0.904338153503893	0.847537790967263
0.08	0.426	0.781757185601596	0.899703374119392	0.840304182509506
0.08	0.439	0.772418170278357	0.89191694475343	0.830566632662525
0.08	0.452	0.765436576298849	0.885799035965888	0.823240285634796
0.08	0.466	0.756641581285701	0.877456433073786	0.81396642863767
0.08	0.479	0.746758545652371	0.870226177233964	0.804228878790689
0.08	0.492	0.738779581104361	0.862810530218762	0.795325976073449
0.08	0.506	0.72980324598785	0.854838709677419	0.786144857646295
0.08	0.519	0.721008250974703	0.847237671486837	0.776592784939256
0.08	0.532	0.713210626530057	0.839265850945495	0.768060836501901
0.08	0.546	0.704959651827002	0.832220986281053	0.758786979504776
0.08	0.559	0.695439296400399	0.82202447163515	0.748863952517852
0.08	0.572	0.686281621180524	0.811271783463107	0.739497356950756
0.08	0.586	0.678030646477469	0.803485354097145	0.731150885653343
0.08	0.599	0.6663342098105	0.792547274749722	0.719094871557081
0.08	0.612	0.65835524526249	0.78457545420838	0.710377445979783
0.08	0.626	0.649469580197661	0.774378939562477	0.701196327552629
0.08	0.639	0.639858554719376	0.764923989618094	0.692200686265418
0.08	0.652	0.630519539396138	0.754912866147571	0.681628489288695
0.08	0.666	0.621271194124581	0.744160177975528	0.670685338032088
0.08	0.679	0.612204188956388	0.735446792732666	0.659556709635537
0.12	0.119	0.836249886662435	0.946978123841305	0.894092553092831
0.12	0.132	0.83362045516366	0.945124212087505	0.890661226003895
0.12	0.146	0.8299029830447	0.941972562106044	0.887415376054901
0.12	0.159	0.82564149061565	0.938820912124583	0.882685708986367
0.12	0.172	0.821379998186599	0.936781609195402	0.879068904757489
0.12	0.186	0.816121135189047	0.933444568038561	0.87396828340907
0.12	0.199	0.81204098286336	0.92973674453096	0.869702309190392
0.12	0.212	0.805512739142261	0.923248053392659	0.863396086432347
0.12	0.226	0.798349805059389	0.915647015202076	0.855791523694705
0.12	0.239	0.78946413999456	0.907119021134594	0.847445052397292
0.12	0.252	0.784658627255418	0.902484241750093	0.842622646758787
0.12	0.266	0.777858373379273	0.897293288839451	0.835481776871001
0.12	0.279	0.771783479916584	0.89247311827957	0.828711861263099
0.12	0.292	0.762081784386617	0.882461994809047	0.818232402856348
0.12	0.306	0.754374829993653	0.875602521319985	0.810349624408792
0.12	0.319	0.746667875600689	0.867630700778643	0.802281368821293
0.12	0.332	0.738144890742588	0.859102706711161	0.791338217564685
0.12	0.346	0.729621905884486	0.852428624397479	0.782620791987388
0.12	0.359	0.721189591078067	0.845012977382277	0.774274320689975
0.12	0.372	0.712938616375011	0.838524286243975	0.766669757952332
0.12	0.386	0.702602230483271	0.827956989247312	0.75535565241584
0.12	0.399	0.69362589536676	0.82017055988135	0.745989056848743
0.12	0.412	0.686190951128842	0.811642565813867	0.7390336641009
0.12	0.426	0.677395956115695	0.802929180571005	0.729296114253918
0.12	0.439	0.669416991567685	0.794215795328142	0.721784290086247
0.12	0.452	0.662979417898268	0.787356321839081	0.714272465918576
0.12	0.466	0.652643032006528	0.776232851316277	0.702494667532227
0.12	0.479	0.641943965908061	0.764182424916574	0.691366039135677
0.12	0.492	0.631970260223048	0.755839822024472	0.681535750718724
0.12	0.506	0.625351346450267	0.747311827956989	0.674487619400909
0.12	0.519	0.618460422522441	0.739896180941787	0.666790318093295
0.16	0.012	0.83271375464684	0.940860215053764	0.885746081795419
0.16	0.025	0.826548191132469	0.935483870967742	0.879347120467402
0.16	0.039	0.819203916946233	0.930663700407861	0.872391727719559
0.16	0.052	0.811315622449905	0.923989618094179	0.86432347213206
0.16	0.065	0.804424698522078	0.919169447534297	0.858573680793842
0.16	0.079	0.794723002992112	0.911568409343715	0.848836130946861
0.16	0.092	0.789101459787832	0.906933629959214	0.842715385328758
0.16	0.105	0.782119865808324	0.899332591768632	0.835667254010943
0.16	0.119	0.774594251518724	0.89321468298109	0.828619122693128
0.16	0.132	0.767612657539215	0.887838338895069	0.821292775665399
0.16	0.145	0.761628434128208	0.883018168335187	0.814801075767412
0.16	0.159	0.7556442107172	0.877085650723026	0.808402114439395
0.16	0.172	0.750022667512921	0.872450871338524	0.803023277381063
0.16	0.185	0.742225043068275	0.863552094920282	0.795325976073449
0.16	0.199	0.733792728261855	0.85669262143122	0.787072243346008
0.16	0.212	0.725179073352072	0.847608453837597	0.778633033478624
0.16	0.225	0.717381448907426	0.840563589173155	0.770564777891125
0.16	0.239	0.710853205186327	0.833704115684093	0.762960215153482
0.16	0.252	0.702420890379908	0.825917686318131	0.754706482426041
0.16	0.265	0.693807235470124	0.817204301075269	0.74496893257906
0.16	0.279	0.685828270922114	0.809974045235447	0.73606602986182
0.16	0.292	0.677033275908967	0.802002224694105	0.727255865714551
0.16	0.305	0.667784930637411	0.793845012977382	0.717703793007512
0.16	0.319	0.659805966089401	0.78550241008528	0.709357321710099
0.16	0.332	0.649469580197661	0.773822766036337	0.699527033293147
0.16	0.345	0.640583915132832	0.763811642565814	0.690809607715849
0.16	0.359	0.631879590171366	0.754356692621431	0.68125753500881
0.16	0.372	0.624897996191858	0.746941045606229	0.674116665121024
0.16	0.385	0.615649650920301	0.735817575083426	0.663822683854215
0.16	0.399	0.605947955390335	0.727660363366704	0.652972271167579
0.16	0.412	0.595520899446913	0.7146829810901	0.642492812760827
0.16	0.425	0.584549823193399	0.702632554690397	0.63154966150422
0.16	0.439	0.576661528697071	0.695031516499815	0.622183065937123
0.2	0.012	0.790552180614743	0.906006674082314	0.843271816748586
0.2	0.025	0.777495693172545	0.894512421208751	0.829546508392841
0.2	0.039	0.76833801795267	0.888023730070449	0.818881572846147
0.2	0.052	0.757548281802521	0.876714868372266	0.80877306871928
0.2	0.065	0.746758545652371	0.867074527252503	0.797551701752759
0.2	0.079	0.738598241000997	0.860029662588061	0.789947139015116
0.2	0.092	0.730528606401306	0.853540971449759	0.781044236297876
0.2	0.105	0.71946686009611	0.842046718576196	0.769637392191412
0.2	0.119	0.71003717472119	0.832220986281053	0.760085319484374
0.2	0.132	0.698068727899175	0.82035595105673	0.748214782528053
0.2	0.145	0.687460331852389	0.810715609936967	0.737735324121302
0.2	0.159	0.67902801704597	0.802373007044865	0.728461467124177
0.2	0.172	0.671593072808052	0.792732665925102	0.720578688676621
0.2	0.185	0.663704778311724	0.78494623655914	0.712232217379208
0.2	0.199	0.655635143712032	0.776232851316277	0.704256700361681
0.2	0.212	0.646477468492157	0.767519466073415	0.694240934804785
0.2	0.225	0.637047783117236	0.757137560252132	0.684781600667718
0.2	0.239	0.62779943784568	0.747311827956989	0.674951312250765
0.2	0.252	0.61982047329767	0.739896180941787	0.666326625243439
0.2	0.265	0.610118777767703	0.730441230997405	0.6567745525364
0.2	0.279	0.599691721824281	0.719873934000742	0.64638783269962
0.2	0.292	0.589355335932542	0.708008898776418	0.636093851432811
0.2	0.305	0.579744310454257	0.698183166481276	0.62487248446629
0.2	0.319	0.568773234200744	0.684835001853912	0.612538254660113
0.2	0.332	0.557439477740502	0.673711531331109	0.600945933413707
0.2	0.345	0.549369843140811	0.665739710789767	0.592877677826208
0.2	0.359	0.541300208541119	0.657026325546904	0.583603820829083
0.24	0.039	0.706138362498867	0.824434556915091	0.7538718352963
0.24	0.052	0.692447184694895	0.810715609936967	0.740053788370583
0.24	0.066	0.680478737872881	0.801075268817204	0.728183251414263
0.24	0.079	0.670323692084505	0.789951798294401	0.717703793007512
0.24	0.092	0.659533955934355	0.778272154245458	0.706667903180933
0.24	0.106	0.647474839060658	0.764367816091954	0.693777241954929
0.24	0.119	0.63532505213528	0.754356692621431	0.681721227858666
0.24	0.132	0.62408196572672	0.743233222098628	0.669943429472318
0.24	0.146	0.61419893009339	0.730997404523545	0.659556709635537
0.24	0.159	0.599510381720918	0.71542454579162	0.645553185569879
0.24	0.172	0.58881131562245	0.705969595847238	0.634795511453214
0.24	0.186	0.581195031281168	0.698183166481276	0.627190948715571
0.24	0.199	0.570405295131018	0.686874304783092	0.614949457479366
0.24	0.212	0.559887569135914	0.675565443084909	0.603542613372902
0.24	0.226	0.54982319339922	0.664627363737486	0.592784939256237
0.24	0.239	0.539577477559162	0.653689284390063	0.582769173699342
0.24	0.252	0.530510472390969	0.644975899147201	0.574237225261987
0.24	0.266	0.520174086499229	0.634779384501298	0.562088472595753
