gene_name	variable	coef	var_group	Chisq	Df	pval	logLik	NMvar	fdr_gene	bonf_gene	randomIntercept_Coef	randomIntercept_SD
ABCC9	Age	-0.000232983385464488		0.0294558356657376	1	0.863730759924346		NM_mean_intensity				
ABCC9	E4carrier	0.00659557462581089	Yes	0.0763866878113543	1	0.782255127947741		NM_mean_intensity				
ABCC9	Sex	-0.0267118470039479	M	0.932435426624282	1	0.334230879611645		NM_mean_intensity				
ABCC9	YRI	0.00554641782123197		0.0278859683977572	1	0.867377190958989		NM_mean_intensity				
ABCC9	ABCC9	-0.0356429781264711		21.8502661888127	1	2.94775704727258e-06		NM_mean_intensity	1.21222368460872e-05	0.00107887907930176		
ABCC9	LRTvs_no_gene_coef			21.8207362010726	1	2.99347399654367e-06	4758.39755716157	NM_mean_intensity				
ACHE	Age	-0.000315299397183803		0.0565255026219429	1	0.812074283000344		NM_mean_intensity				
ACHE	E4carrier	0.00649289292614341	Yes	0.0777685282977883	1	0.780344521366347		NM_mean_intensity				
ACHE	Sex	-0.0208566876542821	M	0.596402542223896	1	0.439953920455152		NM_mean_intensity				
ACHE	YRI	0.00708996051540057		0.0477428721222914	1	0.827038449230459		NM_mean_intensity				
ACHE	ACHE	0.0147488577859503		106.047095332377	1	7.20034895303961e-25		NM_mean_intensity	1.46407095378472e-23	2.6353277168125e-22		
ACHE	LRTvs_no_gene_coef			104.413196428652	1	1.64233080940908e-24	4799.69378727536	NM_mean_intensity				
ADAMTS12	Age	-0.000268468017840467		0.038697931158456	1	0.844048303656497		NM_mean_intensity				
ADAMTS12	E4carrier	0.00652786961802055	Yes	0.074025396166148	1	0.785563517356224		NM_mean_intensity				
ADAMTS12	Sex	-0.0262284062863901	M	0.889417096056526	1	0.345635318217034		NM_mean_intensity				
ADAMTS12	YRI	0.00608304533290922		0.0331869295739739	1	0.855447117145711		NM_mean_intensity				
ADAMTS12	ADAMTS12	0.114135704692299		11.281308327432	1	0.000782913619590535		NM_mean_intensity	0.00201562585866276	0.286546384770136		
ADAMTS12	LRTvs_no_gene_coef			11.2563434020922	1	0.000793513719159588	4753.11536076208	NM_mean_intensity				
ADAMTS16	Age	-0.000267748541925821		0.0384145717142182	1	0.844613017877554		NM_mean_intensity				
ADAMTS16	E4carrier	0.00686861980772334	Yes	0.081770734458029	1	0.774911955072369		NM_mean_intensity				
ADAMTS16	Sex	-0.0263766227148532	M	0.897576801022572	1	0.34343229184931		NM_mean_intensity				
ADAMTS16	YRI	0.00591056041081808		0.0312719847005779	1	0.85963495909472		NM_mean_intensity				
ADAMTS16	ADAMTS16	0.0554567441501047		2.25595461806153	1	0.133101354349393		NM_mean_intensity	0.208184169623409	1		
ADAMTS16	LRTvs_no_gene_coef			2.24409997062503	1	0.134124928179172	4748.60923904635	NM_mean_intensity				
ADAMTS3	Age	-0.000259925020388098		0.0362925726383938	1	0.848912566692609		NM_mean_intensity				
ADAMTS3	E4carrier	0.00673388545955693	Yes	0.0788204605948964	1	0.778902295127965		NM_mean_intensity				
ADAMTS3	Sex	-0.0264668107228808	M	0.906205520453427	1	0.341123214414329		NM_mean_intensity				
ADAMTS3	YRI	0.00595761575436349		0.0318507465252343	1	0.858355627139472		NM_mean_intensity				
ADAMTS3	ADAMTS3	0.00766308211172371		0.237323446263774	1	0.626145981623544		NM_mean_intensity	0.718399464809458	1		
ADAMTS3	LRTvs_no_gene_coef			0.232621843382731	1	0.629586549107021	4747.60349998273	NM_mean_intensity				
ADCYAP1	Age	-0.000257160069123475		0.0356085047624306	1	0.850326259454827		NM_mean_intensity				
ADCYAP1	E4carrier	0.00665238490212224	Yes	0.0771143690659506	1	0.781246698114239		NM_mean_intensity				
ADCYAP1	Sex	-0.0264383236710291	M	0.906424976333266	1	0.341064760474315		NM_mean_intensity				
ADCYAP1	YRI	0.00601145827528023		0.0325041441352802	1	0.856925646025459		NM_mean_intensity				
ADCYAP1	ADCYAP1	-0.00459596290549809		0.439840563205478	1	0.507199418743803		NM_mean_intensity	0.620852800201445	1		
ADCYAP1	LRTvs_no_gene_coef			0.444617546800146	1	0.504902140954252	4747.70949783444	NM_mean_intensity				
ADRA1A	Age	-0.000251173298455259		0.0341693312816985	1	0.853347094939844		NM_mean_intensity				
ADRA1A	E4carrier	0.0064911166121176	Yes	0.0738661622285099	1	0.785788646619405		NM_mean_intensity				
ADRA1A	Sex	-0.0263672395941487	M	0.906960693779396	1	0.340922124220159		NM_mean_intensity				
ADRA1A	YRI	0.00593900401964152		0.0319122177231475	1	0.858220454259627		NM_mean_intensity				
ADRA1A	ADRA1A	-0.0102990050730692		5.93920744659694	1	0.0148076758845995		NM_mean_intensity	0.029615351769199	1		
ADRA1A	LRTvs_no_gene_coef			5.96619255481528	1	0.0145827344137555	4750.47028533844	NM_mean_intensity				
ADRA1B	Age	-0.000270176588068335		0.0394547956609251	1	0.842550375324272		NM_mean_intensity				
ADRA1B	E4carrier	0.00723845431889176	Yes	0.09165529072307	1	0.762083249823244		NM_mean_intensity				
ADRA1B	Sex	-0.0263777091544651	M	0.905788331071053	1	0.341234373565918		NM_mean_intensity				
ADRA1B	YRI	0.0059026913255436		0.0314582168351042	1	0.859221977224379		NM_mean_intensity				
ADRA1B	ADRA1B	0.0202045959664701		14.1622923297504	1	0.000167697834519787		NM_mean_intensity	0.000533716586384714	0.0613774074342421		
ADRA1B	LRTvs_no_gene_coef			14.1547895076019	1	0.000168367931507298	4754.56458381484	NM_mean_intensity				
ADRA2A	Age	1.6313469738561e-05		0.000154710852142667	1	0.990075942946686		NM_mean_intensity				
ADRA2A	E4carrier	0.00406263486400215	Yes	0.0313132563547725	1	0.859543327363278		NM_mean_intensity				
ADRA2A	Sex	-0.0269982517620915	M	1.02618613178063	1	0.311056121967815		NM_mean_intensity				
ADRA2A	YRI	0.00760819117990672		0.0562213295551162	1	0.812571164382871		NM_mean_intensity				
ADRA2A	ADRA2A	0.0160371574322844		144.561160237088	1	2.67857118058168e-33		NM_mean_intensity	1.63392842015482e-31	9.80357052092894e-31		
ADRA2A	LRTvs_no_gene_coef			141.322264875311	1	1.3679629680484e-32	4818.14832149869	NM_mean_intensity				
AIF1	Age	-0.000217953392991747		0.025883939558313	1	0.872184083550687		NM_mean_intensity				
AIF1	E4carrier	0.00607042310306528	Yes	0.0649844455403361	1	0.798784526419875		NM_mean_intensity				
AIF1	Sex	-0.0261830688919777	M	0.899690687882379	1	0.34286466262666		NM_mean_intensity				
AIF1	YRI	0.00604032627362756		0.033212049005203	1	0.855393023656428		NM_mean_intensity				
AIF1	AIF1	-0.01981631830914		16.1898853077315	1	5.72992473113662e-05		NM_mean_intensity	0.000194180782555186	0.02097152451596		
AIF1	LRTvs_no_gene_coef			16.2131223405013	1	5.66006868675389e-05	4755.59375023129	NM_mean_intensity				
