DEmodel	contrast	Banksy_cluster	gene_name	logFC_intraLC8426	t_stat_intraLC8426	pval_intraLC8426	FDR_intraLC8426	logFC_intraLC12199	t_stat_intraLC12199	pval_intraLC12199	FDR_intraLC12199	logFC_intraLC16119	t_stat_intraLC16119	pval_intraLC16119	FDR_intraLC16119	logFC_intraLC20079	t_stat_intraLC20079	pval_intraLC20079	FDR_intraLC20079	logFC_wholetissue	t_stat_wholetissue	pval_wholetissue	FDR_wholetissue	logFC_intraLC12412	t_stat_intraLC12412	pval_intraLC12412	FDR_intraLC12412	logFC_intraLC8492	t_stat_intraLC8492	pval_intraLC8492	FDR_intraLC8492
E2E4label	E4vE2	Astro_FGFR3	ABCC9	0.229736011057389	1.07575170325008	0.282883516843893	0.765071329645984	0.170490897467346	0.780110642696378	0.435901774639715	0.812775183963636	0.267401209078754	1.08028075011677	0.280852223034574	0.710632954563832	0.0856096754047417	0.333183482363023	0.739251166999435	0.979887690296683	0.201977302277976	1.23789513447183	0.216368655244996	0.474699716355688	0.145352149277818	0.700318103828963	0.484269113215686	0.805480133625165	0.0973868025537978	0.468835905093086	0.63951103834326	0.918716595348249
E2E4label	E4vE2	Astro_FGFR3	ACHE	0.0562400009108153	0.437926993196108	0.661747352239463	0.949102317639959	0.126441924608335	0.928416431464941	0.353890621142881	0.745537900818287	0.16129213629217	1.15111411046876	0.250567429460471	0.710632954563832	0.0701605399331662	0.525513379538417	0.599652325951529	0.935991781862082	0.0558615655509058	0.523143384616353	0.601119300761655	0.791291588638978	0.0785749414751287	0.592791059407793	0.553765672547646	0.856039511274527	0.0862624199371851	0.676213181713658	0.499401194613521	0.83200015654133
E2E4label	E4vE2	Astro_FGFR3	ADAMTS12	0.853480812690005	2.26900557243816	0.0239622120814526	0.385572217147235	0.865537872305685	2.329971723231	0.0204285525586988	0.330653587859571	0.812559264396284	2.11775070556207	0.0349874955163746	0.541799418812826	0.833679984372611	2.0796600865168	0.0384885411397196	0.650559795767831	1.06601074743906	4.41615932290608	1.24614696284334e-05	0.00112776300137322	0.867626365380913	2.32177822167392	0.0209115528673472	0.351851264360686	0.869528883061941	2.35057832389596	0.0193602537347037	0.343644503790991
E2E4label	E4vE2	Astro_FGFR3	ADAMTS16	0.65023874099921	1.51137241922339	0.131729602646126	0.602916258264963	0.736056789807204	1.59674723207497	0.11131422510084	0.504436615013931	0.586758039333231	1.29937738489579	0.194780754481393	0.670495289464796					1.01003795194626	3.14569018712661	0.00176130734044296	0.0277214459669718	0.721188397953246	1.73573957656833	0.0836323093609879	0.431374152666694	0.754457229721275	1.77233513168777	0.0773048901664367	0.499724734215059
E2E4label	E4vE2	Astro_FGFR3	ADAMTS3																	0.251155733500507	0.922177135887134	0.356906026879206	0.635220576432897								
E2E4label	E4vE2	Astro_FGFR3	ADCYAP1	0.0950334510825765	0.280891648425102	0.77898283169994	0.982090321764185	0.174772486942876	0.552872370653409	0.580736404947589	0.845757446932454	0.16878200680909	0.458470005998047	0.646934257297231	0.881974181978109	0.344921885984518	0.972720942430737	0.331551881132195	0.873146389090823	-0.130900452220408	-0.624332735695576	0.532709912479727	0.764812880609157	0.0533563447700063	0.176750536032634	0.859823102246351	0.973565942213154	0.0492637337664439	0.168323713721154	0.866436579056321	0.958208677772567
E2E4label	E4vE2	Astro_FGFR3	ADRA1A	-0.0844930698391035	-0.435844389122747	0.663256125481957	0.949102317639959	-0.0558011134183243	-0.326940452238252	0.743926449717221	0.915544854794645	-0.0123790675465614	-0.0652617342748095	0.948007439528456	0.985239598934001	-0.0522161354719142	-0.249126847630491	0.80344972909028	0.989237099667926	0.0700893176871169	0.582470861388603	0.560526936647037	0.771523768312652	-0.162510939584175	-0.843914911470555	0.399386525410215	0.782165941702391	-0.119664942830866	-0.701757684392836	0.483348142211832	0.83200015654133
E2E4label	E4vE2	Astro_FGFR3	ADRA1B	-0.37546640772736	-1.13883499138322	0.255660397795678	0.764195985791718	-0.298298993056382	-0.891660843620716	0.373244005866844	0.746488011733688	-0.249596014473791	-0.733280762603754	0.463938263510986	0.830449491684666	-0.168034955404511	-0.500893798988672	0.616848907805048	0.941621812745038	-0.310837624097882	-1.43812150028689	0.151060451536676	0.390599167544833	-0.201094791074475	-0.632085875340387	0.527810121961732	0.834128496314522	-0.437798387347674	-1.38601152293564	0.166723170250897	0.610158122836119
E2E4label	E4vE2	Astro_FGFR3	ADRA2A	0.119664968784679	0.652953870117161	0.514274987844374	0.880800509907162	0.103750181270316	0.559046608190784	0.576520520732615	0.845757446932454	0.0978933993836506	0.53894516928986	0.590309353094025	0.879859078293258	0.0126201414723219	0.0684502856237578	0.945477231344984	0.989237099667926	0.189146711754551	1.1676259681035	0.243545546678394	0.506686712055049	0.0411387836904709	0.248496193119559	0.803919815052767	0.958062122545652	0.0248021492626354	0.145438254479992	0.884457826591843	0.958948038831556
E2E4label	E4vE2	Astro_FGFR3	AIF1	-0.416230871666319	-1.77930698449866	0.076179329323181	0.528461972289322	-0.456047523259732	-2.03861311771913	0.042309438625815	0.330653587859571	-0.266966356455261	-1.0822957598894	0.279957588154786	0.710632954563832	-0.153348969045497	-0.639925215845408	0.522757139955135	0.902378977594432	-0.434147126350755	-2.87884103930762	0.00417213261797769	0.0478813549521228	-0.340632933079568	-1.52297948944948	0.128812751556433	0.506663489455304	-0.416745532712168	-1.90951250135789	0.0571037155370443	0.491771001891769
