DE_model	contrast	gene_name	gene_id	domain8426_logFC	domain8426_tstat	domain8426_P.Value	domain8426_adj.P.Val	domain12199_logFC	domain12199_tstat	domain12199_P.Value	domain12199_adj.P.Val	domain16119_logFC	domain16119_tstat	domain16119_P.Value	domain16119_adj.P.Val	domain20079_logFC	domain20079_tstat	domain20079_P.Value	domain20079_adj.P.Val	domain8492_logFC	domain8492_tstat	domain8492_P.Value	domain8492_adj.P.Val	domain12412_logFC	domain12412_tstat	domain12412_P.Value	domain12412_adj.P.Val
E2E4label	LCdom_E4vE2	PENK	ENSG00000181195	-0.88168	-4.221	4e-05	0.00649	-1.03795	-4.98976	0	0.00045	-0.88168	-4.221	4e-05	0.00649	-0.83126	-3.64266	0.00034	0.01758	-1.01994	-5.59828	0	1e-05	-1.02047	-5.4337	0	3e-05
E2E4label	LCdom_E4vE2	PGRMC1	ENSG00000101856	-0.08968	-0.86143	0.38993	0.72246	-0.05888	-0.56021	0.5759	0.80507	-0.08968	-0.86143	0.38993	0.72246	-0.1839	-1.69	0.09245	0.30957	0.03558	0.39973	0.68952	0.82605	-0.07546	-0.87168	0.38378	0.67301
E2E4label	LCdom_E4vE2	PHLDB2	ENSG00000144824	0.07026	0.63953	0.52314	0.79831	0.0647	0.60919	0.54302	0.78624	0.07026	0.63953	0.52314	0.79831	0.17467	1.4908	0.13745	0.38817	0.05185	0.35628	0.72177	0.85622	0.05836	0.41629	0.67736	0.89045
E2E4label	LCdom_E4vE2	PLCE1	ENSG00000138193	-0.09603	-0.681	0.49658	0.78126	-0.07209	-0.51796	0.605	0.81186	-0.09603	-0.681	0.49658	0.78126	-0.03159	-0.21327	0.83131	0.90818	0.01017	0.06263	0.95008	0.97977	-0.09	-0.56708	0.5709	0.81564
E2E4label	LCdom_E4vE2	PLCH1	ENSG00000114805	-0.32141	-2.05321	0.04123	0.23884	-0.42839	-2.72474	0.00695	0.08237	-0.32141	-2.05321	0.04123	0.23884	-0.37795	-2.30222	0.02226	0.14508	-0.2269	-1.4832	0.13862	0.38121	-0.3642	-2.36305	0.01849	0.10653
E2E4label	LCdom_E4vE2	PLD5	ENSG00000180287	-0.08103	-0.69264	0.48926	0.77971	-0.10845	-0.92894	0.35393	0.64271	-0.08103	-0.69264	0.48926	0.77971	-0.12766	-1.04455	0.29738	0.56829	0.00451	0.03581	0.97145	0.98502	-0.08276	-0.66558	0.50597	0.7658
E2E4label	LCdom_E4vE2	PLPP3	ENSG00000162407	-0.34743	-3.00414	0.00297	0.05704	-0.39236	-3.38478	0.00084	0.01921	-0.34743	-3.00414	0.00297	0.05704	-0.40014	-3.30182	0.00112	0.03055	-0.39078	-4.15493	4e-05	0.00184	-0.43419	-4.44775	1e-05	0.00096
E2E4label	LCdom_E4vE2	POSTN	ENSG00000133110	-0.23726	-0.80828	0.4198	0.73451	-0.01686	-0.05787	0.9539	0.96984	-0.23726	-0.80828	0.4198	0.73451	0.02005	0.0652	0.94807	0.97139	0.02722	0.08762	0.93021	0.96752	0.04337	0.1436	0.88587	0.96568
E2E4label	LCdom_E4vE2	POU6F2	ENSG00000106536	-0.17472	-1.27283	0.20441	0.51742	-0.14139	-1.00934	0.31391	0.59061	-0.17472	-1.27283	0.20441	0.51742	-0.05519	-0.3826	0.70238	0.88302	-0.17697	-0.92898	0.35333	0.63182	-0.31429	-1.71603	0.08675	0.28889
E2E4label	LCdom_E4vE2	PPME1	ENSG00000214517	-0.00206	-0.02516	0.97995	0.99561	0.0172	0.20753	0.83579	0.91336	-0.00206	-0.02516	0.97995	0.99561	-0.09191	-1.0921	0.27598	0.54514	0.11931	1.56188	0.11892	0.35096	0.00858	0.11519	0.90834	0.97553
E2E4label	LCdom_E4vE2	PPP1R15A	ENSG00000087074	0.07984	0.52124	0.60272	0.83957	0.11907	0.77775	0.43755	0.73259	0.07984	0.52124	0.60272	0.83957	0.02108	0.13357	0.89387	0.94024	0.19204	1.3605	0.17426	0.43134	0.0931	0.68531	0.49345	0.7635
E2E4label	LCdom_E4vE2	PRCP	ENSG00000137509	0.01875	0.22061	0.8256	0.94465	-0.01243	-0.14579	0.88422	0.94093	0.01875	0.22061	0.8256	0.94465	-0.07944	-0.88916	0.37489	0.65159	0.08268	0.88497	0.37658	0.6358	0.0282	0.30137	0.76325	0.90543
E2E4label	LCdom_E4vE2	PROX1	ENSG00000117707	0.29411	2.1925	0.02938	0.19861	0.28114	2.10428	0.03648	0.16693	0.29411	2.1925	0.02938	0.19861	0.29947	2.12816	0.03444	0.1676	0.37056	3.08263	0.00216	0.03267	0.31734	2.72519	0.00664	0.06181
E2E4label	LCdom_E4vE2	PSEN1	ENSG00000080815	0.10794	1.21442	0.22588	0.5424	0.10303	1.16739	0.24431	0.52147	0.10794	1.21442	0.22588	0.5424	0.05846	0.63068	0.52891	0.77531	0.12117	1.47034	0.14207	0.38331	0.0753	0.99818	0.31865	0.60604
E2E4label	LCdom_E4vE2	PSEN2	ENSG00000143801	-0.02803	-0.31527	0.75285	0.8971	-0.02997	-0.34224	0.73249	0.85967	-0.02803	-0.31527	0.75285	0.8971	-0.10444	-1.14682	0.2527	0.52954	0.12751	1.09768	0.27285	0.54721	0.02658	0.23183	0.81676	0.92942
E2E4label	LCdom_E4vE2	PSENEN	ENSG00000205155	-0.08626	-0.92931	0.35374	0.7072	-0.07692	-0.81051	0.41851	0.71217	-0.08626	-0.92931	0.35374	0.7072	-0.14017	-1.43102	0.15384	0.39447	0.06031	0.57782	0.56363	0.7768	-0.05044	-0.50876	0.61114	0.84031
E2E4label	LCdom_E4vE2	PTCHD4	ENSG00000244694	-0.00236	-0.01577	0.98743	0.99561	-0.03268	-0.22363	0.82325	0.90781	-0.00236	-0.01577	0.98743	0.99561	-0.19671	-1.2773	0.20284	0.45315	-0.1345	-0.67697	0.49873	0.73893	-0.19688	-0.99771	0.31888	0.60604
E2E4label	LCdom_E4vE2	PTPRC	ENSG00000081237	-0.1565	-0.90548	0.36619	0.71119	-0.16897	-0.97443	0.33091	0.61	-0.1565	-0.90548	0.36619	0.71119	-0.21401	-1.1713	0.24275	0.52219	-0.23655	-1.23372	0.21786	0.48609	-0.26565	-1.47817	0.13996	0.37085
E2E4label	LCdom_E4vE2	PTPRZ1	ENSG00000106278	-0.21735	-2.03602	0.04294	0.24422	-0.27243	-2.55413	0.01132	0.093	-0.21735	-2.03602	0.04294	0.24422	-0.31447	-2.80357	0.00551	0.06662	-0.25124	-2.56252	0.01067	0.09059	-0.27889	-2.78394	0.00556	0.05611
E2E4label	LCdom_E4vE2	PVALB	ENSG00000100362	-0.57675	-2.22248	0.02726	0.18775	-0.49126	-1.93159	0.05468	0.20792	-0.57675	-2.22248	0.02726	0.18775	-0.38813	-1.44984	0.14853	0.39447	-0.39109	-1.417	0.15708	0.40728	-0.50377	-1.82865	0.06802	0.24447
E2E4label	LCdom_E4vE2	RALA	ENSG00000006451	-0.03182	-0.32566	0.74499	0.89448	-0.02136	-0.21617	0.82906	0.91146	-0.03182	-0.32566	0.74499	0.89448	-0.13628	-1.34922	0.17865	0.42343	0.06432	0.80342	0.4221	0.66044	-0.03302	-0.43775	0.66174	0.8812
E2E4label	LCdom_E4vE2	RASD1	ENSG00000108551	0.2181	1.06288	0.28899	0.62709	0.24057	1.17312	0.24201	0.52147	0.2181	1.06288	0.28899	0.62709	0.16223	0.75761	0.44949	0.71722	0.2285	1.2086	0.22736	0.48878	0.20477	1.11143	0.26689	0.55874
E2E4label	LCdom_E4vE2	RASGRP1	ENSG00000172575	-0.24883	-1.24749	0.21353	0.5196	-0.12109	-0.60623	0.54498	0.78624	-0.24883	-1.24749	0.21353	0.5196	-0.08751	-0.42568	0.67076	0.86818	-0.04854	-0.18606	0.85247	0.91824	-0.07758	-0.31105	0.75589	0.90276
E2E4label	LCdom_E4vE2	REEP1	ENSG00000068615	0.07856	0.6156	0.53879	0.80356	0.13366	1.01708	0.31022	0.58669	0.07856	0.6156	0.53879	0.80356	0.0059	0.04366	0.96521	0.97907	0.29258	2.70515	0.00705	0.07108	0.17753	1.64069	0.10146	0.32308
E2E4label	LCdom_E4vE2	RELN	ENSG00000189056	-0.32147	-1.35302	0.17743	0.49063	-0.54226	-2.34664	0.01983	0.12239	-0.32147	-1.35302	0.17743	0.49063	-0.53143	-2.26505	0.02449	0.15284	-0.39074	-1.83053	0.06774	0.2384	-0.47935	-2.24694	0.02506	0.13183
E2E4label	LCdom_E4vE2	RFTN1	ENSG00000131378	-0.1568	-1.27658	0.20309	0.51742	-0.2137	-1.73653	0.08386	0.28081	-0.1568	-1.27658	0.20309	0.51742	-0.20299	-1.56089	0.11999	0.36258	-0.13733	-0.85908	0.39069	0.63803	-0.15835	-1.02773	0.30455	0.59561
E2E4label	LCdom_E4vE2	RGMA	ENSG00000182175	-0.09983	-0.75464	0.45126	0.76255	-0.15089	-1.14509	0.25341	0.53464	-0.09983	-0.75464	0.45126	0.76255	-0.12372	-0.90155	0.36828	0.64621	-0.10874	-0.84986	0.39579	0.64139	-0.12456	-0.94207	0.34659	0.64519
E2E4label	LCdom_E4vE2	RGS10	ENSG00000148908	-0.3517	-1.9285	0.05507	0.25443	-0.44633	-2.46054	0.01464	0.10274	-0.3517	-1.9285	0.05507	0.25443	-0.42365	-2.22743	0.02693	0.1546	-0.41078	-2.12417	0.03412	0.1662	-0.44495	-2.40284	0.01661	0.10017
E2E4label	LCdom_E4vE2	RGS16	ENSG00000143333	0.15336	0.80691	0.42058	0.73451	0.17335	0.9007	0.36873	0.65651	0.15336	0.80691	0.42058	0.73451	0.06589	0.3259	0.74481	0.88825	0.14038	0.60833	0.54323	0.77664	0.01977	0.08863	0.92941	0.98071
E2E4label	LCdom_E4vE2	RIT2	ENSG00000152214	0.16956	1.30934	0.19177	0.5042	0.16291	1.22135	0.22325	0.50194	0.16956	1.30934	0.19177	0.5042	0.10943	0.8024	0.42319	0.70211	0.28874	2.11623	0.0348	0.1662	0.18724	1.36188	0.17382	0.42666
E2E4label	LCdom_E4vE2	RNASET2	ENSG00000026297	-0.28857	-1.83434	0.06794	0.28181	-0.32787	-2.09791	0.03705	0.16693	-0.28857	-1.83434	0.06794	0.28181	-0.36807	-2.22485	0.02711	0.1546	-0.32067	-2.53423	0.01156	0.09059	-0.39152	-3.22393	0.00134	0.02216
E2E4label	LCdom_E4vE2	RNF144B	ENSG00000137393	0.12975	1.1124	0.26717	0.60196	0.08283	0.72101	0.47167	0.74527	0.12975	1.1124	0.26717	0.60196	0.11597	0.94014	0.34818	0.62735	0.14819	0.83729	0.40282	0.64479	0.15721	0.93178	0.35189	0.64542
E2E4label	LCdom_E4vE2	RORB	ENSG00000198963	-0.21641	-1.28103	0.20152	0.51742	-0.31854	-1.88087	0.0613	0.22153	-0.21641	-1.28103	0.20152	0.51742	-0.30937	-1.73271	0.08455	0.29545	-0.3428	-1.90832	0.0569	0.21514	-0.3789	-2.1024	0.03599	0.16383
E2E4label	LCdom_E4vE2	ROS1	ENSG00000047936	0.02302	0.11732	0.90671	0.97267	-0.02367	-0.118	0.90617	0.95044	0.02302	0.11732	0.90671	0.97267	-0.02308	-0.10963	0.9128	0.94921	0.31728	1.11778	0.26417	0.53572	0.18937	0.67524	0.49982	0.7658
E2E4label	LCdom_E4vE2	RSPO2	ENSG00000147655	-0.22031	-1.12242	0.2629	0.59601	-0.12837	-0.64392	0.52029	0.77483	-0.22031	-1.12242	0.2629	0.59601	-0.19324	-0.94341	0.34651	0.62735	0.01096	0.04754	0.9621	0.98502	-0.09424	-0.41203	0.68048	0.89045
E2E4label	LCdom_E4vE2	RXFP1	ENSG00000171509	-0.38029	-1.25534	0.21068	0.5196	-0.28777	-0.95963	0.33829	0.62048	-0.38029	-1.25534	0.21068	0.5196	-0.22601	-0.71093	0.47788	0.74425	-0.29972	-0.83026	0.40677	0.64479	-0.03757	-0.10606	0.91558	0.97584
E2E4label	LCdom_E4vE2	RYR3	ENSG00000198838	-0.3271	-2.2689	0.02424	0.18523	-0.34804	-2.4119	0.01668	0.11072	-0.3271	-2.2689	0.02424	0.18523	-0.3328	-2.20681	0.02836	0.15926	-0.3233	-2.37165	0.01807	0.11632	-0.34027	-2.47901	0.01349	0.08904
E2E4label	LCdom_E4vE2	S100A4	ENSG00000196154	-0.11984	-0.84816	0.39726	0.725	-0.0756	-0.55084	0.5823	0.80507	-0.11984	-0.84816	0.39726	0.725	0.0055	0.03739	0.97021	0.97907	-0.04773	-0.30163	0.76305	0.86545	-0.0384	-0.25357	0.79992	0.9189
E2E4label	LCdom_E4vE2	SAMD5	ENSG00000203727	-0.02026	-0.15191	0.8794	0.96973	0.0325	0.243	0.80823	0.90197	-0.02026	-0.15191	0.8794	0.96973	-0.07608	-0.54696	0.58496	0.81853	0.16207	1.38859	0.16555	0.42023	0.07704	0.66505	0.50631	0.7658
E2E4label	LCdom_E4vE2	SARAF	ENSG00000133872	-0.04336	-0.52778	0.59818	0.83944	-0.03788	-0.46142	0.64495	0.83977	-0.04336	-0.52778	0.59818	0.83944	-0.11986	-1.40435	0.16163	0.40407	0.03445	0.4169	0.67692	0.82014	-0.05293	-0.65543	0.51248	0.76991
E2E4label	LCdom_E4vE2	SDK1	ENSG00000146555	-0.08361	-0.50566	0.61359	0.83957	-0.0273	-0.16303	0.87064	0.93806	-0.08361	-0.50566	0.61359	0.83957	-0.18626	-1.08978	0.27701	0.54514	0.19596	1.05059	0.29393	0.57364	0.07083	0.39079	0.69611	0.89045
E2E4label	LCdom_E4vE2	SEMA5A	ENSG00000112902	-0.03963	-0.33962	0.73447	0.89267	-0.07825	-0.67107	0.50287	0.75847	-0.03963	-0.33962	0.73447	0.89267	-0.08846	-0.71983	0.47239	0.74425	0.05202	0.43085	0.66676	0.82014	-0.01533	-0.1293	0.89717	0.97116
E2E4label	LCdom_E4vE2	SERPINA3	ENSG00000196136	0.81764	2.84947	0.00479	0.07075	0.84837	3.01869	0.00284	0.04681	0.81764	2.84947	0.00479	0.07075	0.54261	1.78657	0.0754	0.2752	0.71742	2.65372	0.0082	0.07635	0.68665	2.56727	0.01053	0.07798
E2E4label	LCdom_E4vE2	SEZ6L2	ENSG00000174938	-0.13282	-1.59451	0.11225	0.37056	-0.11757	-1.41994	0.15703	0.41258	-0.13282	-1.59451	0.11225	0.37056	-0.19564	-2.25335	0.02522	0.15345	-0.00629	-0.07515	0.94012	0.97425	-0.10082	-1.17829	0.23922	0.52311
E2E4label	LCdom_E4vE2	SFRP2	ENSG00000145423	-0.09893	-0.39907	0.69022	0.87781	-0.14216	-0.58337	0.56024	0.79149	-0.09893	-0.39907	0.69022	0.87781	-0.19943	-0.79172	0.42938	0.70726	-0.04297	-0.15817	0.87438	0.92807	-0.22851	-0.86665	0.38653	0.67457
E2E4label	LCdom_E4vE2	SLC17A6	ENSG00000091664	-0.34954	-2.26125	0.02471	0.18523	-0.34443	-2.23793	0.02622	0.13604	-0.34954	-2.26125	0.02471	0.18523	-0.47688	-2.96601	0.00335	0.05561	-0.2344	-1.46855	0.14255	0.38331	-0.3513	-2.10871	0.03544	0.16383
E2E4label	LCdom_E4vE2	SLC17A7	ENSG00000104888	-0.21988	-0.54015	0.58964	0.83743	-0.0997	-0.25334	0.80024	0.90197	-0.21988	-0.54015	0.58964	0.83743	-0.0151	-0.03636	0.97103	0.97907	-0.38919	-0.88993	0.37391	0.6358	-0.42355	-0.99326	0.32104	0.60697
E2E4label	LCdom_E4vE2	SLC18A2	ENSG00000165646	0.15834	0.74748	0.45557	0.76294	0.24313	1.11121	0.26769	0.54281	0.15834	0.74748	0.45557	0.76294	0.0368	0.15358	0.87808	0.92775	0.26946	1.30596	0.19214	0.45586	0.13601	0.63976	0.52261	0.77603
E2E4label	LCdom_E4vE2	SLC24A3	ENSG00000185052	-0.19873	-1.93148	0.0547	0.25443	-0.23669	-2.31351	0.02161	0.12722	-0.19873	-1.93148	0.0547	0.25443	-0.3185	-2.96587	0.00335	0.05561	-0.13093	-1.22138	0.22249	0.48878	-0.21863	-1.9967	0.04637	0.19129
E2E4label	LCdom_E4vE2	SLC26A4	ENSG00000091137	-0.15385	-0.90732	0.36522	0.71119	-0.22543	-1.34444	0.18018	0.44914	-0.15385	-0.90732	0.36522	0.71119	-0.15951	-0.89828	0.37002	0.64621	0.07202	0.30023	0.76412	0.86545	0.04762	0.20531	0.83741	0.93712
E2E4label	LCdom_E4vE2	SLC6A2	ENSG00000103546	0.21712	0.92772	0.35457	0.7072	0.33224	1.36528	0.17356	0.4369	0.21712	0.92772	0.35457	0.7072	0.10807	0.41181	0.68089	0.87044	0.34795	1.77439	0.07658	0.25739	0.23373	1.11749	0.2643	0.55779
E2E4label	LCdom_E4vE2	SLC6A3	ENSG00000142319	0.0679	0.5343	0.59367	0.83792	0.05814	0.465	0.64239	0.83977	0.0679	0.5343	0.59367	0.83792	-0.03063	-0.23888	0.81142	0.90663	0.13721	0.88746	0.37524	0.6358	0.11725	0.75371	0.45136	0.73473
E2E4label	LCdom_E4vE2	SLC6A4	ENSG00000108576	-0.48081	-1.52439	0.12884	0.39854	-0.93134	-2.93871	0.00365	0.05122	-0.48081	-1.52439	0.12884	0.39854	-0.7515	-2.31653	0.02146	0.14242	-0.55322	-1.9114	0.0565	0.21514	-0.40981	-1.41494	0.15768	0.40308
E2E4label	LCdom_E4vE2	SLC7A11	ENSG00000151012	-0.17617	-1.41256	0.15919	0.45393	-0.18377	-1.47008	0.14296	0.39015	-0.17617	-1.41256	0.15919	0.45393	-0.21665	-1.64355	0.1017	0.3285	-0.13525	-1.04018	0.29873	0.5799	-0.17683	-1.36562	0.17264	0.42666
E2E4label	LCdom_E4vE2	SLIT3	ENSG00000184347	0.1277	0.87189	0.38421	0.71916	0.11491	0.8088	0.4195	0.71217	0.1277	0.87189	0.38421	0.71916	0.17266	1.08671	0.27835	0.54514	0.13661	0.6867	0.49258	0.7333	0.10717	0.55715	0.57766	0.81592
E2E4label	LCdom_E4vE2	SNCB	ENSG00000074317	-0.0586	-0.49179	0.62335	0.83957	-0.0509	-0.42864	0.6686	0.84717	-0.0586	-0.49179	0.62335	0.83957	-0.11454	-0.9322	0.35226	0.62735	0.01962	0.19192	0.84788	0.91601	-0.0641	-0.6034	0.5465	0.80642
E2E4label	LCdom_E4vE2	SNCG	ENSG00000173267	-0.01688	-0.11013	0.91241	0.97267	0.02245	0.14602	0.88404	0.94093	-0.01688	-0.11013	0.91241	0.97267	-0.06852	-0.43444	0.6644	0.866	0.10231	0.68617	0.49291	0.7333	0.00586	0.03863	0.9692	0.98826
E2E4label	LCdom_E4vE2	SNTB2	ENSG00000168807	0.00018	0.00219	0.99825	0.99825	-0.02722	-0.33652	0.7368	0.85967	0.00018	0.00219	0.99825	0.99825	-0.07907	-0.94741	0.34447	0.62735	0.03451	0.28618	0.77485	0.86545	0.00128	0.01108	0.99117	0.99659
E2E4label	LCdom_E4vE2	SORCS1	ENSG00000108018	0.28116	1.92137	0.05597	0.25535	0.29175	1.96468	0.0507	0.20115	0.28116	1.92137	0.05597	0.25535	0.16617	1.09728	0.27372	0.54514	0.43232	2.52324	0.01192	0.09059	0.35954	2.12741	0.03385	0.16169
E2E4label	LCdom_E4vE2	SOX10	ENSG00000100146	0.24068	2.25241	0.02527	0.18523	0.23957	2.30173	0.02228	0.12907	0.24068	2.25241	0.02527	0.18523	0.17208	1.53375	0.12653	0.37548	0.29335	2.95085	0.00331	0.04292	0.25344	2.65438	0.00819	0.06754
E2E4label	LCdom_E4vE2	SOX11	ENSG00000176887	-0.31676	-2.90998	0.00398	0.06809	-0.39402	-3.7213	0.00025	0.01019	-0.31676	-2.90998	0.00398	0.06809	-0.38181	-3.378	0.00086	0.02862	-0.2645	-2.01529	0.04438	0.19067	-0.30584	-2.35632	0.01882	0.10677
E2E4label	LCdom_E4vE2	SOX2	ENSG00000181449	-0.05386	-0.38405	0.70131	0.88371	-0.11376	-0.81019	0.4187	0.71217	-0.05386	-0.38405	0.70131	0.88371	-0.09857	-0.66475	0.50691	0.76455	-0.1363	-1.16725	0.24364	0.51419	-0.16594	-1.39297	0.16422	0.4157
E2E4label	LCdom_E4vE2	SOX4	ENSG00000124766	-0.14772	-1.21648	0.2251	0.5424	-0.22539	-1.89996	0.05874	0.21876	-0.14772	-1.21648	0.2251	0.5424	-0.2254	-1.81515	0.07086	0.26393	-0.14074	-0.85678	0.39196	0.63803	-0.21217	-1.29466	0.19601	0.46372
E2E4label	LCdom_E4vE2	SOX9	ENSG00000125398	-0.18354	-1.05574	0.29223	0.62709	-0.25384	-1.45545	0.14696	0.39733	-0.18354	-1.05574	0.29223	0.62709	-0.26478	-1.45939	0.14589	0.39447	-0.26636	-1.70077	0.08958	0.28631	-0.30544	-1.88034	0.06062	0.22444
E2E4label	LCdom_E4vE2	SPARC	ENSG00000113140	-0.23226	-2.25086	0.02537	0.18523	-0.25948	-2.58529	0.01037	0.09232	-0.23226	-2.25086	0.02537	0.18523	-0.2616	-2.4316	0.01583	0.1204	-0.25992	-2.84085	0.00467	0.05142	-0.26984	-2.89268	0.00398	0.04659
E2E4label	LCdom_E4vE2	SPHKAP	ENSG00000153820	-0.18346	-1.30481	0.19331	0.5042	-0.16448	-1.1695	0.24346	0.52147	-0.18346	-1.30481	0.19331	0.5042	-0.28077	-1.89084	0.05996	0.2487	-0.04477	-0.31052	0.75629	0.86545	-0.12111	-0.83029	0.40675	0.69976
E2E4label	LCdom_E4vE2	SPI1	ENSG00000066336	-0.12017	-1.04325	0.29797	0.62709	-0.18214	-1.58747	0.11383	0.33536	-0.12017	-1.04325	0.29797	0.62709	-0.19127	-1.57275	0.11722	0.36258	-0.12871	-1.02988	0.30354	0.58087	-0.17898	-1.4793	0.13966	0.37085
E2E4label	LCdom_E4vE2	SPON1	ENSG00000262655	-0.18075	-1.40073	0.16269	0.46033	-0.24828	-1.94913	0.05254	0.20452	-0.18075	-1.40073	0.16269	0.46033	-0.22278	-1.66084	0.09817	0.31994	-0.24352	-2.11894	0.03457	0.1662	-0.27837	-2.27689	0.02319	0.12567
E2E4label	LCdom_E4vE2	SREBF1	ENSG00000072310	0.10005	0.94959	0.34335	0.6924	0.06548	0.62559	0.53223	0.78332	0.10005	0.94959	0.34335	0.6924	-0.00956	-0.08659	0.93108	0.96001	0.0471	0.49004	0.62431	0.80408	0.00452	0.04733	0.96227	0.98826
E2E4label	LCdom_E4vE2	SSR4	ENSG00000180879	-0.01966	-0.29254	0.77015	0.90641	-0.02724	-0.40921	0.68278	0.84717	-0.01966	-0.29254	0.77015	0.90641	-0.10016	-1.44467	0.14998	0.39447	0.05484	0.76196	0.44642	0.68376	-0.02994	-0.43641	0.66272	0.8812
E2E4label	LCdom_E4vE2	SST	ENSG00000157005	-0.56471	-2.31899	0.02131	0.1791	-0.62225	-2.60834	0.00972	0.0894	-0.56471	-2.31899	0.02131	0.1791	-0.58124	-2.15736	0.03207	0.16304	-0.61034	-2.36112	0.01859	0.11632	-0.73729	-2.87695	0.00418	0.0474
E2E4label	LCdom_E4vE2	ST18	ENSG00000147488	0.33445	2.46762	0.01436	0.14682	0.36496	2.7295	0.00685	0.08237	0.33445	2.46762	0.01436	0.14682	0.35274	2.48725	0.01362	0.10802	0.44554	3.61645	0.00033	0.00849	0.37625	3.20086	0.00145	0.02294
E2E4label	LCdom_E4vE2	STAT3	ENSG00000168610	0.08297	1.00831	0.3144	0.64835	0.05488	0.67151	0.50259	0.75847	0.08297	1.00831	0.3144	0.64835	-0.03079	-0.3612	0.7183	0.88825	0.09614	1.13688	0.25611	0.52822	0.02645	0.32952	0.74189	0.90276
E2E4label	LCdom_E4vE2	STK32B	ENSG00000152953	-0.30597	-2.84571	0.00485	0.07075	-0.32214	-3.00623	0.00295	0.04681	-0.30597	-2.84571	0.00485	0.07075	-0.39048	-3.37055	0.00089	0.02862	-0.27365	-2.24851	0.02496	0.14013	-0.40305	-3.34311	0.00089	0.01778
E2E4label	LCdom_E4vE2	STXBP2	ENSG00000076944	0.01712	0.1485	0.88208	0.96976	0.05333	0.46673	0.64115	0.83977	0.01712	0.1485	0.88208	0.96976	-0.00228	-0.01882	0.985	0.98856	0.0565	0.4169	0.67692	0.82014	0.05208	0.401	0.68858	0.89045
E2E4label	LCdom_E4vE2	SULF1	ENSG00000137573	0.06613	0.38295	0.70212	0.88371	0.16593	0.92495	0.356	0.64326	0.06613	0.38295	0.70212	0.88371	-0.06284	-0.34571	0.72989	0.88825	0.3524	2.22006	0.02684	0.14432	0.20031	1.2773	0.20206	0.47019
E2E4label	LCdom_E4vE2	SYNPR	ENSG00000163630	-0.27735	-1.67618	0.09511	0.34716	-0.37615	-2.27564	0.02382	0.13152	-0.27735	-1.67618	0.09511	0.34716	-0.53557	-3.0506	0.00256	0.04681	-0.29659	-2.03749	0.0421	0.18414	-0.35742	-2.39801	0.01683	0.10017
E2E4label	LCdom_E4vE2	TAC1	ENSG00000006128	-0.44251	-1.87794	0.06171	0.26819	-0.567	-2.37457	0.01843	0.11803	-0.44251	-1.87794	0.06171	0.26819	-0.76872	-2.92727	0.00378	0.06004	-0.42773	-1.98464	0.04771	0.20041	-0.58196	-2.68846	0.00741	0.06558
E2E4label	LCdom_E4vE2	TACR1	ENSG00000115353	0.04442	0.36641	0.71441	0.8924	0.11022	0.8924	0.37315	0.66116	0.04442	0.36641	0.71441	0.8924	-0.07956	-0.6386	0.52375	0.77084	0.22175	1.754	0.08001	0.26405	0.09136	0.72233	0.47041	0.75015
E2E4label	LCdom_E4vE2	TAGLN	ENSG00000149591	-0.0833	-0.55073	0.58238	0.8336	-0.11338	-0.78016	0.43613	0.73259	-0.0833	-0.55073	0.58238	0.8336	0.09687	0.60571	0.54534	0.78914	-0.03697	-0.22915	0.81884	0.8953	-0.06084	-0.38843	0.69786	0.89045
E2E4label	LCdom_E4vE2	TENM1	ENSG00000009694	-0.30714	-2.42781	0.01599	0.14962	-0.3221	-2.54152	0.01172	0.093	-0.30714	-2.42781	0.01599	0.14962	-0.33258	-2.51909	0.01248	0.10236	-0.16272	-1.20808	0.22756	0.48878	-0.29336	-2.13394	0.03331	0.16122
E2E4label	LCdom_E4vE2	TENM2	ENSG00000145934	-0.08099	-0.68973	0.49109	0.77971	-0.11839	-1.00149	0.31768	0.59464	-0.08099	-0.68973	0.49109	0.77971	-0.17178	-1.42813	0.15467	0.39447	0.09293	0.73911	0.46017	0.69601	-0.021	-0.16495	0.86905	0.95595
E2E4label	LCdom_E4vE2	TESPA1	ENSG00000135426	-0.04186	-0.25932	0.79563	0.92485	-0.01169	-0.07154	0.94303	0.96954	-0.04186	-0.25932	0.79563	0.92485	0.10949	0.62634	0.53174	0.77635	0.30709	1.33466	0.18257	0.44478	0.27997	1.21204	0.22604	0.50651
E2E4label	LCdom_E4vE2	TGFB1	ENSG00000105329	-0.0131	-0.10677	0.91507	0.97267	-0.06636	-0.54668	0.58515	0.80531	-0.0131	-0.10677	0.91507	0.97267	-0.06599	-0.50939	0.61099	0.83569	-0.06194	-0.4748	0.63513	0.80612	-0.09586	-0.75873	0.44836	0.73312
E2E4label	LCdom_E4vE2	TGFB2	ENSG00000092969	-0.01965	-0.15752	0.87498	0.96778	-0.04253	-0.34134	0.73317	0.85967	-0.01965	-0.15752	0.87498	0.96778	-0.11884	-0.91956	0.35881	0.63576	0.0696	0.52887	0.59712	0.78638	-0.02783	-0.2077	0.83555	0.93712
E2E4label	LCdom_E4vE2	TGFBI	ENSG00000120708	0.15794	0.87952	0.38007	0.71879	0.11609	0.63769	0.52434	0.77483	0.15794	0.87952	0.38007	0.71879	0.15364	0.79037	0.43017	0.70726	0.14045	0.59351	0.5531	0.7768	0.07707	0.33491	0.73783	0.90276
