gene_name	variable	coef	var_group	Chisq	Df	pval	logLik	NMvar	fdr_gene	bonf_gene	randomIntercept_Coef	randomIntercept_SD
ABCC9	Age	-9.85010512519e-05		0.00539483320086726	1	0.941448406147829		NM_mean_intensity				
ABCC9	E4carrier	0.00741200896247552	Yes	0.0972019861692574	1	0.755213553584539		NM_mean_intensity				
ABCC9	Sex	-0.0312705145208088	M	1.29740133369669	1	0.25468844601609		NM_mean_intensity				
ABCC9	YRI	0.00228503860025048		0.0048374209372681	1	0.944550584803288		NM_mean_intensity				
ABCC9	ABCC9	-0.0330157349202272		17.9393815955801	1	2.28053127516873e-05		NM_mean_intensity	6.73124553799804e-05	0.00834674446711757		
ABCC9	LRTvs_no_gene_coef			17.9363935732799	1	2.28411426436799e-05	5563.84648483247	NM_mean_intensity				
ACHE	Age	-0.000181976623878867		0.0194276634735838	1	0.889147383986639		NM_mean_intensity				
ACHE	E4carrier	0.0082673871496862	Yes	0.127713576003857	1	0.720814561090089		NM_mean_intensity				
ACHE	Sex	-0.0265856023420939	M	0.989837419165883	1	0.319782113912898		NM_mean_intensity				
ACHE	YRI	0.00364494395043026		0.0129863660914539	1	0.909271295175182		NM_mean_intensity				
ACHE	ACHE	0.0139716411343655		144.929514028248	1	2.22520978737578e-33		NM_mean_intensity	4.07213391089767e-32	8.14426782179535e-31		
ACHE	LRTvs_no_gene_coef			142.297055199637	1	8.37392362239914e-33	5626.02681564565	NM_mean_intensity				
ADAMTS12	Age	-0.000120147683230497		0.0079691390674474	1	0.928867307936645		NM_mean_intensity				
ADAMTS12	E4carrier	0.00754534669806628	Yes	0.100023766116155	1	0.751801115644588		NM_mean_intensity				
ADAMTS12	Sex	-0.0310138832178992	M	1.26717708535548	1	0.260296925505351		NM_mean_intensity				
ADAMTS12	YRI	0.00252449525129306		0.00586201241480285	1	0.938970573677577		NM_mean_intensity				
ADAMTS12	ADAMTS12	-0.010097447665671		0.972677901825199	1	0.324013224802417		NM_mean_intensity	0.411766806519739	1		
ADAMTS12	LRTvs_no_gene_coef			0.973729206581993	1	0.323751883280102	5555.36515264912	NM_mean_intensity				
ADAMTS16	Age	-0.000120189780581205		0.00796499183863475	1	0.928885770366054		NM_mean_intensity				
ADAMTS16	E4carrier	0.00756390609351715	Yes	0.100384135478583	1	0.751369142566467		NM_mean_intensity				
ADAMTS16	Sex	-0.031053832061359	M	1.2688147110592	1	0.259989157102468		NM_mean_intensity				
ADAMTS16	YRI	0.00251932126895017		0.00583089618735003	1	0.939132449343522		NM_mean_intensity				
ADAMTS16	ADAMTS16	0.0187717109462586		1.52964668864035	1	0.216165478218562		NM_mean_intensity	0.294113624639382	1		
ADAMTS16	LRTvs_no_gene_coef			1.52561991762195	1	0.216771009171615	5555.64109800464	NM_mean_intensity				
ADAMTS3	Age	-0.000121482775623445		0.00814553125308692	1	0.928086488520015		NM_mean_intensity				
ADAMTS3	E4carrier	0.00758350176692547	Yes	0.1010035930763	1	0.750628591006854		NM_mean_intensity				
ADAMTS3	Sex	-0.0310397758466341	M	1.26891785853982	1	0.259969787087826		NM_mean_intensity				
ADAMTS3	YRI	0.00246765684088371		0.00559989694950879	1	0.940348015509137		NM_mean_intensity				
ADAMTS3	ADAMTS3	0.00488153377803424		0.116080945117693	1	0.733324516158651		NM_mean_intensity	0.791730893551817	1		
ADAMTS3	LRTvs_no_gene_coef			0.117487644516586	1	0.731775478805576	5554.93703186809	NM_mean_intensity				
ADCYAP1	Age	-0.000122072890675856		0.008262118447373	1	0.927575072833287		NM_mean_intensity				
ADCYAP1	E4carrier	0.00752359254870542	Yes	0.0998772012995386	1	0.751977047062998		NM_mean_intensity				
ADCYAP1	Sex	-0.0311521842616944	M	1.28401770069644	1	0.25715334623514		NM_mean_intensity				
ADCYAP1	YRI	0.00260835484857892		0.00628499413240677	1	0.936811540548336		NM_mean_intensity				
ADCYAP1	ADCYAP1	-0.0106830103502562		8.73510224290044	1	0.00312141812679404		NM_mean_intensity	0.0064181968225091	1		
ADCYAP1	LRTvs_no_gene_coef			8.74906262260265	1	0.00309761237586933	5559.25281935713	NM_mean_intensity				
ADRA1A	Age	-0.000119585511401565		0.00792321863054662	1	0.9290720051235		NM_mean_intensity				
ADRA1A	E4carrier	0.00739864595479465	Yes	0.0965439719557499	1	0.756017096323944		NM_mean_intensity				
ADRA1A	Sex	-0.0309353360452201	M	1.26552403930926	1	0.260608049543901		NM_mean_intensity				
ADRA1A	YRI	0.00262141652254302		0.00634346560407722	1	0.936518907111722		NM_mean_intensity				
ADRA1A	ADRA1A	-0.00764162292046187		5.60659845063593	1	0.0178929642085328		NM_mean_intensity	0.0319454873186488	1		
ADRA1A	LRTvs_no_gene_coef			5.61956580427432	1	0.0177610484954806	5557.68807094797	NM_mean_intensity				
ADRA1B	Age	-0.000128584892787424		0.00912339627478001	1	0.92390460793084		NM_mean_intensity				
ADRA1B	E4carrier	0.00781570689059007	Yes	0.107248629751888	1	0.743298541002344		NM_mean_intensity				
ADRA1B	Sex	-0.0309691514001508	M	1.26281538719971	1	0.261118848248329		NM_mean_intensity				
ADRA1B	YRI	0.00242657170058002		0.00541365310991158	1	0.94134655010628		NM_mean_intensity				
ADRA1B	ADRA1B	0.00598791308752513		2.0844280062534	1	0.148807952373424		NM_mean_intensity	0.216655233629522	1		
ADRA1B	LRTvs_no_gene_coef			2.08492455250416	1	0.148759572050693	5555.92075032208	NM_mean_intensity				
ADRA2A	Age	6.9311161579582e-05		0.00288242591677692	1	0.957183561295268		NM_mean_intensity				
ADRA2A	E4carrier	0.00581026539877609	Yes	0.0650847615580502	1	0.798632616529711		NM_mean_intensity				
ADRA2A	Sex	-0.0311408246127486	M	1.39708262106736	1	0.237212646269329		NM_mean_intensity				
ADRA2A	YRI	0.00516639403799853		0.0266701413937248	1	0.870274396192122		NM_mean_intensity				
ADRA2A	ADRA2A	0.0164257681790952		237.240985357115	1	1.57147721039977e-53		NM_mean_intensity	1.15032131801263e-51	5.75160659006317e-51		
ADRA2A	LRTvs_no_gene_coef			229.76409021498	1	6.71105328548403e-52	5669.76033315332	NM_mean_intensity				
AIF1	Age	-0.000115731412160067		0.00740876673128685	1	0.931407438332463		NM_mean_intensity				
AIF1	E4carrier	0.00741287474536617	Yes	0.0967185285615203	1	0.755803642277118		NM_mean_intensity				
AIF1	Sex	-0.0308714204505421	M	1.25792759843058	1	0.262043732746924		NM_mean_intensity				
AIF1	YRI	0.00244187579777935		0.00549562327181541	1	0.940904978133027		NM_mean_intensity				
AIF1	AIF1	-0.00647701880387088		2.34112755595766	1	0.125998323258902		NM_mean_intensity	0.187460919970561	1		
AIF1	LRTvs_no_gene_coef			2.3535881013886	1	0.12499500924802	5556.05508209653	NM_mean_intensity				
ALDOC	Age	-9.77546629930136e-05		0.00541753367217397	1	0.941325570094737		NM_mean_intensity				
ALDOC	E4carrier	0.00813897605983397	Yes	0.119388654430382	1	0.729698491163731		NM_mean_intensity				
ALDOC	Sex	-0.0317595270534491	M	1.36368982449356	1	0.242899025056642		NM_mean_intensity				
ALDOC	YRI	0.00188395868956547		0.00335306564852416	1	0.953823773365038		NM_mean_intensity				
